 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Ago/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260130 Barra de Guabiraba";46;46;64307,31;52150,34;-;-;12156,97;-;-;1397,98;1397,98;259;5,6;2;4,35
"260140 Barreiros";197;197;299012,73;223079,69;8778,01;-;62069,34;-;-;1517,83;1517,83;857;4,4;9;4,57
"260150 Belém de Maria";46;46;89353,43;72037,81;-;-;17315,62;-;-;1942,47;1942,47;238;5,2;3;6,52
"260160 Belém do São Francisco";84;84;148549,57;121081,44;-;-;27468,13;-;-;1768,45;1768,45;328;3,9;3;3,57
"260170 Belo Jardim";267;268;639752,74;523146,35;-;-;116606,39;-;-;2387,14;2396,08;1750;6,6;15;5,62
"260180 Betânia";52;52;56963,12;47708,84;-;-;9254,28;-;-;1095,44;1095,44;307;5,9;2;3,85
"260190 Bezerros";257;257;589153,79;486050,00;-;-;103103,79;-;-;2292,43;2292,43;1443;5,6;26;10,12
"260200 Bodocó";109;109;117497,55;93208,15;-;-;24289,40;-;-;1077,96;1077,96;531;4,9;9;8,26
"260210 Bom Conselho";142;142;274849,54;229971,65;-;-;44877,89;-;-;1935,56;1935,56;872;6,1;12;8,45
"260220 Bom Jardim";147;147;346575,07;277041,07;-;-;69534,00;-;-;2357,65;2357,65;871;5,9;11;7,48
"260230 Bonito";142;143;227329,13;180686,08;-;-;46643,05;-;-;1589,71;1600,91;758;5,3;8;5,63
"260240 Brejão";41;41;39014,14;30932,43;-;-;8081,71;-;-;951,56;951,56;179;4,4;2;4,88
"260250 Brejinho";34;34;30558,15;25961,85;-;-;4596,30;-;-;898,77;898,77;139;4,1;4;11,76
"260260 Brejo da Madre de Deus";164;164;278575,42;225175,42;1341,48;-;51312,69;-;-;1698,63;1698,63;967;5,9;6;3,66
"260270 Buenos Aires";61;61;118743,70;101549,55;-;-;17194,15;-;-;1946,62;1946,62;401;6,6;4;6,56
"260280 Buíque";248;249;286325,30;226887,29;-;-;59438,01;-;-;1149,90;1154,54;1052;4,2;15;6,05
"260290 Cabo de Santo Agostinho";942;950;1877408,94;1568403,30;-;-;309005,64;-;-;1976,22;1993,00;5289;5,6;58;6,16
"260300 Cabrobó";99;99;140776,96;114652,00;-;-;26124,96;-;-;1421,99;1421,99;580;5,9;4;4,04
"260310 Cachoeirinha";77;77;136075,43;110797,36;-;-;25278,07;-;-;1767,21;1767,21;413;5,4;7;9,09
"260320 Caetés";114;115;194933,60;160148,02;-;-;34785,58;-;-;1695,07;1709,94;676;5,9;7;6,14
"260330 Calçado";29;29;32369,52;26893,17;-;-;5476,35;-;-;1116,19;1116,19;162;5,6;1;3,45
"260340 Calumbi";16;16;13951,11;9639,64;-;-;4311,47;-;-;871,94;871,94;42;2,6;2;12,50
"260345 Camaragibe";748;754;1491160,08;1228126,15;1341,48;-;260946,62;-;-;1977,67;1993,53;4417;5,9;42;5,61
"260350 Camocim de São Félix";72;72;91852,56;74656,49;-;-;17196,07;-;-;1275,73;1275,73;352;4,9;3;4,17
"260360 Camutanga";40;40;87768,90;71680,23;-;-;16088,67;-;-;2194,22;2194,22;189;4,7;5;12,50
"260370 Canhotinho";87;87;118790,12;97204,83;-;-;21585,29;-;-;1365,40;1365,40;449;5,2;6;6,90
"260380 Capoeiras";86;86;121602,90;95023,82;-;-;26579,08;-;-;1413,99;1413,99;418;4,9;6;6,98
"260390 Carnaíba";116;116;94648,73;77587,02;-;-;17061,71;-;-;815,94;815,94;353;3,0;3;2,59
"260392 Carnaubeira da Penha";48;49;97437,07;74503,61;-;-;22933,46;-;-;1988,51;2029,94;264;5,5;4;8,33
"260400 Carpina";348;348;754005,93;625449,55;-;-;128556,38;-;-;2166,68;2166,68;2371;6,8;19;5,46
"260410 Caruaru";1609;1610;3132264,44;2546704,89;952,20;-;584122,49;-;-;1945,51;1946,72;9606;6,0;119;7,40
"260415 Casinhas";46;46;84344,40;66578,77;-;-;17765,63;-;-;1833,57;1833,57;261;5,7;2;4,35
"260420 Catende";135;135;348403,04;289598,39;-;-;58804,65;-;-;2580,76;2580,76;887;6,6;14;10,37
"260430 Cedro";46;46;38794,07;29120,20;-;-;9673,87;-;-;843,35;843,35;169;3,7;-;-
"260440 Chã de Alegria";44;44;88133,73;75486,70;-;-;12647,03;-;-;2003,04;2003,04;262;6,0;5;11,36
"260450 Chã Grande";96;96;126405,28;102347,19;-;-;24058,09;-;-;1316,72;1316,72;514;5,4;5;5,21
"260460 Condado";104;104;136209,26;111870,41;-;-;24338,85;-;-;1309,70;1309,70;528;5,1;4;3,85
"260470 Correntes";47;47;61571,03;51101,28;-;-;10469,75;-;-;1310,02;1310,02;302;6,4;4;8,51
"260480 Cortês";55;55;98439,69;80333,43;-;-;18106,26;-;-;1789,81;1789,81;285;5,2;3;5,45
"260490 Cumaru";53;53;195475,60;167117,14;-;-;28358,46;-;-;3688,22;3688,22;409;7,7;4;7,55
"260500 Cupira";128;128;225755,89;182638,34;1789,97;-;40389,48;-;-;1763,72;1763,72;748;5,8;11;8,59
"260510 Custódia";105;105;118109,85;93433,69;-;-;24676,16;-;-;1124,86;1124,86;525;5,0;5;4,76
"260515 Dormentes";60;60;67519,70;55318,84;-;-;12200,86;-;-;1125,33;1125,33;288;4,8;5;8,33
"260520 Escada";222;223;401525,39;322252,75;-;-;79272,64;-;-;1800,56;1808,67;1349;6,1;11;4,95
"260530 Exu";66;66;97623,30;78634,11;-;-;18989,19;-;-;1479,14;1479,14;284;4,3;3;4,55
"260540 Feira Nova";137;137;215107,62;178674,43;-;-;36433,19;-;-;1570,13;1570,13;885;6,5;14;10,22
"260545 Fernando de Noronha";2;2;468,76;403,81;-;-;64,95;-;-;234,38;234,38;3;1,5;-;-
"260550 Ferreiros";21;21;26814,93;21794,21;-;-;5020,72;-;-;1276,90;1276,90;90;4,3;2;9,52
"260560 Flores";82;82;118270,79;98334,59;-;-;19936,20;-;-;1442,33;1442,33;444;5,4;5;6,10
"260570 Floresta";128;128;148713,82;118443,49;-;-;30270,33;-;-;1161,83;1161,83;669;5,2;1;0,78
"260580 Frei Miguelinho";46;46;75138,07;62207,44;-;-;12930,63;-;-;1633,44;1633,44;272;5,9;3;6,52
"260590 Gameleira";86;87;136140,63;112697,44;-;-;23443,19;-;-;1564,83;1583,03;416;4,8;7;8,14
"260600 Garanhuns";594;594;963366,81;780064,68;-;-;183302,13;-;-;1621,83;1621,83;2696;4,5;50;8,42
"260610 Glória do Goitá";111;111;155380,62;125990,24;-;-;29390,38;-;-;1399,83;1399,83;587;5,3;4;3,60
"260620 Goiana";398;399;630919,87;512461,58;-;-;118458,29;-;-;1581,25;1585,23;2115;5,3;23;5,78
"260630 Granito";16;16;11332,74;7893,54;-;-;3439,20;-;-;708,30;708,30;56;3,5;-;-
"260640 Gravatá";373;374;830962,95;683795,96;-;-;147166,99;-;-;2221,83;2227,78;2160;5,8;27;7,24
"260650 Iati";44;44;91961,59;75320,65;-;-;16640,94;-;-;2090,04;2090,04;402;9,1;2;4,55
"260660 Ibimirim";77;78;134359,01;107261,40;-;-;27097,61;-;-;1722,55;1744,92;405;5,3;5;6,49
"260670 Ibirajuba";27;28;78429,00;66411,08;-;-;12017,92;-;-;2801,04;2904,78;219;8,1;2;7,41
"260680 Igarassu";521;590;1214586,96;1004741,69;-;-;209845,27;-;-;2058,62;2331,26;5327;10,2;28;5,37
"260690 Iguaracy";68;68;118198,87;96900,44;-;-;21298,43;-;-;1738,22;1738,22;371;5,5;3;4,41
"260760 Ilha de Itamaracá";94;95;174324,47;151883,75;-;-;22440,72;-;-;1834,99;1854,52;488;5,2;7;7,45
"260700 Inajá";56;56;55816,72;40692,66;-;-;15124,06;-;-;996,73;996,73;174;3,1;1;1,79
"260710 Ingazeira";24;24;31466,59;23703,34;-;-;7763,25;-;-;1311,11;1311,11;77;3,2;3;12,50
"260720 Ipojuca";515;519;792887,24;628695,50;-;-;164191,74;-;-;1527,72;1539,59;2594;5,0;21;4,08
"260730 Ipubi";119;119;108428,55;83250,11;-;-;25178,44;-;-;911,16;911,16;522;4,4;6;5,04
"260740 Itacuruba";13;13;8073,08;6594,03;-;-;1479,05;-;-;621,01;621,01;35;2,7;-;-
"260750 Itaíba";72;72;86263,51;70787,41;-;-;15476,10;-;-;1198,10;1198,10;393;5,5;2;2,78
"260765 Itambé";113;113;211923,91;175558,02;-;-;36365,89;-;-;1875,43;1875,43;699;6,2;7;6,19
"260770 Itapetim";45;46;74161,14;62951,35;-;-;11209,79;-;-;1612,20;1648,03;265;5,9;2;4,44
"260775 Itapissuma";114;116;234420,21;193299,52;-;-;41120,69;-;-;2020,86;2056,32;614;5,4;4;3,51
"260780 Itaquitinga";75;75;160291,68;131557,67;-;-;28734,01;-;-;2137,22;2137,22;454;6,1;4;5,33
"260790 Jaboatão dos Guararapes";2978;2993;6296983,08;5225818,49;-;-;1071164,59;-;-;2103,90;2114,50;17122;5,7;178;5,98
"260795 Jaqueira";38;38;55895,05;46788,08;-;-;9106,97;-;-;1470,92;1470,92;195;5,1;3;7,89
"260800 Jataúba";79;79;334957,56;279708,31;-;-;55249,25;-;-;4239,97;4239,97;675;8,5;7;8,86
"260805 Jatobá";45;45;34078,76;27322,63;-;-;6756,13;-;-;757,31;757,31;227;5,0;5;11,11
"260810 João Alfredo";119;121;284236,93;228311,70;-;-;55925,23;-;-;2349,07;2388,55;812;6,8;8;6,72
"260820 Joaquim Nabuco";64;64;145981,70;116522,70;447,16;-;28763,23;-;-;2280,96;2280,96;415;6,5;6;9,38
"260825 Jucati";36;36;97298,53;80749,29;-;-;16549,24;-;-;2702,74;2702,74;229;6,4;4;11,11
"260830 Jupi";86;86;184686,39;148178,98;-;-;36507,41;-;-;2147,52;2147,52;390;4,5;9;10,47
"260840 Jurema";89;90;106322,01;87997,01;-;-;18325,00;-;-;1181,36;1194,63;506;5,7;4;4,49
"260850 Lagoa de Itaenga";81;81;181068,67;158647,14;-;-;22421,53;-;-;2235,42;2235,42;457;5,6;2;2,47
"260845 Lagoa do Carro";58;59;104135,85;88194,52;-;-;15941,33;-;-;1765,01;1795,45;288;5,0;2;3,45
"260860 Lagoa do Ouro";55;55;41444,88;32819,96;-;-;8624,92;-;-;753,54;753,54;321;5,8;1;1,82
"260870 Lagoa dos Gatos";47;47;88819,22;71866,25;447,16;-;16257,20;-;-;1889,77;1889,77;203;4,3;2;4,26
"260875 Lagoa Grande";67;68;112514,54;90591,64;-;-;21922,90;-;-;1654,63;1679,32;294;4,4;4;5,97
"260880 Lajedo";188;188;386847,44;318267,41;-;-;68580,03;-;-;2057,70;2057,70;1141;6,1;19;10,11
"260890 Limoeiro";244;244;435502,01;359639,03;-;-;75862,98;-;-;1784,84;1784,84;1450;5,9;18;7,38
"260900 Macaparana";104;104;151381,40;124080,97;-;-;27300,43;-;-;1455,59;1455,59;547;5,3;6;5,77
"260910 Machados";39;40;55379,90;44920,83;-;-;10459,07;-;-;1384,50;1420,00;183;4,7;4;10,26
"260915 Manari";49;49;166109,98;140647,35;-;-;25462,63;-;-;3390,00;3390,00;354;7,2;2;4,08
"260920 Maraial";36;36;50077,42;38379,64;-;-;11697,78;-;-;1391,04;1391,04;125;3,5;2;5,56
"260930 Mirandiba";70;70;72806,81;57271,27;-;-;15535,54;-;-;1040,10;1040,10;376;5,4;5;7,14
"261430 Moreilândia";26;26;14655,44;10616,07;-;-;4039,37;-;-;563,67;563,67;82;3,2;1;3,85
"260940 Moreno";261;262;621987,72;517355,20;-;-;104632,52;-;-;2374,00;2383,09;1479;5,7;14;5,36
"260950 Nazaré da Mata";148;151;376158,73;316204,43;-;-;59954,30;-;-;2491,12;2541,61;1133;7,7;10;6,76
"260960 Olinda";2078;2089;4095716,53;3351556,55;-;-;744159,98;-;-;1960,61;1970,99;12057;5,8;136;6,54
"260970 Orobó";65;65;137233,78;114958,03;-;-;22275,75;-;-;2111,29;2111,29;404;6,2;7;10,77
"260980 Orocó";37;37;33729,69;25850,77;-;-;7878,92;-;-;911,61;911,61;177;4,8;-;-
"260990 Ouricuri";263;263;324906,88;254410,10;-;-;70496,78;-;-;1235,39;1235,39;1135;4,3;11;4,18
"261000 Palmares";296;296;708243,22;595194,21;-;-;113049,01;-;-;2392,71;2392,71;1663;5,6;30;10,14
"261010 Palmeirina";21;21;42017,55;35195,65;-;-;6821,90;-;-;2000,84;2000,84;115;5,5;1;4,76
"261020 Panelas";71;72;150799,12;124470,92;-;-;26328,20;-;-;2094,43;2123,93;460;6,5;7;9,86
"261030 Paranatama";51;51;55716,02;44761,67;-;-;10954,35;-;-;1092,47;1092,47;223;4,4;6;11,76
"261040 Parnamirim";68;68;69105,00;54784,44;-;-;14320,56;-;-;1016,25;1016,25;402;5,9;2;2,94
"261050 Passira";108;110;186430,99;148041,79;1789,97;-;35661,13;-;-;1694,83;1726,21;534;4,9;9;8,33
"261060 Paudalho";257;260;458945,40;361392,45;-;-;97552,95;-;-;1765,17;1785,78;1370;5,3;13;5,06
"261070 Paulista";1365;1396;2923858,86;2414701,15;-;-;509157,71;-;-;2094,45;2142,02;8855;6,5;100;7,33
"261080 Pedra";62;62;83539,12;68040,77;-;-;15498,35;-;-;1347,41;1347,41;317;5,1;5;8,06
"261090 Pesqueira";334;335;477426,83;381425,53;-;-;96001,30;-;-;1425,15;1429,42;1805;5,4;23;6,89
"261100 Petrolândia";163;163;258969,97;203964,01;-;-;55005,96;-;-;1588,77;1588,77;832;5,1;6;3,68
"261110 Petrolina";1635;1637;1755222,12;1371190,41;-;-;384031,71;-;-;1072,22;1073,53;7932;4,9;62;3,79
"261120 Poção";43;43;44869,47;35053,37;-;-;9816,10;-;-;1043,48;1043,48;197;4,6;4;9,30
"261130 Pombos";129;129;213018,10;172055,75;-;-;40962,35;-;-;1651,30;1651,30;727;5,6;6;4,65
"261140 Primavera";40;40;71263,61;58570,87;-;-;12692,74;-;-;1781,59;1781,59;161;4,0;4;10,00
"261150 Quipapá";72;72;97992,96;78852,22;447,16;-;18444,97;-;-;1361,01;1361,01;431;6,0;8;11,11
"261153 Quixaba";23;23;13748,04;10924,69;-;-;2823,35;-;-;597,74;597,74;81;3,5;-;-
"261160 Recife";7553;7601;14675708,63;12026279,44;-;-;2649429,19;-;-;1930,76;1943,03;42194;5,6;445;5,89
"261170 Riacho das Almas";71;71;129921,75;106253,95;298,55;-;23222,29;-;-;1829,88;1829,88;391;5,5;6;8,45
"261180 Ribeirão";124;124;306603,40;251608,78;1436,49;-;52867,91;-;-;2472,61;2472,61;679;5,5;16;12,90
"261190 Rio Formoso";108;109;256847,30;211715,90;447,16;-;44435,63;-;-;2356,40;2378,22;531;4,9;6;5,56
"261200 Sairé";34;34;39422,11;32035,08;-;-;7387,03;-;-;1159,47;1159,47;167;4,9;3;8,82
"261210 Salgadinho";21;21;24810,12;20868,50;-;-;3941,62;-;-;1181,43;1181,43;104;5,0;1;4,76
"261220 Salgueiro";326;326;434306,23;351389,51;-;-;82916,72;-;-;1332,23;1332,23;1473;4,5;18;5,52
"261230 Saloá";50;51;123425,10;103828,87;-;-;19596,23;-;-;2420,10;2468,50;248;5,0;1;2,00
"261240 Sanharó";100;100;264314,40;217369,41;-;-;46944,99;-;-;2643,14;2643,14;610;6,1;10;10,00
"261245 Santa Cruz";64;64;57452,21;43892,62;-;-;13559,59;-;-;897,69;897,69;341;5,3;1;1,56
"261247 Santa Cruz da Baixa Verde";45;45;130842,53;106653,39;-;-;24189,14;-;-;2907,61;2907,61;291;6,5;2;4,44
"261250 Santa Cruz do Capibaribe";264;265;609985,00;500649,56;-;-;109335,44;-;-;2301,83;2310,55;1598;6,1;24;9,09
"261255 Santa Filomena";44;44;44865,37;35025,87;-;-;9839,50;-;-;1019,67;1019,67;204;4,6;2;4,55
"261260 Santa Maria da Boa Vista";92;93;76542,29;60539,58;-;-;16002,71;-;-;823,04;831,98;476;5,2;5;5,43
"261270 Santa Maria do Cambucá";56;56;106185,97;86998,58;-;-;19187,39;-;-;1896,18;1896,18;352;6,3;8;14,29
"261280 Santa Terezinha";45;45;44676,16;37176,40;-;-;7499,76;-;-;992,80;992,80;208;4,6;4;8,89
"261290 São Benedito do Sul";32;32;88562,62;73101,91;-;-;15460,71;-;-;2767,58;2767,58;154;4,8;2;6,25
"261300 São Bento do Una";242;243;398201,37;326200,08;-;-;72001,29;-;-;1638,69;1645,46;1448;6,0;10;4,13
"261310 São Caitano";184;184;343489,40;275258,81;-;-;68230,59;-;-;1866,79;1866,79;1044;5,7;9;4,89
"261320 São João";84;84;155137,66;128231,99;-;-;26905,67;-;-;1846,88;1846,88;413;4,9;6;7,14
"261330 São Joaquim do Monte";94;94;159358,62;127584,92;447,16;-;31077,93;-;-;1695,30;1695,30;485;5,2;6;6,38
"261340 São José da Coroa Grande";88;88;235362,82;194885,29;980,58;-;38797,25;-;-;2674,58;2674,58;442;5,0;6;6,82
"261350 São José do Belmonte";125;125;218352,85;177836,93;-;-;40515,92;-;-;1746,82;1746,82;634;5,1;7;5,60
"261360 São José do Egito";149;149;153035,28;116807,69;-;-;36227,59;-;-;1027,08;1027,08;632;4,2;6;4,03
"261370 São Lourenço da Mata";520;522;1178106,44;957871,00;-;-;220235,44;-;-;2256,91;2265,59;3188;6,1;28;5,38
"261380 São Vicente Ferrer";73;73;325903,50;276722,86;-;-;49180,64;-;-;4464,43;4464,43;600;8,2;10;13,70
"261390 Serra Talhada";450;450;928303,01;767179,89;-;-;161123,12;-;-;2062,90;2062,90;2476;5,5;32;7,11
"261400 Serrita";74;74;140573,91;112160,33;-;-;28413,58;-;-;1899,65;1899,65;364;4,9;2;2,70
"261410 Sertânia";144;144;213840,45;177980,69;-;-;35859,76;-;-;1485,00;1485,00;783;5,4;16;11,11
"261420 Sirinhaém";169;169;250306,45;201913,60;597,10;-;47501,83;-;-;1481,10;1481,10;842;5,0;12;7,10
"261440 Solidão";18;18;31732,73;26503,14;-;-;5229,59;-;-;1762,93;1762,93;127;7,1;3;16,67
"261450 Surubim";253;270;549758,66;458989,60;-;-;90769,06;-;-;2036,14;2172,96;2000;7,9;21;8,30
"261460 Tabira";166;166;219404,26;172433,53;-;-;46970,73;-;-;1321,71;1321,71;1010;6,1;5;3,01
"261470 Tacaimbó";37;37;74354,11;61804,66;-;-;12549,45;-;-;2009,57;2009,57;187;5,1;6;16,22
"261480 Tacaratu";51;51;51584,82;38498,32;-;-;13086,50;-;-;1011,47;1011,47;158;3,1;2;3,92
"261485 Tamandaré";112;112;223077,31;174850,18;447,16;-;47531,36;-;-;1991,76;1991,76;716;6,4;6;5,36
"261500 Taquaritinga do Norte";90;90;184722,57;150689,04;-;-;34033,53;-;-;2052,47;2052,47;528;5,9;4;4,44
"261510 Terezinha";30;30;58601,10;49600,68;-;-;9000,42;-;-;1953,37;1953,37;175;5,8;2;6,67
"261520 Terra Nova";41;41;58254,34;47945,85;-;-;10308,49;-;-;1420,84;1420,84;300;7,3;1;2,44
"261530 Timbaúba";229;229;387538,90;319845,80;-;-;67693,10;-;-;1692,31;1692,31;1200;5,2;14;6,11
"261540 Toritama";162;162;382699,00;318383,17;392,23;-;63775,91;-;-;2362,34;2362,34;851;5,3;12;7,41
"261550 Tracunhaém";54;55;103694,24;81371,33;-;-;22322,91;-;-;1885,35;1920,26;298;5,5;2;3,70
"261560 Trindade";119;119;175531,36;135728,80;-;-;39802,56;-;-;1475,05;1475,05;611;5,1;4;3,36
"261570 Triunfo";56;56;74242,94;59109,02;-;-;15133,92;-;-;1325,77;1325,77;214;3,8;3;5,36
"261580 Tupanatinga";79;79;67865,26;52944,34;-;-;14920,92;-;-;859,05;859,05;339;4,3;4;5,06
"261590 Tuparetama";58;58;56328,66;43975,29;-;-;12353,37;-;-;971,18;971,18;302;5,2;1;1,72
"261600 Venturosa";82;82;198960,01;165355,45;-;-;33604,56;-;-;2426,34;2426,34;447;5,5;10;12,20
"261610 Verdejante";29;29;31114,21;26124,45;-;-;4989,76;-;-;1072,90;1072,90;133;4,6;1;3,45
"261618 Vertente do Lério";34;35;79035,16;63418,99;-;-;15616,17;-;-;2258,15;2324,56;219;6,4;1;2,94
"261620 Vertentes";97;97;95600,60;73658,84;824,64;-;20673,70;-;-;985,57;985,57;425;4,4;6;6,19
"261630 Vicência";112;112;223010,80;184635,36;-;-;38375,44;-;-;1991,17;1991,17;654;5,8;12;10,71
"261640 Vitória de Santo Antão";663;663;1196248,16;993915,13;-;-;202333,03;-;-;1804,30;1804,30;3708;5,6;51;7,69
"261650 Xexéu";78;79;202155,21;163203,55;1788,64;-;36168,58;-;-;2558,93;2591,73;494;6,3;4;5,13
"270010 Água Branca";44;44;53755,36;41785,79;-;-;11969,57;-;-;1221,71;1221,71;210;4,8;1;2,27
"270020 Anadia";68;69;74919,36;59081,54;-;-;15837,82;-;-;1085,79;1101,76;254;3,7;4;5,88
"270030 Arapiraca";1030;1045;2363665,69;1949374,95;-;-;414290,74;-;-;2261,88;2294,82;5796;5,6;91;8,83
"270040 Atalaia";135;138;242696,51;189365,66;-;-;53330,85;-;-;1758,67;1797,75;644;4,8;14;10,37
"270050 Barra de Santo Antônio";73;75;78219,83;62532,21;-;-;15687,62;-;-;1042,93;1071,50;332;4,5;5;6,85
"270060 Barra de São Miguel";34;35;69291,97;53030,82;-;-;16261,15;-;-;1979,77;2038,00;130;3,8;3;8,82
"270070 Batalha";51;51;79306,18;65798,84;-;-;13507,34;-;-;1555,02;1555,02;190;3,7;4;7,84
"270080 Belém";14;14;18104,61;13724,06;-;-;4380,55;-;-;1293,19;1293,19;66;4,7;2;14,29
"270090 Belo Monte";23;24;84712,84;71419,30;-;-;13293,54;-;-;3529,70;3683,17;132;5,7;3;13,04
"270100 Boca da Mata";87;91;206706,66;167425,79;-;-;39280,87;-;-;2271,50;2375,94;526;6,0;12;13,79
"270110 Branquinha";45;47;97223,33;77029,91;-;-;20193,42;-;-;2068,58;2160,52;334;7,4;4;8,89
"270120 Cacimbinhas";34;35;63564,97;52918,02;-;-;10646,95;-;-;1816,14;1869,56;150;4,4;5;14,71
"270130 Cajueiro";54;54;54365,42;42059,42;-;-;12306,00;-;-;1006,77;1006,77;212;3,9;3;5,56
"270135 Campestre";29;30;85157,92;76614,91;-;-;8543,01;-;-;2838,60;2936,48;117;4,0;2;6,90
"270140 Campo Alegre";117;123;133497,83;105737,23;-;-;27760,60;-;-;1085,35;1141,01;722;6,2;5;4,27
"270150 Campo Grande";37;37;71356,76;57501,58;-;-;13855,18;-;-;1928,56;1928,56;146;3,9;3;8,11
"270160 Canapi";64;65;43181,55;28312,07;-;-;14869,48;-;-;664,33;674,71;180;2,8;2;3,13
"270170 Capela";60;60;140130,63;112825,13;-;-;27305,50;-;-;2335,51;2335,51;316;5,3;5;8,33
"270180 Carneiros";31;31;24479,23;16509,98;-;-;7969,25;-;-;789,65;789,65;66;2,1;-;-
"270190 Chã Preta";16;17;22497,41;17985,57;-;-;4511,84;-;-;1323,38;1406,09;68;4,3;1;6,25
"270200 Coité do Nóia";47;49;163065,98;134954,75;-;-;28111,23;-;-;3327,88;3469,49;273;5,8;3;6,38
"270210 Colônia Leopoldina";61;61;69225,99;54549,74;-;-;14676,25;-;-;1134,85;1134,85;228;3,7;4;6,56
"270220 Coqueiro Seco";30;31;67301,00;55859,88;-;-;11441,12;-;-;2171,00;2243,37;179;6,0;4;13,33
"270230 Coruripe";268;272;342557,86;272254,28;-;-;70303,58;-;-;1259,40;1278,20;1349;5,0;13;4,85
"270235 Craíbas";92;94;170911,81;137161,40;-;-;33750,41;-;-;1818,21;1857,74;500;5,4;5;5,43
"270240 Delmiro Gouveia";180;181;212481,95;168638,78;-;-;43843,17;-;-;1173,93;1180,46;852;4,7;10;5,56
"270250 Dois Riachos";34;37;50448,31;40992,28;-;-;9456,03;-;-;1363,47;1483,77;264;7,8;4;11,76
"270255 Estrela de Alagoas";58;58;98120,42;80296,60;-;-;17823,82;-;-;1691,73;1691,73;247;4,3;4;6,90
"270260 Feira Grande";82;84;148040,69;118200,19;-;-;29840,50;-;-;1762,39;1805,37;446;5,4;5;6,10
"270270 Feliz Deserto";23;24;22885,78;14422,06;-;-;8463,72;-;-;953,57;995,03;63;2,7;-;-
"270280 Flexeiras";50;51;65670,70;50434,40;-;-;15236,30;-;-;1287,66;1313,41;256;5,1;3;6,00
"270290 Girau do Ponciano";94;99;150462,51;117854,82;-;-;32607,69;-;-;1519,82;1600,66;580;6,2;5;5,32
"270300 Ibateguara";45;45;78126,61;63153,55;-;-;14973,06;-;-;1736,15;1736,15;227;5,0;4;8,89
"270310 Igaci";88;91;184841,03;149539,06;-;-;35301,97;-;-;2031,22;2100,47;519;5,9;1;1,14
"270320 Igreja Nova";79;80;90868,20;64992,04;-;-;25876,16;-;-;1135,85;1150,23;388;4,9;-;-
"270330 Inhapi";55;55;75975,95;58010,26;-;-;17965,69;-;-;1381,38;1381,38;196;3,6;2;3,64
"270340 Jacaré dos Homens";13;13;20947,10;17588,19;-;-;3358,91;-;-;1611,32;1611,32;56;4,3;1;7,69
"270350 Jacuípe";14;16;15150,74;11977,29;-;-;3173,45;-;-;946,92;1082,20;77;5,5;-;-
"270360 Japaratinga";27;27;30817,19;21980,25;-;-;8836,94;-;-;1141,38;1141,38;57;2,1;-;-
"270370 Jaramataia";22;22;32800,60;27126,42;-;-;5674,18;-;-;1490,94;1490,94;117;5,3;3;13,64
"270375 Jequiá da Praia";49;50;82014,82;68518,22;-;-;13496,60;-;-;1640,30;1673,77;248;5,1;1;2,04
"270380 Joaquim Gomes";64;64;123107,21;99020,99;-;-;24086,22;-;-;1923,55;1923,55;273;4,3;7;10,94
"270390 Jundiá";12;12;13253,13;10200,74;-;-;3052,39;-;-;1104,43;1104,43;40;3,3;-;-
"270400 Junqueiro";119;119;188513,44;146393,73;-;-;42119,71;-;-;1584,15;1584,15;444;3,7;13;10,92
"270410 Lagoa da Canoa";60;61;90530,07;73416,67;-;-;17113,40;-;-;1484,10;1508,83;357;6,0;5;8,33
"270420 Limoeiro de Anadia";98;102;222391,24;178355,26;-;-;44035,98;-;-;2180,31;2269,30;735;7,5;10;10,20
"270430 Maceió";3468;3721;6591166,04;5356800,08;-;-;1234365,96;-;-;1771,34;1900,57;23643;6,8;204;5,88
"270440 Major Isidoro";73;75;113226,51;89426,89;-;-;23799,62;-;-;1509,69;1551,05;356;4,9;2;2,74
"270490 Mar Vermelho";15;15;14021,26;9929,65;-;-;4091,61;-;-;934,75;934,75;52;3,5;-;-
"270450 Maragogi";115;115;117142,08;85595,20;1993,07;-;28353,75;-;-;1018,63;1018,63;357;3,1;-;-
"270460 Maravilha";31;31;40489,18;29496,08;-;-;10993,10;-;-;1306,10;1306,10;155;5,0;1;3,23
"270470 Marechal Deodoro";203;209;333129,63;269529,87;-;-;63599,76;-;-;1593,92;1641,03;1189;5,9;15;7,39
"270480 Maribondo";48;48;52590,24;41380,34;-;-;11209,90;-;-;1095,63;1095,63;257;5,4;1;2,08
"270500 Mata Grande";77;77;112476,13;87902,00;-;-;24574,13;-;-;1460,73;1460,73;303;3,9;2;2,60
