 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jul/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"210173 Belágua";30;30;56724,97;46969,39;-;-;9755,58;-;-;1890,83;1890,83;144;4,8;1;3,33
"210180 Benedito Leite";17;17;11424,87;8895,56;-;-;2529,31;-;-;672,05;672,05;66;3,9;1;5,88
"210190 Bequimão";70;70;173957,62;147225,36;-;-;26732,26;-;-;2485,11;2485,11;466;6,7;5;7,14
"210193 Bernardo do Mearim";37;37;34197,65;27739,30;-;-;6458,35;-;-;924,26;924,26;136;3,7;-;-
"210197 Boa Vista do Gurupi";21;21;48306,85;39635,51;-;-;8671,34;-;-;2300,33;2300,33;65;3,1;2;9,52
"210200 Bom Jardim";173;175;141405,19;112679,67;-;-;28725,52;-;-;808,03;817,37;748;4,3;8;4,62
"210203 Bom Jesus das Selvas";127;129;150964,46;122953,54;-;-;28010,92;-;-;1170,27;1188,70;418;3,3;4;3,15
"210207 Bom Lugar";36;36;44680,72;35930,22;-;-;8750,50;-;-;1241,13;1241,13;124;3,4;1;2,78
"210210 Brejo";150;153;152534,85;119457,99;-;-;33076,86;-;-;996,96;1016,90;729;4,9;6;4,00
"210215 Brejo de Areia";17;17;12290,29;9675,90;-;-;2614,39;-;-;722,96;722,96;47;2,8;2;11,76
"210220 Buriti";67;67;58228,22;42418,28;-;-;15809,94;-;-;869,08;869,08;313;4,7;-;-
"210230 Buriti Bravo";177;177;129236,52;105623,77;-;-;23612,75;-;-;730,15;730,15;507;2,9;1;0,56
"210232 Buriticupu";228;231;244705,03;192840,37;-;-;51864,66;-;-;1059,33;1073,27;988;4,3;7;3,07
"210235 Buritirana";44;44;29872,94;21960,99;-;-;7911,95;-;-;678,93;678,93;164;3,7;4;9,09
"210237 Cachoeira Grande";30;30;15574,61;11384,55;-;-;4190,06;-;-;519,15;519,15;103;3,4;-;-
"210240 Cajapió";36;36;33447,50;26047,84;-;-;7399,66;-;-;929,10;929,10;116;3,2;-;-
"210250 Cajari";34;34;53361,96;42591,45;-;-;10770,51;-;-;1569,47;1569,47;165;4,9;1;2,94
"210255 Campestre do Maranhão";51;51;36831,70;29872,54;-;-;6959,16;-;-;722,19;722,19;166;3,3;2;3,92
"210260 Cândido Mendes";51;52;84523,42;67576,42;-;-;16947,00;-;-;1625,45;1657,32;371;7,3;3;5,88
"210270 Cantanhede";105;107;72750,79;58591,23;-;-;14159,56;-;-;679,91;692,86;426;4,1;4;3,81
"210275 Capinzal do Norte";19;19;29998,23;23926,66;-;-;6071,57;-;-;1578,85;1578,85;104;5,5;-;-
"210280 Carolina";116;117;157873,32;125337,68;-;-;32535,64;-;-;1349,34;1360,98;458;3,9;3;2,59
"210290 Carutapera";68;68;35588,85;26075,54;-;-;9513,31;-;-;523,37;523,37;214;3,1;3;4,41
"210300 Caxias";710;716;806800,66;627192,62;-;-;179608,04;-;-;1126,82;1136,34;3843;5,4;52;7,32
"210310 Cedral";83;83;65751,04;51861,80;-;-;13889,24;-;-;792,18;792,18;282;3,4;2;2,41
"210312 Central do Maranhão";54;54;25266,52;20140,14;-;-;5126,38;-;-;467,90;467,90;144;2,7;2;3,70
"210315 Centro do Guilherme";39;39;39055,79;29328,24;-;-;9727,55;-;-;1001,43;1001,43;105;2,7;3;7,69
"210317 Centro Novo do Maranhão";76;76;59704,20;43177,76;-;-;16526,44;-;-;785,58;785,58;166;2,2;2;2,63
"210320 Chapadinha";367;371;356408,00;276243,39;-;-;80164,61;-;-;960,67;971,14;1475;4,0;14;3,81
"210325 Cidelândia";112;112;58344,71;47143,53;-;-;11201,18;-;-;520,93;520,93;287;2,6;1;0,89
"210330 Codó";531;535;620016,58;497214,43;-;-;122802,15;-;-;1158,91;1167,64;3010;5,7;47;8,85
"210340 Coelho Neto";150;153;307317,93;250762,86;-;-;56555,07;-;-;2008,61;2048,79;760;5,1;12;8,00
"210350 Colinas";233;234;346439,88;280326,07;-;-;66113,81;-;-;1480,51;1486,87;994;4,3;15;6,44
"210355 Conceição do Lago-Açu";36;36;32363,51;25394,00;-;-;6969,51;-;-;898,99;898,99;110;3,1;2;5,56
"210360 Coroatá";202;203;423099,87;352196,94;-;-;70902,93;-;-;2084,24;2094,55;1185;5,9;19;9,41
"210370 Cururupu";132;134;144335,26;116683,92;-;-;27651,34;-;-;1077,13;1093,45;617;4,7;10;7,58
"210375 Davinópolis";36;36;101239,46;83613,18;-;-;17626,28;-;-;2812,21;2812,21;167;4,6;3;8,33
"210380 Dom Pedro";170;171;152068,01;122955,36;-;-;29112,65;-;-;889,29;894,52;440;2,6;6;3,53
"210390 Duque Bacelar";29;29;31944,22;24003,74;-;-;7940,48;-;-;1101,52;1101,52;137;4,7;2;6,90
"210400 Esperantinópolis";146;146;142980,64;117715,64;-;-;25265,00;-;-;979,32;979,32;682;4,7;4;2,74
"210405 Estreito";139;139;114668,27;90146,00;-;-;24522,27;-;-;824,95;824,95;388;2,8;3;2,16
"210407 Feira Nova do Maranhão";61;61;46478,19;36505,22;-;-;9972,97;-;-;761,94;761,94;172;2,8;1;1,64
"210408 Fernando Falcão";25;25;14531,88;10112,39;-;-;4419,49;-;-;581,28;581,28;50;2,0;1;4,00
"210409 Formosa da Serra Negra";119;119;138920,39;112366,32;-;-;26554,07;-;-;1167,40;1167,40;518;4,4;2;1,68
"210410 Fortaleza dos Nogueiras";104;104;42391,03;33908,87;-;-;8482,16;-;-;407,61;407,61;394;3,8;2;1,92
"210420 Fortuna";94;94;82553,41;66487,46;-;-;16065,95;-;-;878,23;878,23;436;4,6;-;-
"210430 Godofredo Viana";24;25;16813,04;12193,05;-;-;4619,99;-;-;672,52;700,54;85;3,5;1;4,17
"210440 Gonçalves Dias";150;151;81807,27;66378,46;-;-;15428,81;-;-;541,77;545,38;457;3,0;7;4,67
"210450 Governador Archer";73;73;80065,95;67777,49;-;-;12288,46;-;-;1096,79;1096,79;212;2,9;2;2,74
"210455 Governador Edison Lobão";78;78;103548,76;81986,83;-;-;21561,93;-;-;1327,55;1327,55;385;4,9;5;6,41
"210460 Governador Eugênio Barros";71;72;53530,73;40986,91;-;-;12543,82;-;-;743,48;753,95;226;3,2;-;-
"210462 Governador Luiz Rocha";40;40;35690,88;29486,72;-;-;6204,16;-;-;892,27;892,27;155;3,9;-;-
"210465 Governador Newton Bello";68;69;80237,46;63727,01;-;-;16510,45;-;-;1162,86;1179,96;351;5,2;3;4,41
"210467 Governador Nunes Freire";163;164;155657,29;126154,65;-;-;29502,64;-;-;949,13;954,95;765;4,7;2;1,23
"210470 Graça Aranha";14;14;29224,31;24553,12;-;-;4671,19;-;-;2087,45;2087,45;74;5,3;1;7,14
"210480 Grajaú";434;434;391770,84;302829,12;-;-;88941,72;-;-;902,70;902,70;1356;3,1;19;4,38
"210490 Guimarães";93;93;40442,65;34231,67;-;-;6210,98;-;-;434,87;434,87;270;2,9;3;3,23
"210500 Humberto de Campos";139;143;82074,62;65693,40;-;-;16381,22;-;-;573,95;590,46;511;3,7;2;1,44
"210510 Icatu";87;89;163954,24;133708,80;-;-;30245,44;-;-;1842,18;1884,53;612;7,0;5;5,75
"210515 Igarapé do Meio";68;69;61759,54;49533,10;-;-;12226,44;-;-;895,07;908,23;385;5,7;1;1,47
"210520 Igarapé Grande";86;86;191136,85;157350,41;-;-;33786,44;-;-;2222,52;2222,52;468;5,4;6;6,98
"210530 Imperatriz";1196;1201;1787840,37;1440630,89;-;-;347209,48;-;-;1488,63;1494,85;6217;5,2;101;8,44
"210535 Itaipava do Grajaú";95;95;103423,65;84076,57;-;-;19347,08;-;-;1088,67;1088,67;224;2,4;-;-
"210540 Itapecuru Mirim";265;268;327003,25;256343,45;-;-;70659,80;-;-;1220,16;1233,97;1543;5,8;11;4,15
"210542 Itinga do Maranhão";78;78;73914,60;58365,11;-;-;15549,49;-;-;947,62;947,62;260;3,3;4;5,13
"210545 Jatobá";66;66;32044,16;24957,20;-;-;7086,96;-;-;485,52;485,52;162;2,5;2;3,03
"210547 Jenipapo dos Vieiras";85;86;113797,02;90833,27;-;-;22963,75;-;-;1323,22;1338,79;324;3,8;2;2,35
"210550 João Lisboa";144;144;152840,56;122094,18;-;-;30746,38;-;-;1061,39;1061,39;603;4,2;8;5,56
"210560 Joselândia";41;41;67655,13;55477,96;-;-;12177,17;-;-;1650,13;1650,13;212;5,2;3;7,32
"210565 Junco do Maranhão";22;23;15222,39;11671,03;-;-;3551,36;-;-;661,84;691,93;139;6,3;-;-
"210570 Lago da Pedra";467;470;333769,84;274549,21;-;-;59220,63;-;-;710,15;714,71;1229;2,6;17;3,64
"210580 Lago do Junco";31;31;33000,14;24859,98;-;-;8140,16;-;-;1064,52;1064,52;167;5,4;4;12,90
"210594 Lago dos Rodrigues";34;34;26817,30;20981,49;-;-;5835,81;-;-;788,74;788,74;128;3,8;4;11,76
"210590 Lago Verde";45;46;64429,87;52432,80;-;-;11997,07;-;-;1400,65;1431,77;233;5,2;3;6,67
"210592 Lagoa do Mato";24;24;32844,20;26367,97;-;-;6476,23;-;-;1368,51;1368,51;89;3,7;-;-
"210596 Lagoa Grande do Maranhão";42;42;29094,70;21990,03;-;-;7104,67;-;-;692,73;692,73;97;2,3;2;4,76
"210598 Lajeado Novo";25;25;12809,19;10299,55;-;-;2509,64;-;-;512,37;512,37;115;4,6;1;4,00
"210600 Lima Campos";102;103;114693,49;94391,46;-;-;20302,03;-;-;1113,53;1124,45;395;3,9;9;8,82
"210610 Loreto";62;62;32632,39;26334,89;-;-;6297,50;-;-;526,33;526,33;220;3,5;-;-
"210620 Luís Domingues";20;20;15277,88;11626,12;-;-;3651,76;-;-;763,89;763,89;111;5,5;-;-
"210630 Magalhães de Almeida";62;62;78555,61;62770,90;-;-;15784,71;-;-;1267,03;1267,03;255;4,1;3;4,84
"210632 Maracaçumé";110;113;119232,26;91454,57;-;-;27777,69;-;-;1055,15;1083,93;387;3,5;2;1,82
"210635 Marajá do Sena";25;25;16673,47;12809,77;-;-;3863,70;-;-;666,94;666,94;75;3,0;4;16,00
"210637 Maranhãozinho";121;123;73163,83;58389,67;-;-;14774,16;-;-;594,83;604,66;343;2,8;4;3,31
"210640 Mata Roma";46;47;46561,00;35141,24;-;-;11419,76;-;-;990,66;1012,20;216;4,7;3;6,52
"210650 Matinha";66;67;101883,90;81416,24;-;-;20467,66;-;-;1520,66;1543,70;291;4,4;4;6,06
"210660 Matões";141;141;119342,88;92280,08;-;-;27062,80;-;-;846,40;846,40;495;3,5;5;3,55
"210663 Matões do Norte";23;24;42868,16;35640,75;-;-;7227,41;-;-;1786,17;1863,83;135;5,9;1;4,35
"210667 Milagres do Maranhão";22;22;7485,90;5913,05;-;-;1572,85;-;-;340,27;340,27;54;2,5;-;-
"210670 Mirador";152;152;141223,37;119459,92;-;-;21763,45;-;-;929,10;929,10;609;4,0;3;1,97
"210675 Miranda do Norte";70;70;94184,13;74153,43;-;-;20030,70;-;-;1345,49;1345,49;414;5,9;4;5,71
"210680 Mirinzal";27;28;20991,45;16947,71;-;-;4043,74;-;-;749,69;777,46;170;6,3;1;3,70
"210690 Monção";175;176;168568,20;132773,63;-;-;35794,57;-;-;957,77;963,25;956;5,5;7;4,00
"210700 Montes Altos";46;46;53623,28;42504,52;-;-;11118,76;-;-;1165,72;1165,72;195;4,2;3;6,52
"210710 Morros";77;78;109535,36;87409,42;-;-;22125,94;-;-;1404,30;1422,54;482;6,3;1;1,30
"210720 Nina Rodrigues";45;45;59852,69;46975,28;-;-;12877,41;-;-;1330,06;1330,06;162;3,6;1;2,22
"210725 Nova Colinas";16;16;24122,87;21068,10;-;-;3054,77;-;-;1507,68;1507,68;73;4,6;1;6,25
"210730 Nova Iorque";8;8;5824,57;4074,05;-;-;1750,52;-;-;728,07;728,07;16;2,0;-;-
"210735 Nova Olinda do Maranhão";120;123;47565,88;39315,01;-;-;8250,87;-;-;386,71;396,38;411;3,4;1;0,83
"210740 Olho d'Água das Cunhãs";120;122;126798,33;104275,47;-;-;22522,86;-;-;1039,33;1056,65;549;4,6;6;5,00
"210745 Olinda Nova do Maranhão";97;98;82296,33;65803,90;-;-;16492,43;-;-;839,76;848,42;401;4,1;2;2,06
"210750 Paço do Lumiar";466;479;768276,66;615618,09;-;-;152658,57;-;-;1603,92;1648,66;3584;7,7;22;4,72
"210760 Palmeirândia";93;94;50044,96;40006,99;-;-;10037,97;-;-;532,39;538,12;353;3,8;2;2,15
"210770 Paraibano";119;120;85647,77;69238,59;-;-;16409,18;-;-;713,73;719,73;356;3,0;2;1,68
"210780 Parnarama";44;44;41103,89;28306,81;-;-;12797,08;-;-;934,18;934,18;273;6,2;-;-
"210790 Passagem Franca";299;299;142930,60;121037,49;-;-;21893,11;-;-;478,03;478,03;992;3,3;-;-
"210800 Pastos Bons";75;76;53715,46;43416,74;-;-;10298,72;-;-;706,78;716,21;287;3,8;1;1,33
"210805 Paulino Neves";58;58;41255,99;29244,78;-;-;12011,21;-;-;711,31;711,31;212;3,7;-;-
"210810 Paulo Ramos";187;187;120536,66;98400,57;-;-;22136,09;-;-;644,58;644,58;460;2,5;3;1,60
"210820 Pedreiras";449;454;346789,35;280595,18;-;-;66194,17;-;-;763,85;772,36;1550;3,5;19;4,23
"210825 Pedro do Rosário";69;69;45126,97;33655,79;-;-;11471,18;-;-;654,01;654,01;201;2,9;1;1,45
"210830 Penalva";82;83;71244,65;54758,46;-;-;16486,19;-;-;858,37;868,84;339;4,1;3;3,66
"210840 Peri Mirim";16;16;15413,68;12453,18;-;-;2960,50;-;-;963,36;963,36;62;3,9;2;12,50
"210845 Peritoró";86;86;196500,03;164155,92;-;-;32344,11;-;-;2284,88;2284,88;444;5,2;6;6,98
"210850 Pindaré-Mirim";89;92;173465,68;142609,86;-;-;30855,82;-;-;1885,50;1949,05;742;8,3;6;6,74
"210860 Pinheiro";363;363;355840,07;276810,18;-;-;79029,89;-;-;980,28;980,28;1533;4,2;16;4,41
"210870 Pio XII";85;87;68132,28;55294,83;-;-;12837,45;-;-;783,13;801,56;504;5,9;7;8,24
"210880 Pirapemas";75;75;89666,18;73424,05;-;-;16242,13;-;-;1195,55;1195,55;330;4,4;5;6,67
"210890 Poção de Pedras";97;99;75651,81;60964,02;-;-;14687,79;-;-;764,16;779,92;583;6,0;5;5,15
"210900 Porto Franco";170;170;131628,37;105521,68;-;-;26106,69;-;-;774,28;774,28;632;3,7;3;1,76
"210905 Porto Rico do Maranhão";12;12;8761,79;7104,48;-;-;1657,31;-;-;730,15;730,15;59;4,9;-;-
"210910 Presidente Dutra";233;234;311180,61;251739,16;-;-;59441,45;-;-;1329,83;1335,54;992;4,3;15;6,44
"210920 Presidente Juscelino";30;30;51824,28;43151,77;-;-;8672,51;-;-;1727,48;1727,48;167;5,6;2;6,67
"210923 Presidente Médici";28;28;40013,45;30374,90;-;-;9638,55;-;-;1429,05;1429,05;141;5,0;1;3,57
"210927 Presidente Sarney";99;99;50847,32;38427,68;-;-;12419,64;-;-;513,61;513,61;247;2,5;1;1,01
"210930 Presidente Vargas";55;55;31888,13;23752,63;-;-;8135,50;-;-;579,78;579,78;196;3,6;1;1,82
"210940 Primeira Cruz";113;113;36699,41;29848,99;-;-;6850,42;-;-;324,77;324,77;359;3,2;2;1,77
"210945 Raposa";98;103;140532,10;112513,60;-;-;28018,50;-;-;1364,39;1434,00;768;7,8;3;3,06
"210950 Riachão";144;144;65267,17;51389,68;-;-;13877,49;-;-;453,24;453,24;384;2,7;2;1,39
"210955 Ribamar Fiquene";20;20;15096,78;12060,28;-;-;3036,50;-;-;754,84;754,84;100;5,0;1;5,00
"210960 Rosário";249;254;226780,98;185042,24;-;-;41738,74;-;-;892,84;910,77;1172;4,7;6;2,41
"210970 Sambaíba";37;37;23656,48;18582,44;-;-;5074,04;-;-;639,36;639,36;137;3,7;-;-
"210975 Santa Filomena do Maranhão";12;12;10256,20;8190,88;-;-;2065,32;-;-;854,68;854,68;27;2,3;1;8,33
"210980 Santa Helena";164;165;181357,02;143954,80;-;-;37402,22;-;-;1099,13;1105,84;723;4,4;7;4,27
"210990 Santa Inês";433;437;409416,89;326791,26;-;-;82625,63;-;-;936,88;945,54;2088;4,8;41;9,47
"211000 Santa Luzia";285;287;384724,60;308427,88;-;-;76296,72;-;-;1340,50;1349,91;1360;4,8;10;3,51
"211003 Santa Luzia do Paruá";78;79;106269,66;86707,49;-;-;19562,17;-;-;1345,19;1362,43;421;5,4;9;11,54
"211010 Santa Quitéria do Maranhão";79;80;61488,89;46771,90;-;-;14716,99;-;-;768,61;778,34;291;3,7;5;6,33
"211020 Santa Rita";209;211;161564,23;129456,87;-;-;32107,36;-;-;765,71;773,03;887;4,2;5;2,39
"211023 Santana do Maranhão";24;24;26567,60;21182,80;-;-;5384,80;-;-;1106,98;1106,98;71;3,0;1;4,17
"211027 Santo Amaro do Maranhão";89;89;34724,00;28521,18;-;-;6202,82;-;-;390,16;390,16;250;2,8;-;-
"211030 Santo Antônio dos Lopes";117;117;69403,99;55945,36;-;-;13458,63;-;-;593,20;593,20;450;3,8;4;3,42
"211040 São Benedito do Rio Preto";49;49;93907,98;75740,69;-;-;18167,29;-;-;1916,49;1916,49;304;6,2;8;16,33
"211050 São Bento";128;130;149575,82;122419,86;-;-;27155,96;-;-;1150,58;1168,56;573;4,5;4;3,13
"211060 São Bernardo";187;188;154280,49;124744,58;-;-;29535,91;-;-;820,64;825,03;954;5,1;2;1,07
"211065 São Domingos do Azeitão";34;34;13927,47;11088,54;-;-;2838,93;-;-;409,63;409,63;79;2,3;-;-
"211070 São Domingos do Maranhão";263;264;393543,05;320449,24;-;-;73093,81;-;-;1490,69;1496,36;1309;5,0;11;4,18
"211080 São Félix de Balsas";51;52;26205,20;22455,94;-;-;3749,26;-;-;503,95;513,83;165;3,2;1;1,96
"211085 São Francisco do Brejão";78;78;71928,41;57862,07;-;-;14066,34;-;-;922,16;922,16;252;3,2;3;3,85
"211090 São Francisco do Maranhão";42;42;43345,42;30746,79;-;-;12598,63;-;-;1032,03;1032,03;160;3,8;2;4,76
"211100 São João Batista";113;113;49454,70;40378,05;-;-;9076,65;-;-;437,65;437,65;327;2,9;-;-
"211102 São João do Carú";84;84;113098,95;91747,74;-;-;21351,21;-;-;1346,42;1346,42;403;4,8;4;4,76
"211105 São João do Paraíso";32;32;33972,62;27785,54;-;-;6187,08;-;-;1061,64;1061,64;115;3,6;1;3,13
"211107 São João do Soter";125;125;108789,76;85635,19;-;-;23154,57;-;-;870,32;870,32;506;4,0;3;2,40
"211110 São João dos Patos";138;138;116372,36;93946,01;-;-;22426,35;-;-;843,28;843,28;541;3,9;11;7,97
"211120 São José de Ribamar";982;1020;1551043,15;1253117,89;-;-;297925,26;-;-;1520,63;1579,47;7103;7,2;75;7,64
"211125 São José dos Basílios";25;26;50316,60;41454,75;-;-;8861,85;-;-;1935,25;2012,66;134;5,4;5;20,00
"211130 São Luís";3917;4125;7327450,64;5939650,66;-;-;1387799,98;-;-;1776,35;1870,68;35996;9,2;244;6,23
"211140 São Luís Gonzaga do Maranhão";148;149;180727,43;146846,61;-;-;33880,82;-;-;1212,94;1221,13;487;3,3;7;4,73
"211150 São Mateus do Maranhão";170;171;171153,27;136987,61;-;-;34165,66;-;-;1000,90;1006,78;603;3,5;9;5,29
"211153 São Pedro da Água Branca";100;100;72279,30;59280,56;-;-;12998,74;-;-;722,79;722,79;230;2,3;3;3,00
"211157 São Pedro dos Crentes";72;72;38900,28;30623,63;-;-;8276,65;-;-;540,28;540,28;277;3,8;1;1,39
"211160 São Raimundo das Mangabeiras";139;139;125990,69;101229,82;-;-;24760,87;-;-;906,41;906,41;540;3,9;4;2,88
"211163 São Raimundo do Doca Bezerra";19;19;13267,74;9790,70;-;-;3477,04;-;-;698,30;698,30;70;3,7;1;5,26
"211167 São Roberto";24;24;25106,63;19912,04;-;-;5194,59;-;-;1046,11;1046,11;75;3,1;1;4,17
"211170 São Vicente Ferrer";144;146;69501,70;56470,48;-;-;13031,22;-;-;476,04;482,65;441;3,1;-;-
"211172 Satubinha";10;10;11294,25;8366,33;-;-;2927,92;-;-;1129,42;1129,42;62;6,2;-;-
"211174 Senador Alexandre Costa";8;8;5350,80;4283,34;-;-;1067,46;-;-;668,85;668,85;22;2,8;1;12,50
"211176 Senador La Rocque";47;47;60579,15;47608,59;-;-;12970,56;-;-;1288,92;1288,92;210;4,5;5;10,64
"211178 Serrano do Maranhão";34;34;20470,85;15974,76;-;-;4496,09;-;-;602,08;602,08;146;4,3;1;2,94
"211180 Sítio Novo";79;79;59753,46;47583,35;-;-;12170,11;-;-;756,37;756,37;253;3,2;1;1,27
"211190 Sucupira do Norte";38;39;26210,50;19865,35;-;-;6345,15;-;-;672,06;689,75;191;5,0;1;2,63
"211195 Sucupira do Riachão";49;49;29283,46;24069,45;-;-;5214,01;-;-;597,62;597,62;144;2,9;2;4,08
"211200 Tasso Fragoso";38;38;17816,47;13818,59;-;-;3997,88;-;-;468,85;468,85;170;4,5;-;-
"211210 Timbiras";323;325;275765,42;219400,69;-;-;56364,73;-;-;848,51;853,76;1182;3,7;22;6,81
"211220 Timon";602;611;776122,35;611893,60;-;-;164228,75;-;-;1270,25;1289,24;3184;5,3;46;7,64
"211223 Trizidela do Vale";153;154;115592,37;89595,19;-;-;25997,18;-;-;750,60;755,51;566;3,7;5;3,27
"211227 Tufilândia";57;57;44470,78;36275,81;-;-;8194,97;-;-;780,19;780,19;150;2,6;4;7,02
"211230 Tuntum";400;400;289427,46;240313,54;-;-;49113,92;-;-;723,57;723,57;1243;3,1;9;2,25
"211240 Turiaçu";42;43;67679,58;52771,89;-;-;14907,69;-;-;1573,94;1611,42;246;5,9;4;9,52
"211245 Turilândia";54;54;38750,64;27190,91;-;-;11559,73;-;-;717,60;717,60;142;2,6;3;5,56
"211250 Tutóia";228;229;225326,35;175751,09;-;-;49575,26;-;-;983,96;988,27;920;4,0;5;2,19
"211260 Urbano Santos";118;120;113798,63;89301,98;-;-;24496,65;-;-;948,32;964,40;533;4,5;3;2,54
"211270 Vargem Grande";174;176;239446,64;188962,01;-;-;50484,63;-;-;1360,49;1376,13;753;4,3;7;4,02
"211280 Viana";177;178;226002,90;178918,58;-;-;47084,32;-;-;1269,68;1276,85;710;4,0;6;3,39
"211285 Vila Nova dos Martírios";69;69;65542,22;53426,77;-;-;12115,45;-;-;949,89;949,89;235;3,4;1;1,45
"211290 Vitória do Mearim";36;37;102484,54;86882,10;-;-;15602,44;-;-;2769,85;2846,79;381;10,6;2;5,56
"211300 Vitorino Freire";216;219;171672,94;142834,03;-;-;28838,91;-;-;783,89;794,78;645;3,0;17;7,87
"211400 Zé Doca";315;317;393779,65;311578,93;-;-;82200,72;-;-;1242,21;1250,09;1349;4,3;17;5,40
"220005 Acauã";29;30;33022,01;26739,65;-;-;6282,36;-;-;1100,73;1138,69;168;5,8;3;10,34
"220010 Agricolândia";18;18;11053,37;7913,63;-;-;3139,74;-;-;614,08;614,08;91;5,1;-;-
"220020 Água Branca";118;118;152594,50;118612,89;-;-;33981,61;-;-;1293,17;1293,17;535;4,5;7;5,93
"220025 Alagoinha do Piauí";25;25;28806,06;24092,85;-;-;4713,21;-;-;1152,24;1152,24;100;4,0;-;-
"220027 Alegrete do Piauí";9;9;45731,44;40013,04;-;-;5718,40;-;-;5081,27;5081,27;62;6,9;2;22,22
"220030 Alto Longá";33;34;53540,65;44493,60;-;-;9047,05;-;-;1574,73;1622,44;181;5,5;2;6,06
"220040 Altos";189;194;278794,13;229964,35;-;-;48829,78;-;-;1437,08;1475,10;1133;6,0;14;7,41
"220045 Alvorada do Gurguéia";21;21;15927,12;12121,24;-;-;3805,88;-;-;758,43;758,43;89;4,2;-;-
"220050 Amarante";83;83;83164,74;65445,38;-;-;17719,36;-;-;1001,98;1001,98;275;3,3;3;3,61
"220060 Angical do Piauí";27;27;20080,12;14919,16;-;-;5160,96;-;-;743,71;743,71;91;3,4;-;-
"220070 Anísio de Abreu";30;30;18074,88;13626,04;-;-;4448,84;-;-;602,50;602,50;82;2,7;2;6,67
"220080 Antônio Almeida";10;10;8736,48;6519,98;-;-;2216,50;-;-;873,65;873,65;28;2,8;-;-
"220090 Aroazes";18;18;25800,95;18399,60;-;-;7401,35;-;-;1433,39;1433,39;78;4,3;-;-
"220095 Aroeiras do Itaim";7;7;5600,55;4450,45;-;-;1150,10;-;-;800,08;800,08;51;7,3;-;-
"220100 Arraial";14;14;23120,25;18894,13;-;-;4226,12;-;-;1651,45;1651,45;68;4,9;1;7,14
"220105 Assunção do Piauí";21;21;11898,63;8760,76;-;-;3137,87;-;-;566,60;566,60;66;3,1;-;-
"220110 Avelino Lopes";23;23;22751,49;18254,15;-;-;4497,34;-;-;989,20;989,20;71;3,1;-;-
"220115 Baixa Grande do Ribeiro";22;22;39747,24;31088,09;-;-;8659,15;-;-;1806,69;1806,69;123;5,6;3;13,64
"220117 Barra D'Alcântara";10;10;5206,46;3727,51;-;-;1478,95;-;-;520,65;520,65;30;3,0;-;-
"220120 Barras";190;190;248567,50;198839,63;-;-;49727,87;-;-;1308,25;1308,25;859;4,5;12;6,32
"220130 Barreiras do Piauí";6;6;5016,95;4067,43;-;-;949,52;-;-;836,16;836,16;64;10,7;-;-
"220140 Barro Duro";27;27;18319,60;14017,96;-;-;4301,64;-;-;678,50;678,50;71;2,6;-;-
"220150 Batalha";92;93;146945,59;120733,06;-;-;26212,53;-;-;1580,06;1597,23;444;4,8;5;5,43
"220155 Bela Vista do Piauí";7;7;4101,88;2672,27;-;-;1429,61;-;-;585,98;585,98;15;2,1;-;-
"220157 Belém do Piauí";9;9;10839,76;9279,55;-;-;1560,21;-;-;1204,42;1204,42;71;7,9;1;11,11
"220160 Beneditinos";35;35;45855,16;35573,10;-;-;10282,06;-;-;1310,15;1310,15;213;6,1;4;11,43
"220170 Bertolínia";13;13;6483,26;4873,57;-;-;1609,69;-;-;498,71;498,71;50;3,8;2;15,38
"220173 Betânia do Piauí";23;23;17339,67;13072,21;-;-;4267,46;-;-;753,90;753,90;66;2,9;-;-
"220177 Boa Hora";18;19;13684,03;11220,57;-;-;2463,46;-;-;720,21;760,22;98;5,4;-;-
"220180 Bocaina";40;40;31812,03;27434,55;-;-;4377,48;-;-;795,30;795,30;161;4,0;-;-
"220190 Bom Jesus";160;161;127461,40;97134,51;-;-;30326,89;-;-;791,69;796,63;719;4,5;4;2,50
"220191 Bom Princípio do Piauí";24;24;28476,41;22287,89;-;-;6188,52;-;-;1186,52;1186,52;99;4,1;1;4,17
"220192 Bonfim do Piauí";37;37;33732,30;27753,43;-;-;5978,87;-;-;911,68;911,68;128;3,5;1;2,70
"220194 Boqueirão do Piauí";32;32;20499,73;16077,55;-;-;4422,18;-;-;640,62;640,62;101;3,2;-;-
"220196 Brasileira";10;10;15949,22;12458,94;-;-;3490,28;-;-;1594,92;1594,92;70;7,0;-;-
"220198 Brejo do Piauí";10;11;22981,48;19816,06;-;-;3165,42;-;-;2089,23;2298,15;120;12,0;1;10,00
"220200 Buriti dos Lopes";55;55;106348,74;81561,88;-;-;24786,86;-;-;1933,61;1933,61;406;7,4;2;3,64
