 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Set/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260030 Agrestina";98;99;231734,12;193486,25;-;-;38247,87;-;-;2340,75;2364,63;578;5,9;8;8,16
"260040 Água Preta";218;218;276423,22;194566,40;19515,06;-;50684,62;-;-;1268,00;1268,00;832;3,8;10;4,59
"260050 Águas Belas";130;130;227367,72;176671,56;-;-;50696,16;-;-;1748,98;1748,98;580;4,5;7;5,38
"260060 Alagoinha";64;64;97899,82;80286,78;-;-;17613,04;-;-;1529,68;1529,68;296;4,6;5;7,81
"260070 Aliança";176;178;341521,95;282041,15;-;-;59480,80;-;-;1918,66;1940,47;1011;5,7;15;8,52
"260080 Altinho";72;72;103354,11;84652,39;-;-;18701,72;-;-;1435,47;1435,47;451;6,3;4;5,56
"260090 Amaraji";122;122;211973,35;175116,17;-;-;36857,18;-;-;1737,49;1737,49;573;4,7;6;4,92
"260100 Angelim";30;30;48190,70;39922,00;-;-;8268,70;-;-;1606,36;1606,36;119;4,0;3;10,00
"260105 Araçoiaba";112;112;152733,37;122677,34;-;-;30056,03;-;-;1363,69;1363,69;594;5,3;6;5,36
"260110 Araripina";438;442;529127,18;417375,38;-;-;111751,80;-;-;1197,12;1208,05;2287;5,2;11;2,51
"260120 Arcoverde";352;352;595039,83;471213,01;-;-;123826,82;-;-;1690,45;1690,45;1909;5,4;22;6,25
"260130 Barra de Guabiraba";47;47;151759,96;118986,10;-;-;32773,86;-;-;3228,94;3228,94;326;6,9;3;6,38
"260140 Barreiros";265;267;317413,68;214104,87;25024,80;-;63843,95;-;-;1188,82;1197,79;1166;4,4;10;3,77
"260150 Belém de Maria";29;29;55925,90;42244,44;-;-;13681,46;-;-;1928,48;1928,48;120;4,1;1;3,45
"260160 Belém do São Francisco";75;76;69819,62;56048,67;-;-;13770,95;-;-;918,68;930,93;313;4,2;2;2,67
"260170 Belo Jardim";241;242;415029,89;338290,49;-;-;76739,40;-;-;1715,00;1722,12;1648;6,8;13;5,39
"260180 Betânia";53;55;76844,00;61727,83;-;-;15116,17;-;-;1397,16;1449,89;342;6,5;2;3,77
"260190 Bezerros";229;229;534235,56;447376,01;412,32;-;86225,52;-;-;2332,91;2332,91;1114;4,9;21;9,17
"260200 Bodocó";101;103;123175,11;98074,58;-;-;25100,53;-;-;1195,87;1219,56;507;5,0;3;2,97
"260210 Bom Conselho";147;147;222736,07;180564,01;-;-;42172,06;-;-;1515,21;1515,21;865;5,9;6;4,08
"260220 Bom Jardim";115;115;197156,22;153432,34;-;-;43723,88;-;-;1714,40;1714,40;679;5,9;7;6,09
"260230 Bonito";160;160;246526,50;192281,72;894,32;-;52853,24;-;-;1540,79;1540,79;782;4,9;9;5,63
"260240 Brejão";54;54;59730,15;48261,25;-;-;11468,90;-;-;1106,11;1106,11;232;4,3;2;3,70
"260250 Brejinho";39;39;89174,69;74552,40;-;-;14622,29;-;-;2286,53;2286,53;150;3,8;3;7,69
"260260 Brejo da Madre de Deus";158;158;352636,00;279283,24;447,16;-;72656,99;-;-;2231,87;2231,87;954;6,0;7;4,43
"260270 Buenos Aires";55;56;110656,29;94490,49;-;-;16165,80;-;-;1976,01;2011,93;509;9,3;6;10,91
"260280 Buíque";252;253;538212,57;438490,03;-;-;99722,54;-;-;2127,32;2135,76;1168;4,6;7;2,78
"260290 Cabo de Santo Agostinho";841;848;1512482,00;1225325,22;447,16;-;286461,01;-;-;1783,59;1798,43;5028;6,0;52;6,18
"260300 Cabrobó";97;101;92513,13;70259,89;-;-;22253,24;-;-;915,97;953,74;552;5,7;2;2,06
"260310 Cachoeirinha";69;70;82562,90;67644,79;-;-;14918,11;-;-;1179,47;1196,56;295;4,3;3;4,35
"260320 Caetés";142;142;195010,82;157736,14;-;-;37274,68;-;-;1373,32;1373,32;769;5,4;7;4,93
"260330 Calçado";54;54;56281,56;46367,61;-;-;9913,95;-;-;1042,25;1042,25;235;4,4;3;5,56
"260340 Calumbi";29;29;25170,18;19801,12;-;-;5369,06;-;-;867,94;867,94;145;5,0;3;10,34
"260345 Camaragibe";849;854;1608797,79;1308685,38;-;-;300112,41;-;-;1883,84;1894,93;5032;5,9;59;6,95
"260350 Camocim de São Félix";65;65;154728,17;125167,29;-;-;29560,88;-;-;2380,43;2380,43;312;4,8;5;7,69
"260360 Camutanga";25;25;22544,99;17797,19;-;-;4747,80;-;-;901,80;901,80;127;5,1;1;4,00
"260370 Canhotinho";98;98;148607,03;118421,91;-;-;30185,12;-;-;1516,40;1516,40;512;5,2;10;10,20
"260380 Capoeiras";75;75;128884,71;105762,42;-;-;23122,29;-;-;1718,46;1718,46;437;5,8;4;5,33
"260390 Carnaíba";101;101;136343,63;107141,25;-;-;29202,38;-;-;1349,94;1349,94;524;5,2;9;8,91
"260392 Carnaubeira da Penha";45;46;57304,40;46889,78;-;-;10414,62;-;-;1245,75;1273,43;211;4,7;2;4,44
"260400 Carpina";323;323;495302,80;395809,25;-;-;99493,55;-;-;1533,45;1533,45;2127;6,6;19;5,88
"260410 Caruaru";1361;1361;2992982,21;2421664,05;8880,46;-;557142,50;-;-;2199,11;2199,11;7527;5,5;65;4,78
"260415 Casinhas";59;59;114540,14;86587,69;-;-;27952,45;-;-;1941,36;1941,36;463;7,8;2;3,39
"260420 Catende";136;136;239745,92;196356,34;392,23;-;42849,66;-;-;1762,84;1762,84;719;5,3;9;6,62
"260430 Cedro";42;42;38522,18;31080,89;-;-;7441,29;-;-;917,19;917,19;194;4,6;4;9,52
"260440 Chã de Alegria";41;41;76533,29;65127,07;-;-;11406,22;-;-;1866,67;1866,67;229;5,6;3;7,32
"260450 Chã Grande";91;91;127751,28;101326,30;-;-;26424,98;-;-;1403,86;1403,86;404;4,4;8;8,79
"260460 Condado";122;122;190661,37;156960,84;-;-;33700,53;-;-;1562,80;1562,80;642;5,3;5;4,10
"260470 Correntes";58;58;103220,69;86308,93;-;-;16911,76;-;-;1779,67;1779,67;329;5,7;5;8,62
"260480 Cortês";65;65;96671,96;77102,91;-;-;19569,05;-;-;1487,26;1487,26;359;5,5;2;3,08
"260490 Cumaru";52;52;83044,80;69044,60;-;-;14000,20;-;-;1597,02;1597,02;297;5,7;5;9,62
"260500 Cupira";94;94;152414,13;122321,75;997,20;-;28523,32;-;-;1621,43;1621,43;587;6,2;4;4,26
"260510 Custódia";76;79;138578,36;115927,55;-;-;22650,81;-;-;1754,16;1823,40;501;6,6;5;6,58
"260515 Dormentes";53;53;35466,70;25959,66;-;-;9507,04;-;-;669,18;669,18;205;3,9;2;3,77
"260520 Escada";227;227;387104,76;319269,39;894,32;-;66443,83;-;-;1705,31;1705,31;1066;4,7;12;5,29
"260530 Exu";65;65;53839,34;41244,25;-;-;12595,09;-;-;828,30;828,30;224;3,4;3;4,62
"260540 Feira Nova";92;92;168697,85;135728,25;-;-;32969,60;-;-;1833,67;1833,67;454;4,9;5;5,43
"260545 Fernando de Noronha";2;2;1612,06;946,23;-;-;665,83;-;-;806,03;806,03;3;1,5;-;-
"260550 Ferreiros";27;27;64949,11;54839,65;-;-;10109,46;-;-;2405,52;2405,52;150;5,6;3;11,11
"260560 Flores";76;78;105891,69;85562,04;-;-;20329,65;-;-;1357,59;1393,31;430;5,7;4;5,26
"260570 Floresta";119;122;154013,90;123777,90;-;-;30236,00;-;-;1262,41;1294,23;594;5,0;3;2,52
"260580 Frei Miguelinho";58;58;184546,70;155785,92;-;-;28760,78;-;-;3181,84;3181,84;453;7,8;4;6,90
"260590 Gameleira";109;109;180259,03;149531,01;859,48;-;29398,22;-;-;1653,75;1653,75;650;6,0;6;5,50
"260600 Garanhuns";635;635;837855,82;668985,75;-;-;168870,07;-;-;1319,46;1319,46;2870;4,5;51;8,03
"260610 Glória do Goitá";118;118;343940,22;279841,31;-;-;64098,91;-;-;2914,75;2914,75;783;6,6;8;6,78
"260620 Goiana";387;387;514813,94;416408,24;-;-;98405,70;-;-;1330,27;1330,27;1958;5,1;23;5,94
"260630 Granito";24;24;27241,07;21489,30;-;-;5751,77;-;-;1135,04;1135,04;70;2,9;-;-
"260640 Gravatá";291;291;591495,96;480613,17;-;-;110882,79;-;-;2032,63;2032,63;1650;5,7;23;7,90
"260650 Iati";42;42;147690,94;122903,72;-;-;24787,22;-;-;3516,45;3516,45;328;7,8;3;7,14
"260660 Ibimirim";91;91;124009,38;99556,50;-;-;24452,88;-;-;1362,74;1362,74;372;4,1;3;3,30
"260670 Ibirajuba";28;28;24253,14;19458,66;-;-;4794,48;-;-;866,18;866,18;150;5,4;-;-
"260680 Igarassu";504;571;965983,21;785362,57;-;-;180620,64;-;-;1691,74;1916,63;4644;9,2;26;5,16
"260690 Iguaracy";53;54;55002,09;44344,19;-;-;10657,90;-;-;1018,56;1037,78;225;4,2;4;7,55
"260760 Ilha de Itamaracá";109;109;174471,10;135543,29;-;-;38927,81;-;-;1600,65;1600,65;608;5,6;6;5,50
"260700 Inajá";40;40;54652,08;41572,56;-;-;13079,52;-;-;1366,30;1366,30;189;4,7;1;2,50
"260710 Ingazeira";22;22;8975,19;7215,32;-;-;1759,87;-;-;407,96;407,96;67;3,0;-;-
"260720 Ipojuca";496;500;604810,10;474545,66;412,32;-;129630,41;-;-;1209,62;1219,38;2330;4,7;18;3,63
"260730 Ipubi";97;97;94014,75;71686,80;-;-;22327,95;-;-;969,22;969,22;529;5,5;5;5,15
"260740 Itacuruba";10;10;8569,15;6690,57;-;-;1878,58;-;-;856,91;856,91;16;1,6;1;10,00
"260750 Itaíba";80;81;84523,77;67825,18;-;-;16698,59;-;-;1043,50;1056,55;406;5,1;5;6,25
"260765 Itambé";102;105;216989,88;174869,41;-;-;42120,47;-;-;2066,57;2127,35;719;7,0;6;5,88
"260770 Itapetim";50;51;83643,65;71408,87;-;-;12234,78;-;-;1640,07;1672,87;254;5,1;2;4,00
"260775 Itapissuma";151;152;275587,73;224433,34;-;-;51154,39;-;-;1813,08;1825,08;832;5,5;9;5,96
"260780 Itaquitinga";65;65;225990,78;189134,24;-;-;36856,54;-;-;3476,78;3476,78;314;4,8;5;7,69
"260790 Jaboatão dos Guararapes";2855;2877;5165909,05;4235762,27;-;-;930146,78;-;-;1795,59;1809,43;16387;5,7;154;5,39
"260795 Jaqueira";47;47;37137,83;28654,80;298,55;-;8037,52;-;-;790,17;790,17;243;5,2;3;6,38
"260800 Jataúba";86;86;162270,57;134966,91;-;-;27303,66;-;-;1886,87;1886,87;497;5,8;6;6,98
"260805 Jatobá";47;48;52792,69;44221,72;-;-;8570,97;-;-;1099,85;1123,25;237;5,0;2;4,26
"260810 João Alfredo";111;113;262840,03;224247,78;-;-;38592,25;-;-;2326,02;2367,93;781;7,0;14;12,61
"260820 Joaquim Nabuco";88;88;271320,37;215996,79;4084,64;-;48830,83;-;-;3083,19;3083,19;388;4,4;4;4,55
"260825 Jucati";54;54;101121,35;79464,41;-;-;21656,94;-;-;1872,62;1872,62;430;8,0;5;9,26
"260830 Jupi";91;91;138747,42;105671,34;-;-;33076,08;-;-;1524,70;1524,70;439;4,8;6;6,59
"260840 Jurema";53;54;72117,05;59948,91;-;-;12168,14;-;-;1335,50;1360,70;246;4,6;5;9,43
"260850 Lagoa de Itaenga";97;99;100256,81;79751,23;-;-;20505,58;-;-;1012,70;1033,58;543;5,6;3;3,09
"260845 Lagoa do Carro";58;58;95361,67;77185,26;-;-;18176,41;-;-;1644,17;1644,17;342;5,9;3;5,17
"260860 Lagoa do Ouro";55;55;58465,84;44441,38;-;-;14024,46;-;-;1063,02;1063,02;262;4,8;5;9,09
"260870 Lagoa dos Gatos";36;36;78109,06;63099,56;745,71;-;13868,22;-;-;2169,70;2169,70;223;6,2;2;5,56
"260875 Lagoa Grande";51;52;36889,41;26836,01;-;-;10053,40;-;-;709,41;723,32;206;4,0;4;7,84
"260880 Lajedo";164;164;313663,95;241968,11;-;-;71695,84;-;-;1912,59;1912,59;858;5,2;7;4,27
"260890 Limoeiro";221;221;383865,30;317071,51;-;-;66793,79;-;-;1736,95;1736,95;1252;5,7;12;5,43
"260900 Macaparana";94;94;113263,57;91434,13;-;-;21829,44;-;-;1204,93;1204,93;454;4,8;4;4,26
"260910 Machados";42;42;101748,04;84564,17;-;-;17183,87;-;-;2422,57;2422,57;265;6,3;2;4,76
"260915 Manari";63;63;76850,68;61657,24;-;-;15193,44;-;-;1219,85;1219,85;287;4,6;2;3,17
"260920 Maraial";39;39;32364,52;26274,01;-;-;6090,51;-;-;829,86;829,86;161;4,1;3;7,69
"260930 Mirandiba";52;55;44397,72;34876,45;-;-;9521,27;-;-;807,23;853,80;260;5,0;5;9,62
"261430 Moreilândia";32;32;23225,22;17214,66;-;-;6010,56;-;-;725,79;725,79;118;3,7;-;-
"260940 Moreno";232;233;439403,07;354710,02;-;-;84693,05;-;-;1885,85;1893,98;1532;6,6;13;5,60
"260950 Nazaré da Mata";163;164;365253,58;284923,79;-;-;80329,79;-;-;2227,16;2240,82;1056;6,5;20;12,27
"260960 Olinda";2120;2134;3717687,31;2982643,89;-;-;735043,42;-;-;1742,12;1753,63;12822;6,0;126;5,94
"260970 Orobó";60;61;98867,98;81004,02;-;-;17863,96;-;-;1620,79;1647,80;296;4,9;8;13,33
"260980 Orocó";45;45;40930,02;32222,72;-;-;8707,30;-;-;909,56;909,56;224;5,0;1;2,22
"260990 Ouricuri";222;224;203373,18;158013,17;-;-;45360,01;-;-;907,92;916,10;1013;4,6;12;5,41
"261000 Palmares";283;283;406778,17;331487,59;647,21;-;74255,79;-;-;1437,38;1437,38;1506;5,3;19;6,71
"261010 Palmeirina";26;26;25125,49;18067,39;-;-;7058,10;-;-;966,37;966,37;119;4,6;2;7,69
"261020 Panelas";74;74;87567,04;68965,77;-;-;18601,27;-;-;1183,34;1183,34;570;7,7;2;2,70
"261030 Paranatama";60;60;86314,68;68254,94;-;-;18059,74;-;-;1438,58;1438,58;324;5,4;1;1,67
"261040 Parnamirim";83;88;109745,55;88517,90;-;-;21227,65;-;-;1247,11;1322,24;447;5,4;4;4,82
"261050 Passira";130;130;246787,50;197141,16;-;-;49646,34;-;-;1898,37;1898,37;673;5,2;9;6,92
"261060 Paudalho";274;275;410064,07;329309,87;-;-;80754,20;-;-;1491,14;1496,58;1409;5,1;13;4,74
"261070 Paulista";1427;1462;2861577,80;2348197,55;-;11059,37;502320,88;11059,37;-;1957,30;2005,31;9112;6,4;92;6,45
"261080 Pedra";79;79;86280,92;64743,59;-;-;21537,33;-;-;1092,16;1092,16;340;4,3;5;6,33
"261090 Pesqueira";281;281;390817,43;303719,65;-;-;87097,78;-;-;1390,81;1390,81;1478;5,3;14;4,98
"261100 Petrolândia";169;170;247837,86;188559,36;-;-;59278,50;-;-;1457,87;1466,50;812;4,8;7;4,14
"261110 Petrolina";1394;1403;1748925,19;1375752,89;-;-;373172,30;-;-;1246,56;1254,61;7706;5,5;61;4,38
"261120 Poção";44;44;71001,78;56569,99;-;-;14431,79;-;-;1613,68;1613,68;232;5,3;3;6,82
"261130 Pombos";87;88;176007,40;142178,68;-;-;33828,72;-;-;2000,08;2023,07;476;5,5;2;2,30
"261140 Primavera";67;67;203538,84;173156,15;447,16;-;29686,92;-;-;3037,89;3037,89;333;5,0;1;1,49
"261150 Quipapá";66;66;214014,84;173580,43;-;-;40434,41;-;-;3242,65;3242,65;370;5,6;2;3,03
"261153 Quixaba";33;34;27835,34;20278,69;-;-;7556,65;-;-;818,69;843,50;164;5,0;1;3,03
"261160 Recife";7666;7707;15512112,01;12646194,86;298,55;-;2865471,64;-;-;2012,73;2023,49;44340;5,8;470;6,13
"261170 Riacho das Almas";70;70;89775,04;67496,36;298,55;-;21833,17;-;-;1282,50;1282,50;326;4,7;4;5,71
"261180 Ribeirão";138;138;254675,84;214588,05;-;-;40087,79;-;-;1845,48;1845,48;770;5,6;7;5,07
"261190 Rio Formoso";107;107;192168,81;157781,26;-;-;34387,55;-;-;1795,97;1795,97;523;4,9;7;6,54
"261200 Sairé";27;27;64593,27;55676,04;-;-;8917,23;-;-;2392,34;2392,34;142;5,3;3;11,11
"261210 Salgadinho";17;17;54439,94;47481,99;-;-;6957,95;-;-;3202,35;3202,35;116;6,8;1;5,88
"261220 Salgueiro";316;317;455433,03;373070,93;-;-;82362,10;-;-;1436,70;1441,24;1466;4,6;23;7,28
"261230 Saloá";64;65;67897,62;53681,42;-;-;14216,20;-;-;1044,58;1060,90;255;4,0;4;6,25
"261240 Sanharó";87;87;263677,16;223067,17;-;-;40609,99;-;-;3030,77;3030,77;503;5,8;8;9,20
"261245 Santa Cruz";78;78;55274,78;44188,56;-;-;11086,22;-;-;708,65;708,65;386;4,9;1;1,28
"261247 Santa Cruz da Baixa Verde";30;32;58435,65;48842,52;-;-;9593,13;-;-;1826,11;1947,86;228;7,6;3;10,00
"261250 Santa Cruz do Capibaribe";201;202;345273,71;280629,10;-;-;64644,61;-;-;1709,28;1717,78;1063;5,3;12;5,97
"261255 Santa Filomena";37;37;22075,14;16655,11;-;-;5420,03;-;-;596,63;596,63;136;3,7;-;-
"261260 Santa Maria da Boa Vista";95;96;107230,71;79093,82;-;-;28136,89;-;-;1116,99;1128,74;410;4,3;1;1,05
"261270 Santa Maria do Cambucá";37;37;95893,60;78421,65;-;-;17471,95;-;-;2591,72;2591,72;226;6,1;5;13,51
"261280 Santa Terezinha";34;34;37345,22;31617,26;-;-;5727,96;-;-;1098,39;1098,39;119;3,5;3;8,82
"261290 São Benedito do Sul";47;47;49229,11;38446,99;-;-;10782,12;-;-;1047,43;1047,43;220;4,7;3;6,38
"261300 São Bento do Una";193;193;294248,70;244132,92;-;-;50115,78;-;-;1524,60;1524,60;999;5,2;13;6,74
"261310 São Caitano";110;110;278252,51;232552,76;-;-;45699,75;-;-;2529,57;2529,57;711;6,5;10;9,09
"261320 São João";72;72;137527,17;110436,33;-;-;27090,84;-;-;1910,10;1910,10;352;4,9;5;6,94
"261330 São Joaquim do Monte";86;86;120533,02;96438,23;447,16;-;23399,02;-;-;1401,55;1401,55;478;5,6;5;5,81
"261340 São José da Coroa Grande";119;120;176540,24;134444,23;7695,10;-;29844,82;-;-;1471,17;1483,53;746;6,3;5;4,20
"261350 São José do Belmonte";134;136;187366,87;148833,52;-;-;38533,35;-;-;1377,70;1398,26;640;4,8;10;7,46
"261360 São José do Egito";110;111;213195,53;169468,25;-;-;43727,28;-;-;1920,68;1938,14;586;5,3;8;7,27
"261370 São Lourenço da Mata";555;561;882083,60;708564,14;-;-;173519,46;-;-;1572,34;1589,34;2846;5,1;27;4,86
"261380 São Vicente Ferrer";64;64;135058,33;113207,43;-;-;21850,90;-;-;2110,29;2110,29;376;5,9;1;1,56
"261390 Serra Talhada";605;631;925842,85;741385,14;-;-;184457,71;-;-;1467,26;1530,32;3362;5,6;45;7,44
"261400 Serrita";81;81;106173,27;84557,04;-;-;21616,23;-;-;1310,78;1310,78;373;4,6;5;6,17
"261410 Sertânia";145;147;342706,59;289888,95;-;-;52817,64;-;-;2331,34;2363,49;1037;7,2;9;6,21
"261420 Sirinhaém";133;133;276427,16;216852,30;-;-;59574,86;-;-;2078,40;2078,40;851;6,4;6;4,51
"261440 Solidão";36;37;38762,93;32174,94;-;-;6587,99;-;-;1047,65;1076,75;236;6,6;3;8,33
"261450 Surubim";250;264;331580,35;271589,41;-;-;59990,94;-;-;1255,99;1326,32;1669;6,7;15;6,00
"261460 Tabira";152;154;161149,63;124016,08;-;-;37133,55;-;-;1046,43;1060,19;857;5,6;11;7,24
"261470 Tacaimbó";32;32;39708,92;30520,30;-;-;9188,62;-;-;1240,90;1240,90;236;7,4;3;9,38
"261480 Tacaratu";59;59;82619,51;64275,43;-;-;18344,08;-;-;1400,33;1400,33;249;4,2;6;10,17
"261485 Tamandaré";111;112;183939,12;147650,31;2079,72;-;33182,93;-;-;1642,31;1657,11;591;5,3;2;1,80
"261500 Taquaritinga do Norte";83;83;103050,18;81060,54;-;-;21989,64;-;-;1241,57;1241,57;349;4,2;5;6,02
"261510 Terezinha";19;19;19588,60;15920,04;-;-;3668,56;-;-;1030,98;1030,98;50;2,6;1;5,26
"261520 Terra Nova";33;36;39024,10;32014,52;-;-;7009,58;-;-;1084,00;1182,55;169;5,1;-;-
"261530 Timbaúba";264;264;454322,11;380733,86;-;-;73588,25;-;-;1720,92;1720,92;1655;6,3;21;7,95
"261540 Toritama";147;147;245908,31;192727,02;859,48;-;51851,49;-;-;1672,85;1672,85;711;4,8;12;8,16
"261550 Tracunhaém";50;51;49655,84;40347,67;-;-;9308,17;-;-;973,64;993,12;296;5,9;3;6,00
"261560 Trindade";127;127;114678,70;88989,33;-;-;25689,37;-;-;902,98;902,98;564;4,4;4;3,15
"261570 Triunfo";84;86;207017,63;173284,12;-;-;33733,51;-;-;2407,18;2464,50;468;5,6;5;5,95
"261580 Tupanatinga";79;79;93903,65;73834,97;-;-;20068,68;-;-;1188,65;1188,65;347;4,4;5;6,33
"261590 Tuparetama";63;63;106751,86;87851,71;-;-;18900,15;-;-;1694,47;1694,47;299;4,7;6;9,52
"261600 Venturosa";71;72;186974,58;151505,28;-;-;35469,30;-;-;2596,87;2633,44;542;7,6;6;8,45
"261610 Verdejante";56;56;83194,38;64949,52;-;-;18244,86;-;-;1485,61;1485,61;199;3,6;1;1,79
"261618 Vertente do Lério";33;34;27860,07;24119,84;-;-;3740,23;-;-;819,41;844,24;213;6,5;5;15,15
"261620 Vertentes";124;124;146608,09;111980,69;-;-;34627,40;-;-;1182,32;1182,32;474;3,8;6;4,84
"261630 Vicência";95;96;140648,04;116220,29;-;-;24427,75;-;-;1465,08;1480,51;516;5,4;3;3,16
"261640 Vitória de Santo Antão";651;653;1238724,27;1010126,58;-;-;228597,69;-;-;1896,97;1902,80;4019;6,2;43;6,61
"261650 Xexéu";50;51;66687,90;49328,07;1341,48;-;15272,52;-;-;1307,61;1333,76;270;5,4;-;-
"270010 Água Branca";42;42;42502,80;31285,71;-;-;11217,09;-;-;1011,97;1011,97;143;3,4;4;9,52
"270020 Anadia";64;65;68481,84;52186,17;-;-;16295,67;-;-;1053,57;1070,03;288;4,5;2;3,13
"270030 Arapiraca";896;928;1924162,21;1591822,57;-;-;332339,64;-;-;2073,45;2147,50;5274;5,9;59;6,58
"270040 Atalaia";149;151;206216,79;161197,13;-;-;45019,66;-;-;1365,67;1384,01;633;4,2;3;2,01
"270050 Barra de Santo Antônio";70;72;76519,15;57907,03;-;-;18612,12;-;-;1062,77;1093,13;305;4,4;4;5,71
"270060 Barra de São Miguel";39;40;58320,99;42268,93;-;-;16052,06;-;-;1458,02;1495,41;144;3,7;-;-
"270070 Batalha";99;99;116634,17;93467,44;-;-;23166,73;-;-;1178,12;1178,12;413;4,2;2;2,02
"270080 Belém";22;22;39548,50;31840,40;-;-;7708,10;-;-;1797,66;1797,66;105;4,8;3;13,64
"270090 Belo Monte";15;15;15720,63;12128,04;-;-;3592,59;-;-;1048,04;1048,04;19;1,3;2;13,33
"270100 Boca da Mata";91;98;149378,17;122699,49;-;-;26678,68;-;-;1524,27;1641,52;682;7,5;8;8,79
"270110 Branquinha";37;39;67127,03;51570,41;-;-;15556,62;-;-;1721,21;1814,24;212;5,7;2;5,41
"270120 Cacimbinhas";42;42;55521,03;43972,07;-;-;11548,96;-;-;1321,93;1321,93;142;3,4;1;2,38
"270130 Cajueiro";53;54;52547,18;38811,60;-;-;13735,58;-;-;973,10;991,46;228;4,3;3;5,66
"270135 Campestre";17;17;38127,40;32486,81;-;-;5640,59;-;-;2242,79;2242,79;90;5,3;2;11,76
"270140 Campo Alegre";145;149;161516,85;125651,25;-;-;35865,60;-;-;1084,01;1113,91;745;5,1;4;2,76
"270150 Campo Grande";31;33;112062,99;100133,90;-;-;11929,09;-;-;3395,85;3614,94;196;6,3;3;9,68
"270160 Canapi";54;55;52061,61;37237,73;-;-;14823,88;-;-;946,57;964,10;159;2,9;2;3,70
"270170 Capela";74;77;82371,31;64136,76;-;-;18234,55;-;-;1069,76;1113,13;360;4,9;2;2,70
"270180 Carneiros";27;27;33689,59;24118,75;-;-;9570,84;-;-;1247,76;1247,76;97;3,6;2;7,41
"270190 Chã Preta";20;21;16927,78;12698,44;-;-;4229,34;-;-;806,08;846,39;134;6,7;1;5,00
"270200 Coité do Nóia";27;27;39065,40;29734,44;-;-;9330,96;-;-;1446,87;1446,87;97;3,6;2;7,41
"270210 Colônia Leopoldina";72;72;181528,77;159742,71;-;-;21786,06;-;-;2521,23;2521,23;244;3,4;3;4,17
"270220 Coqueiro Seco";23;25;61769,59;51374,74;-;-;10394,85;-;-;2470,78;2685,63;213;9,3;2;8,70
"270230 Coruripe";307;315;302607,12;226328,10;-;-;76279,02;-;-;960,66;985,69;1457;4,7;15;4,89
"270235 Craíbas";95;101;144923,53;115828,84;-;-;29094,69;-;-;1434,89;1525,51;627;6,6;4;4,21
"270240 Delmiro Gouveia";150;151;178795,27;132804,52;-;-;45990,75;-;-;1184,07;1191,97;746;5,0;10;6,67
"270250 Dois Riachos";32;33;36395,81;24690,52;-;-;11705,29;-;-;1102,90;1137,37;164;5,1;2;6,25
"270255 Estrela de Alagoas";53;53;56778,40;45509,65;-;-;11268,75;-;-;1071,29;1071,29;208;3,9;3;5,66
"270260 Feira Grande";79;82;126759,73;102022,16;-;-;24737,57;-;-;1545,85;1604,55;429;5,4;4;5,06
"270270 Feliz Deserto";25;26;22564,77;17101,58;-;-;5463,19;-;-;867,88;902,59;176;7,0;1;4,00
"270280 Flexeiras";44;45;43000,75;33821,22;-;-;9179,53;-;-;955,57;977,29;167;3,8;2;4,55
"270290 Girau do Ponciano";85;87;148079,37;115473,55;-;-;32605,82;-;-;1702,06;1742,11;369;4,3;2;2,35
"270300 Ibateguara";68;70;243424,43;223017,57;-;-;20406,86;-;-;3477,49;3579,77;311;4,6;3;4,41
"270310 Igaci";79;81;128993,67;104220,09;-;-;24773,58;-;-;1592,51;1632,83;369;4,7;5;6,33
"270320 Igreja Nova";68;68;79976,26;60538,78;-;-;19437,48;-;-;1176,12;1176,12;370;5,4;2;2,94
"270330 Inhapi";42;43;29987,81;21829,70;-;-;8158,11;-;-;697,39;714,00;174;4,1;3;7,14
"270340 Jacaré dos Homens";17;17;19667,64;15799,06;-;-;3868,58;-;-;1156,92;1156,92;54;3,2;2;11,76
"270350 Jacuípe";20;20;21679,34;15651,67;1247,36;-;3975,82;-;-;1083,97;1083,97;39;2,0;1;5,00
"270360 Japaratinga";28;28;69043,69;56671,55;-;-;12372,14;-;-;2465,85;2465,85;176;6,3;5;17,86
"270370 Jaramataia";19;19;32829,20;25990,02;-;-;6839,18;-;-;1727,85;1727,85;72;3,8;1;5,26
"270375 Jequiá da Praia";55;57;90730,01;70144,88;-;-;20585,13;-;-;1591,75;1649,64;354;6,4;3;5,45
"270380 Joaquim Gomes";80;84;92417,19;70454,86;-;-;21962,33;-;-;1100,20;1155,21;361;4,5;2;2,50
"270390 Jundiá";25;25;44868,95;33638,71;-;-;11230,24;-;-;1794,76;1794,76;150;6,0;-;-
"270400 Junqueiro";84;84;91764,35;69618,12;-;-;22146,23;-;-;1092,43;1092,43;309;3,7;4;4,76
