 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Jun/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"250880 Malta";16;17;13144,63;9396,45;-;-;3748,18;-;-;773,21;821,54;71;4,4;-;-
"250890 Mamanguape";190;190;293884,94;230969,84;-;-;62915,10;-;-;1546,76;1546,76;960;5,1;31;16,32
"250900 Manaíra";16;16;13434,67;10187,74;-;-;3246,93;-;-;839,67;839,67;44;2,8;-;-
"250905 Marcação";28;28;33743,59;24725,09;-;-;9018,50;-;-;1205,13;1205,13;106;3,8;1;3,57
"250910 Mari";83;83;130264,10;101474,80;-;-;28789,30;-;-;1569,45;1569,45;449;5,4;5;6,02
"250915 Marizópolis";11;11;17526,87;14023,83;-;-;3503,04;-;-;1593,35;1593,35;48;4,4;-;-
"250920 Massaranduba";28;29;33405,92;25231,92;-;-;8174,00;-;-;1151,93;1193,07;157;5,6;1;3,57
"250930 Mataraca";47;47;55718,66;39600,89;-;-;16117,77;-;-;1185,50;1185,50;249;5,3;4;8,51
"250933 Matinhas";17;17;14437,32;10667,59;-;-;3769,73;-;-;849,25;849,25;48;2,8;1;5,88
"250937 Mato Grosso";4;4;2669,88;1866,64;-;-;803,24;-;-;667,47;667,47;11;2,8;1;25,00
"250939 Maturéia";31;32;41278,66;32732,01;-;-;8546,65;-;-;1289,96;1331,57;222;7,2;2;6,45
"250940 Mogeiro";40;40;82834,08;61789,96;-;-;21044,12;-;-;2070,85;2070,85;186;4,7;2;5,00
"250950 Montadas";21;21;26816,73;21697,45;-;-;5119,28;-;-;1276,99;1276,99;99;4,7;1;4,76
"250960 Monte Horebe";14;14;7126,53;5017,83;-;-;2108,70;-;-;509,04;509,04;53;3,8;-;-
"250970 Monteiro";68;71;63850,71;47876,72;-;-;15973,99;-;-;899,31;938,98;357;5,3;4;5,88
"250980 Mulungu";14;14;13736,57;8169,21;-;-;5567,36;-;-;981,18;981,18;49;3,5;-;-
"250990 Natuba";9;10;5888,91;4050,96;-;-;1837,95;-;-;588,89;654,32;38;4,2;-;-
"251000 Nazarezinho";14;14;16487,44;13577,57;-;-;2909,87;-;-;1177,67;1177,67;71;5,1;3;21,43
"251010 Nova Floresta";28;28;35681,31;28922,91;-;-;6758,40;-;-;1274,33;1274,33;180;6,4;3;10,71
"251020 Nova Olinda";27;27;26800,28;23034,91;-;-;3765,37;-;-;992,60;992,60;104;3,9;2;7,41
"251030 Nova Palmeira";5;6;13519,72;11383,04;-;-;2136,68;-;-;2253,29;2703,94;44;8,8;-;-
"251040 Olho d'Água";22;22;32804,03;26243,78;-;-;6560,25;-;-;1491,09;1491,09;186;8,5;-;-
"251050 Olivedos";11;11;9318,06;6983,12;-;-;2334,94;-;-;847,10;847,10;47;4,3;-;-
"251060 Ouro Velho";9;9;7229,76;5758,48;-;-;1471,28;-;-;803,31;803,31;29;3,2;-;-
"251065 Parari";4;4;1826,30;1337,08;-;-;489,22;-;-;456,58;456,58;8;2,0;-;-
"251070 Passagem";7;7;29304,17;23544,43;-;-;5759,74;-;-;4186,31;4186,31;49;7,0;-;-
"251080 Patos";285;289;293004,40;225359,79;-;-;67644,61;-;-;1013,86;1028,09;1533;5,4;28;9,82
"251090 Paulista";45;45;35068,73;27811,09;-;-;7257,64;-;-;779,31;779,31;143;3,2;3;6,67
"251100 Pedra Branca";18;18;27356,64;22166,34;-;-;5190,30;-;-;1519,81;1519,81;68;3,8;-;-
"251110 Pedra Lavrada";20;20;52933,41;45587,27;-;-;7346,14;-;-;2646,67;2646,67;102;5,1;-;-
"251120 Pedras de Fogo";95;95;173399,55;140909,17;-;-;32490,38;-;-;1825,26;1825,26;488;5,1;10;10,53
"251272 Pedro Régis";18;19;22046,84;17977,03;-;-;4069,81;-;-;1160,36;1224,82;120;6,7;1;5,56
"251130 Piancó";43;43;87669,26;71910,91;-;-;15758,35;-;-;2038,82;2038,82;220;5,1;4;9,30
"251140 Picuí";35;35;65002,84;51704,56;-;-;13298,28;-;-;1857,22;1857,22;225;6,4;5;14,29
"251150 Pilar";36;36;32334,14;24643,08;-;-;7691,06;-;-;898,17;898,17;181;5,0;2;5,56
"251160 Pilões";24;24;33247,36;24836,57;-;-;8410,79;-;-;1385,31;1385,31;116;4,8;1;4,17
"251170 Pilõezinhos";27;27;34769,48;25229,66;-;-;9539,82;-;-;1287,76;1287,76;104;3,9;1;3,70
"251180 Pirpirituba";13;13;15773,74;11961,46;-;-;3812,28;-;-;1213,36;1213,36;109;8,4;-;-
"251190 Pitimbu";45;45;53507,23;38511,99;-;-;14995,24;-;-;1189,05;1189,05;212;4,7;1;2,22
"251200 Pocinhos";39;41;46068,47;37739,87;-;-;8328,60;-;-;1123,62;1181,24;260;6,7;3;7,69
"251203 Poço Dantas";18;18;8597,33;6496,52;-;-;2100,81;-;-;477,63;477,63;67;3,7;-;-
"251207 Poço de José de Moura";15;15;36220,00;21522,15;-;412,32;14063,82;412,32;221,71;2414,67;2414,67;89;5,9;1;6,67
"251210 Pombal";150;151;163625,46;121131,66;-;-;42493,80;-;-;1083,61;1090,84;540;3,6;6;4,00
"251220 Prata";8;8;5313,59;3780,77;-;-;1532,82;-;-;664,20;664,20;24;3,0;-;-
"251230 Princesa Isabel";31;31;18785,38;13419,62;-;-;5365,76;-;-;605,98;605,98;86;2,8;1;3,23
"251240 Puxinanã";58;60;130001,42;104650,84;-;-;25350,58;-;-;2166,69;2241,40;430;7,4;4;6,90
"251250 Queimadas";132;138;156882,30;125825,87;-;-;31056,43;-;-;1136,83;1188,50;819;6,2;13;9,85
"251260 Quixabá";6;6;21505,24;18153,71;-;-;3351,53;-;-;3584,21;3584,21;68;11,3;1;16,67
"251270 Remígio";49;50;47064,07;32568,92;-;-;14495,15;-;-;941,28;960,49;236;4,8;1;2,04
"251274 Riachão";10;10;17673,14;14360,65;-;-;3312,49;-;-;1767,31;1767,31;76;7,6;2;20,00
"251275 Riachão do Bacamarte";12;12;13377,85;10920,65;-;-;2457,20;-;-;1114,82;1114,82;90;7,5;-;-
"251276 Riachão do Poço";12;12;31153,18;25247,92;-;-;5905,26;-;-;2596,10;2596,10;86;7,2;-;-
"251278 Riacho de Santo Antônio";8;8;6682,98;5056,74;-;-;1626,24;-;-;835,37;835,37;33;4,1;1;12,50
"251280 Riacho dos Cavalos";11;11;10783,84;8392,01;-;-;2391,83;-;-;980,35;980,35;35;3,2;1;9,09
"251290 Rio Tinto";95;95;113543,86;87661,43;-;-;25882,43;-;-;1195,20;1195,20;433;4,6;8;8,42
"251300 Salgadinho";11;11;20191,82;14033,32;-;-;6158,50;-;-;1835,62;1835,62;57;5,2;2;18,18
"251310 Salgado de São Félix";42;42;48669,87;36981,89;-;-;11687,98;-;-;1158,81;1158,81;171;4,1;1;2,38
"251315 Santa Cecília";15;15;19081,70;12783,44;-;-;6298,26;-;-;1272,11;1272,11;76;5,1;1;6,67
"251320 Santa Cruz";10;10;29424,38;23518,94;-;-;5905,44;-;-;2942,44;2942,44;75;7,5;1;10,00
"251330 Santa Helena";15;15;23491,66;18256,19;-;-;5235,47;-;-;1566,11;1566,11;59;3,9;1;6,67
"251335 Santa Inês";5;5;3514,78;2696,40;-;-;818,38;-;-;702,96;702,96;19;3,8;-;-
"251340 Santa Luzia";41;41;45627,38;32951,49;-;-;12675,89;-;-;1112,86;1112,86;184;4,5;2;4,88
"251370 Santa Rita";521;521;810448,35;659658,46;-;-;150789,89;-;-;1555,56;1555,56;2911;5,6;33;6,33
"251380 Santa Teresinha";17;17;12862,60;9905,27;-;-;2957,33;-;-;756,62;756,62;61;3,6;2;11,76
"251350 Santana de Mangueira";8;8;9388,59;7855,57;-;-;1533,02;-;-;1173,57;1173,57;25;3,1;-;-
"251360 Santana dos Garrotes";23;23;49639,35;37523,14;-;-;12116,21;-;-;2158,23;2158,23;76;3,3;2;8,70
"251385 Santo André";9;10;11581,75;9939,32;-;-;1642,43;-;-;1158,17;1286,86;70;7,8;2;22,22
"251392 São Bentinho";19;19;8289,13;5880,45;-;-;2408,68;-;-;436,27;436,27;35;1,8;1;5,26
"251390 São Bento";87;88;46159,67;34774,34;-;-;11385,33;-;-;524,54;530,57;299;3,4;3;3,45
"251396 São Domingos";5;5;4744,83;3495,03;-;-;1249,80;-;-;948,97;948,97;39;7,8;-;-
"251394 São Domingos do Cariri";12;12;14184,02;11291,13;-;-;2892,89;-;-;1182,00;1182,00;55;4,6;1;8,33
"251398 São Francisco";4;4;4435,41;3850,76;-;-;584,65;-;-;1108,85;1108,85;23;5,8;1;25,00
"251400 São João do Cariri";9;9;6703,90;5582,70;-;-;1121,20;-;-;744,88;744,88;54;6,0;1;11,11
"250070 São João do Rio do Peixe";60;60;132325,95;108508,48;-;-;23817,47;-;-;2205,43;2205,43;265;4,4;2;3,33
"251410 São João do Tigre";12;12;8316,23;6726,51;-;-;1589,72;-;-;693,02;693,02;54;4,5;1;8,33
"251420 São José da Lagoa Tapada";12;12;17493,37;13859,42;-;-;3633,95;-;-;1457,78;1457,78;57;4,8;-;-
"251430 São José de Caiana";9;9;17341,41;13326,69;-;-;4014,72;-;-;1926,82;1926,82;24;2,7;-;-
"251440 São José de Espinharas";5;5;4074,39;3330,82;-;-;743,57;-;-;814,88;814,88;18;3,6;2;40,00
"251450 São José de Piranhas";56;56;46070,12;35364,16;-;-;10705,96;-;-;822,68;822,68;180;3,2;3;5,36
"251455 São José de Princesa";3;3;2370,77;1830,60;-;-;540,17;-;-;790,26;790,26;9;3,0;-;-
"251460 São José do Bonfim";16;16;22156,97;13533,82;-;-;8623,15;-;-;1384,81;1384,81;57;3,6;-;-
"251465 São José do Brejo do Cruz";5;5;7207,91;5691,37;-;-;1516,54;-;-;1441,58;1441,58;14;2,8;-;-
"251470 São José do Sabugi";5;5;2108,61;1520,06;-;-;588,55;-;-;421,72;421,72;19;3,8;1;20,00
"251480 São José dos Cordeiros";8;9;8370,90;6640,11;-;-;1730,79;-;-;930,10;1046,36;69;8,6;1;12,50
"251445 São José dos Ramos";11;11;44672,97;34714,20;-;-;9958,77;-;-;4061,18;4061,18;56;5,1;-;-
"251490 São Mamede";28;29;51172,75;41575,27;-;-;9597,48;-;-;1764,58;1827,60;149;5,3;1;3,57
"251500 São Miguel de Taipu";14;14;56274,91;45899,41;-;-;10375,50;-;-;4019,64;4019,64;81;5,8;2;14,29
"251510 São Sebastião de Lagoa de Roça";22;23;33413,95;27862,38;-;-;5551,57;-;-;1452,78;1518,82;180;8,2;2;9,09
"251520 São Sebastião do Umbuzeiro";1;2;3054,41;2679,18;-;-;375,23;-;-;1527,20;3054,41;35;35,0;-;-
"251540 São Vicente do Seridó";38;38;33297,48;24728,69;-;-;8568,79;-;-;876,25;876,25;160;4,2;-;-
"251530 Sapé";147;147;254689,33;204141,63;-;-;50547,70;-;-;1732,58;1732,58;849;5,8;9;6,12
"251550 Serra Branca";40;40;27409,34;20969,92;-;-;6439,42;-;-;685,23;685,23;133;3,3;3;7,50
"251560 Serra da Raiz";9;9;5380,94;3985,20;-;-;1395,74;-;-;597,88;597,88;30;3,3;1;11,11
"251570 Serra Grande";13;13;8203,68;6035,27;-;-;2168,41;-;-;631,05;631,05;20;1,5;2;15,38
"251580 Serra Redonda";16;18;33666,43;27091,97;-;-;6574,46;-;-;1870,36;2104,15;158;9,9;1;6,25
"251590 Serraria";9;9;23076,92;17396,51;-;-;5680,41;-;-;2564,10;2564,10;66;7,3;-;-
"251593 Sertãozinho";13;13;12846,44;9668,60;-;-;3177,84;-;-;988,19;988,19;62;4,8;-;-
"251597 Sobrado";24;24;17985,48;12334,35;-;-;5651,13;-;-;749,40;749,40;90;3,8;-;-
"251600 Solânea";140;140;152961,50;119468,84;-;-;33492,66;-;-;1092,58;1092,58;562;4,0;3;2,14
"251610 Soledade";46;46;77186,60;59340,45;-;-;17846,15;-;-;1677,97;1677,97;250;5,4;2;4,35
"251615 Sossêgo";2;2;1435,64;1213,37;-;-;222,27;-;-;717,82;717,82;16;8,0;-;-
"251620 Sousa";143;143;193082,33;150519,30;-;412,32;41929,00;412,32;221,71;1350,23;1350,23;693;4,8;6;4,20
"251630 Sumé";43;44;35636,06;28681,68;-;-;6954,38;-;-;809,91;828,75;280;6,5;1;2,33
"251640 Tacima";21;21;25211,79;18958,58;-;-;6253,21;-;-;1200,56;1200,56;71;3,4;2;9,52
"251650 Taperoá";62;62;58275,62;43634,46;-;-;14641,16;-;-;939,93;939,93;239;3,9;4;6,45
"251660 Tavares";12;12;10779,47;8310,78;-;-;2468,69;-;-;898,29;898,29;34;2,8;-;-
"251670 Teixeira";32;32;23627,50;16226,13;-;74,49;6874,28;74,49;452,60;738,36;738,36;139;4,3;4;12,50
"251675 Tenório";5;5;2333,47;1391,59;-;-;941,88;-;-;466,69;466,69;4;0,8;-;-
"251680 Triunfo";22;22;16096,94;12797,05;-;-;3299,89;-;-;731,68;731,68;83;3,8;3;13,64
"251690 Uiraúna";160;160;78312,63;65521,12;-;-;12791,51;-;-;489,45;489,45;553;3,5;3;1,88
"251700 Umbuzeiro";35;35;38640,18;31595,11;-;-;7045,07;-;-;1104,01;1104,01;200;5,7;3;8,57
"251710 Várzea";5;5;2226,84;1500,59;-;-;726,25;-;-;445,37;445,37;14;2,8;1;20,00
"251720 Vieirópolis";4;4;8788,40;7369,63;-;-;1418,77;-;-;2197,10;2197,10;33;8,3;-;-
"250550 Vista Serrana";6;6;3211,79;2248,44;-;-;963,35;-;-;535,30;535,30;23;3,8;-;-
"251740 Zabelê";5;5;2331,41;1799,58;-;-;531,83;-;-;466,28;466,28;12;2,4;-;-
"260005 Abreu e Lima";355;355;718582,04;594579,29;-;-;124002,75;-;-;2024,17;2024,17;1995;5,6;27;7,61
"260010 Afogados da Ingazeira";218;219;248350,56;198403,64;-;-;49946,92;-;-;1134,02;1139,22;885;4,1;4;1,83
"260020 Afrânio";53;53;63680,38;54665,19;-;-;9015,19;-;-;1201,52;1201,52;281;5,3;1;1,89
"260030 Agrestina";109;109;183413,52;148076,42;-;-;35337,10;-;-;1682,69;1682,69;555;5,1;12;11,01
"260040 Água Preta";156;156;285046,15;233954,69;-;-;51091,46;-;-;1827,22;1827,22;782;5,0;27;17,31
"260050 Águas Belas";116;116;146889,33;115071,74;-;-;31817,59;-;-;1266,29;1266,29;602;5,2;12;10,34
"260060 Alagoinha";52;52;82696,57;67186,78;-;-;15509,79;-;-;1590,32;1590,32;253;4,9;3;5,77
"260070 Aliança";101;103;144153,21;120316,97;-;-;23836,24;-;-;1399,55;1427,26;642;6,4;12;11,88
"260080 Altinho";51;51;62945,42;48825,36;-;-;14120,06;-;-;1234,22;1234,22;204;4,0;7;13,73
"260090 Amaraji";96;97;323730,54;272441,96;-;-;51288,58;-;-;3337,43;3372,19;507;5,3;9;9,38
"260100 Angelim";24;24;17247,66;13416,36;-;-;3831,30;-;-;718,65;718,65;103;4,3;1;4,17
"260105 Araçoiaba";57;57;77093,69;62043,70;-;-;15049,99;-;-;1352,52;1352,52;359;6,3;4;7,02
"260110 Araripina";293;299;435601,77;358610,09;-;-;76991,68;-;-;1456,86;1486,70;1526;5,2;12;4,10
"260120 Arcoverde";357;358;528574,37;423792,36;-;-;104782,01;-;-;1476,46;1480,60;1751;4,9;20;5,60
"260130 Barra de Guabiraba";47;47;50521,32;42132,13;-;-;8389,19;-;-;1074,92;1074,92;265;5,6;5;10,64
"260140 Barreiros";210;210;393838,16;319127,40;-;-;74710,76;-;-;1875,42;1875,42;1017;4,8;21;10,00
"260150 Belém de Maria";35;35;50077,90;41282,12;-;-;8795,78;-;-;1430,80;1430,80;196;5,6;4;11,43
"260160 Belém do São Francisco";112;114;158821,77;123745,79;-;-;35075,98;-;-;1393,17;1418,05;420;3,8;5;4,46
"260170 Belo Jardim";252;254;458701,70;373522,04;-;-;85179,66;-;-;1805,91;1820,24;1760;7,0;23;9,13
"260180 Betânia";45;47;65022,69;46736,86;-;-;18285,83;-;-;1383,46;1444,95;297;6,6;1;2,22
"260190 Bezerros";287;287;664848,27;551329,33;-;-;113518,94;-;-;2316,54;2316,54;1473;5,1;18;6,27
"260200 Bodocó";110;110;90099,00;70371,29;-;-;19727,71;-;-;819,08;819,08;485;4,4;3;2,73
"260210 Bom Conselho";126;126;142854,03;114477,55;-;-;28376,48;-;-;1133,76;1133,76;552;4,4;6;4,76
"260220 Bom Jardim";118;119;199054,55;159304,79;-;-;39749,76;-;-;1672,73;1686,90;593;5,0;7;5,93
"260230 Bonito";140;140;193837,59;146007,24;-;-;47830,35;-;-;1384,55;1384,55;617;4,4;10;7,14
"260240 Brejão";45;45;46562,06;36014,79;-;-;10547,27;-;-;1034,71;1034,71;162;3,6;3;6,67
"260250 Brejinho";27;27;53521,97;45425,36;-;-;8096,61;-;-;1982,30;1982,30;129;4,8;1;3,70
"260260 Brejo da Madre de Deus";143;143;289363,84;235411,48;-;-;53952,36;-;-;2023,52;2023,52;858;6,0;9;6,29
"260270 Buenos Aires";44;44;154027,24;130318,54;-;-;23708,70;-;-;3500,62;3500,62;322;7,3;6;13,64
"260280 Buíque";128;129;193172,43;154105,04;-;-;39067,39;-;-;1497,46;1509,16;701;5,5;5;3,91
"260290 Cabo de Santo Agostinho";993;998;1942797,29;1607363,08;-;-;335434,21;-;-;1946,69;1956,49;5515;5,6;90;9,06
"260300 Cabrobó";79;80;78736,21;62393,83;-;-;16342,38;-;-;984,20;996,66;405;5,1;2;2,53
"260310 Cachoeirinha";59;59;73891,69;61136,00;-;-;12755,69;-;-;1252,40;1252,40;285;4,8;6;10,17
"260320 Caetés";93;94;135655,45;111347,10;-;-;24308,35;-;-;1443,14;1458,66;392;4,2;9;9,68
"260330 Calçado";28;28;22445,08;17905,61;-;-;4539,47;-;-;801,61;801,61;124;4,4;2;7,14
"260340 Calumbi";18;19;22906,97;18506,14;-;-;4400,83;-;-;1205,63;1272,61;72;4,0;-;-
"260345 Camaragibe";721;722;1562427,16;1288090,21;-;-;274336,95;-;-;2164,03;2167,03;4360;6,0;70;9,71
"260350 Camocim de São Félix";71;71;106724,18;87033,24;-;-;19690,94;-;-;1503,16;1503,16;377;5,3;7;9,86
"260360 Camutanga";27;27;65678,19;56160,68;-;-;9517,51;-;-;2432,53;2432,53;226;8,4;1;3,70
"260370 Canhotinho";83;83;90889,58;72445,25;-;-;18444,33;-;-;1095,06;1095,06;416;5,0;4;4,82
"260380 Capoeiras";77;77;107803,88;82964,89;-;-;24838,99;-;-;1400,05;1400,05;315;4,1;4;5,19
"260390 Carnaíba";73;74;81013,91;64614,63;-;-;16399,28;-;-;1094,78;1109,78;321;4,4;3;4,11
"260392 Carnaubeira da Penha";31;31;24607,00;17517,64;-;-;7089,36;-;-;793,77;793,77;165;5,3;3;9,68
"260400 Carpina";303;304;502768,40;412760,30;-;-;90008,10;-;-;1653,84;1659,30;1836;6,1;28;9,24
"260410 Caruaru";1385;1387;2258280,90;1827123,65;-;-;431157,25;-;-;1628,18;1630,53;7390;5,3;98;7,08
"260415 Casinhas";22;22;21902,12;16733,15;-;-;5168,97;-;-;995,55;995,55;119;5,4;2;9,09
"260420 Catende";119;119;210205,70;176118,65;-;-;34087,05;-;-;1766,43;1766,43;672;5,6;12;10,08
"260430 Cedro";35;36;31803,45;25516,16;-;-;6287,29;-;-;883,43;908,67;158;4,5;1;2,86
"260440 Chã de Alegria";27;27;35669,12;29362,37;-;-;6306,75;-;-;1321,08;1321,08;171;6,3;1;3,70
"260450 Chã Grande";72;72;109208,20;86672,50;-;-;22535,70;-;-;1516,78;1516,78;298;4,1;6;8,33
"260460 Condado";78;78;235220,10;194483,78;-;-;40736,32;-;-;3015,64;3015,64;482;6,2;4;5,13
"260470 Correntes";34;34;29571,91;23869,09;-;-;5702,82;-;-;869,76;869,76;150;4,4;2;5,88
"260480 Cortês";44;44;74759,48;61084,71;-;-;13674,77;-;-;1699,08;1699,08;226;5,1;2;4,55
"260490 Cumaru";31;31;25705,49;20121,17;-;-;5584,32;-;-;829,21;829,21;135;4,4;-;-
"260500 Cupira";91;92;158529,61;130602,10;-;-;27927,51;-;-;1723,15;1742,08;507;5,6;9;9,89
"260510 Custódia";98;100;120860,78;97707,67;-;-;23153,11;-;-;1208,61;1233,27;464;4,7;4;4,08
"260515 Dormentes";51;51;27650,24;22265,97;-;-;5384,27;-;-;542,16;542,16;217;4,3;-;-
"260520 Escada";209;210;439687,74;364676,55;-;-;75011,19;-;-;2093,75;2103,77;1107;5,3;23;11,00
"260530 Exu";103;105;81119,32;64951,14;-;-;16168,18;-;-;772,56;787,57;478;4,6;2;1,94
"260540 Feira Nova";108;108;222256,54;175307,58;-;-;46948,96;-;-;2057,93;2057,93;627;5,8;11;10,19
"260545 Fernando de Noronha";11;11;5832,78;4353,81;-;-;1478,97;-;-;530,25;530,25;37;3,4;-;-
"260550 Ferreiros";18;18;45262,12;37094,89;-;-;8167,23;-;-;2514,56;2514,56;125;6,9;2;11,11
"260560 Flores";56;58;104192,27;84403,40;-;-;19788,87;-;-;1796,42;1860,58;275;4,9;5;8,93
"260570 Floresta";113;114;145601,99;118389,34;-;-;27212,65;-;-;1277,21;1288,51;641;5,7;1;0,88
"260580 Frei Miguelinho";34;34;58908,65;47098,37;-;-;11810,28;-;-;1732,61;1732,61;239;7,0;8;23,53
"260590 Gameleira";93;93;218502,63;180468,47;-;-;38034,16;-;-;2349,49;2349,49;529;5,7;7;7,53
"260600 Garanhuns";432;433;531648,66;420749,34;-;-;110899,32;-;-;1227,83;1230,67;1763;4,1;25;5,79
"260610 Glória do Goitá";96;96;201576,41;161676,31;-;-;39900,10;-;-;2099,75;2099,75;541;5,6;9;9,38
"260620 Goiana";280;280;346007,79;276599,10;-;-;69408,69;-;-;1235,74;1235,74;1405;5,0;29;10,36
"260630 Granito";14;15;5811,33;3970,87;-;-;1840,46;-;-;387,42;415,09;55;3,9;-;-
"260640 Gravatá";278;280;486160,66;398181,08;-;-;87979,58;-;-;1736,29;1748,78;1538;5,5;31;11,15
"260650 Iati";61;61;87275,92;66808,36;-;-;20467,56;-;-;1430,75;1430,75;223;3,7;-;-
"260660 Ibimirim";83;83;146143,13;118583,10;-;-;27560,03;-;-;1760,76;1760,76;392;4,7;-;-
"260670 Ibirajuba";27;28;26782,73;21189,34;-;-;5593,39;-;-;956,53;991,95;149;5,5;2;7,41
"260680 Igarassu";456;533;971960,22;804179,89;-;-;167780,33;-;-;1823,57;2131,49;4791;10,5;38;8,33
"260690 Iguaracy";45;47;47778,50;39169,18;-;-;8609,32;-;-;1016,56;1061,74;216;4,8;1;2,22
"260760 Ilha de Itamaracá";79;80;125632,75;100970,38;-;-;24662,37;-;-;1570,41;1590,29;487;6,2;7;8,86
"260700 Inajá";35;35;52538,76;39059,65;-;-;13479,11;-;-;1501,11;1501,11;140;4,0;1;2,86
"260710 Ingazeira";17;17;7628,70;5564,17;-;-;2064,53;-;-;448,75;448,75;51;3,0;-;-
"260720 Ipojuca";443;445;848640,88;690516,55;-;-;158124,33;-;-;1907,06;1915,67;2249;5,1;34;7,67
"260730 Ipubi";98;99;80068,37;61877,69;-;-;18190,68;-;-;808,77;817,02;509;5,2;5;5,10
"260740 Itacuruba";14;14;7121,35;4975,23;-;-;2146,12;-;-;508,67;508,67;20;1,4;-;-
"260750 Itaíba";79;79;118831,06;96677,25;-;-;22153,81;-;-;1504,19;1504,19;468;5,9;3;3,80
"260765 Itambé";134;134;250093,31;201702,81;-;-;48390,50;-;-;1866,37;1866,37;844;6,3;13;9,70
"260770 Itapetim";48;48;68577,49;54817,52;-;-;13759,97;-;-;1428,70;1428,70;232;4,8;6;12,50
"260775 Itapissuma";131;131;215179,16;178175,83;-;-;37003,33;-;-;1642,59;1642,59;675;5,2;14;10,69
"260780 Itaquitinga";53;53;95432,94;77720,69;-;-;17712,25;-;-;1800,62;1800,62;296;5,6;7;13,21
"260790 Jaboatão dos Guararapes";2785;2793;5673120,90;4713765,20;-;-;959355,70;-;-;2031,19;2037,03;15769;5,7;258;9,26
"260795 Jaqueira";49;49;56838,65;46489,45;-;-;10349,20;-;-;1159,97;1159,97;255;5,2;3;6,12
"260800 Jataúba";66;66;129860,21;106668,13;-;-;23192,08;-;-;1967,58;1967,58;472;7,2;5;7,58
"260805 Jatobá";29;29;44888,59;38281,35;-;-;6607,24;-;-;1547,88;1547,88;182;6,3;5;17,24
"260810 João Alfredo";85;87;196178,05;162047,85;-;-;34130,20;-;-;2254,92;2307,98;526;6,2;17;20,00
"260820 Joaquim Nabuco";43;43;89279,74;72122,63;-;-;17157,11;-;-;2076,27;2076,27;204;4,7;8;18,60
"260825 Jucati";35;35;26041,15;17772,37;-;-;8268,78;-;-;744,03;744,03;100;2,9;1;2,86
"260830 Jupi";70;72;88242,29;63459,71;-;-;24782,58;-;-;1225,59;1260,60;307;4,4;3;4,29
"260840 Jurema";55;55;72254,04;54576,27;-;-;17677,77;-;-;1313,71;1313,71;231;4,2;2;3,64
"260850 Lagoa de Itaenga";76;76;147299,20;115523,79;-;-;31775,41;-;-;1938,15;1938,15;404;5,3;7;9,21
"260845 Lagoa do Carro";45;46;86552,94;73118,64;-;-;13434,30;-;-;1881,59;1923,40;343;7,6;4;8,89
"260860 Lagoa do Ouro";39;39;52277,15;38857,70;-;-;13419,45;-;-;1340,44;1340,44;217;5,6;-;-
"260870 Lagoa dos Gatos";33;33;35380,02;27155,65;-;-;8224,37;-;-;1072,12;1072,12;183;5,5;1;3,03
"260875 Lagoa Grande";60;60;41036,14;28974,58;-;-;12061,56;-;-;683,94;683,94;241;4,0;3;5,00
"260880 Lajedo";177;177;178863,12;138151,47;-;-;40711,65;-;-;1010,53;1010,53;792;4,5;10;5,65
"260890 Limoeiro";213;213;359681,55;295509,52;-;-;64172,03;-;-;1688,65;1688,65;1072;5,0;19;8,92
"260900 Macaparana";72;72;162861,41;133848,42;-;-;29012,99;-;-;2261,96;2261,96;494;6,9;6;8,33
"260910 Machados";25;25;45606,46;34231,46;-;-;11375,00;-;-;1824,26;1824,26;167;6,7;3;12,00
"260915 Manari";44;44;31830,91;22872,92;-;-;8957,99;-;-;723,43;723,43;170;3,9;2;4,55
"260920 Maraial";23;23;15574,71;11870,16;-;-;3704,55;-;-;677,16;677,16;81;3,5;-;-
"260930 Mirandiba";47;49;76343,78;63717,53;-;-;12626,25;-;-;1558,04;1624,34;319;6,8;3;6,38
"261430 Moreilândia";21;21;26568,31;21919,76;-;-;4648,55;-;-;1265,16;1265,16;119;5,7;2;9,52
"260940 Moreno";205;205;381768,98;314122,46;-;-;67646,52;-;-;1862,29;1862,29;1145;5,6;21;10,24
"260950 Nazaré da Mata";130;131;449076,74;382285,32;-;-;66791,42;-;-;3428,07;3454,44;1070;8,2;17;13,08
"260960 Olinda";1845;1862;3910301,23;3230135,85;-;-;680165,38;-;-;2100,05;2119,40;11939;6,5;139;7,53
"260970 Orobó";61;61;95357,70;77246,17;-;-;18111,53;-;-;1563,24;1563,24;370;6,1;3;4,92
"260980 Orocó";47;47;28652,24;20824,82;-;-;7827,42;-;-;609,62;609,62;207;4,4;1;2,13
