 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Mai/2020
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"270235 Craíbas";101;104;145920,78;122327,80;-;-;23592,98;-;-;1403,08;1444,76;530;5,2;3;2,97
"270240 Delmiro Gouveia";154;156;151211,94;116199,79;-;-;35012,15;-;-;969,31;981,90;548;3,6;12;7,79
"270250 Dois Riachos";28;29;29649,78;21474,35;-;-;8175,43;-;-;1022,41;1058,92;130;4,6;-;-
"270255 Estrela de Alagoas";35;35;56052,94;41822,14;-;-;14230,80;-;-;1601,51;1601,51;174;5,0;-;-
"270260 Feira Grande";58;59;91300,56;70026,12;-;-;21274,44;-;-;1547,47;1574,15;270;4,7;3;5,17
"270270 Feliz Deserto";18;18;37519,16;30151,30;-;-;7367,86;-;-;2084,40;2084,40;90;5,0;1;5,56
"270280 Flexeiras";33;34;59449,53;44861,76;-;-;14587,77;-;-;1748,52;1801,50;207;6,3;1;3,03
"270290 Girau do Ponciano";123;124;132932,32;98240,83;-;-;34691,49;-;-;1072,03;1080,75;551;4,5;2;1,63
"270300 Ibateguara";44;45;44805,65;34707,00;-;-;10098,65;-;-;995,68;1018,31;161;3,7;3;6,82
"270310 Igaci";57;59;122169,96;103106,11;-;-;19063,85;-;-;2070,68;2143,33;436;7,6;1;1,75
"270320 Igreja Nova";25;25;71454,59;57124,21;-;-;14330,38;-;-;2858,18;2858,18;144;5,8;-;-
"270330 Inhapi";38;38;24838,29;16852,59;-;-;7985,70;-;-;653,64;653,64;132;3,5;-;-
"270340 Jacaré dos Homens";10;10;5004,32;3164,34;-;-;1839,98;-;-;500,43;500,43;15;1,5;-;-
"270350 Jacuípe";12;14;13876,75;9956,27;-;-;3920,48;-;-;991,20;1156,40;88;7,3;1;8,33
"270360 Japaratinga";22;22;25148,96;15836,40;-;-;9312,56;-;-;1143,13;1143,13;89;4,0;-;-
"270370 Jaramataia";16;16;56840,35;47107,35;-;-;9733,00;-;-;3552,52;3552,52;131;8,2;-;-
"270375 Jequiá da Praia";40;40;94975,59;77761,03;-;-;17214,56;-;-;2374,39;2374,39;162;4,0;8;20,00
"270380 Joaquim Gomes";70;75;82088,29;65558,94;-;-;16529,35;-;-;1094,51;1172,69;397;5,7;5;7,14
"270390 Jundiá";7;7;10059,90;8586,25;-;-;1473,65;-;-;1437,13;1437,13;35;5,0;2;28,57
"270400 Junqueiro";99;99;107154,20;80041,58;-;-;27112,62;-;-;1082,37;1082,37;479;4,8;7;7,07
"270410 Lagoa da Canoa";72;73;108526,60;78952,35;-;-;29574,25;-;-;1486,67;1507,31;321;4,5;6;8,33
"270420 Limoeiro de Anadia";83;89;172063,93;137311,75;-;-;34752,18;-;-;1933,30;2073,06;719;8,7;3;3,61
"270430 Maceió";2904;3151;4665694,04;3671235,02;-;-;994459,02;-;-;1480,70;1606,64;20414;7,0;182;6,27
"270440 Major Isidoro";59;62;73429,08;57853,60;-;-;15575,48;-;-;1184,34;1244,56;404;6,8;2;3,39
"270490 Mar Vermelho";10;10;4964,48;3800,01;-;-;1164,47;-;-;496,45;496,45;11;1,1;-;-
"270450 Maragogi";77;77;49799,52;32702,92;-;-;17096,60;-;-;646,75;646,75;212;2,8;1;1,30
"270460 Maravilha";29;29;35627,27;26164,02;-;-;9463,25;-;-;1228,53;1228,53;119;4,1;2;6,90
"270470 Marechal Deodoro";185;188;182247,19;133696,80;-;-;48550,39;-;-;969,40;985,12;930;5,0;13;7,03
"270480 Maribondo";29;30;23155,78;17836,17;-;-;5319,61;-;-;771,86;798,48;115;4,0;1;3,45
"270500 Mata Grande";37;37;77843,33;62504,63;-;-;15338,70;-;-;2103,87;2103,87;195;5,3;-;-
"270510 Matriz de Camaragibe";73;73;80521,80;56911,88;-;-;23609,92;-;-;1103,04;1103,04;173;2,4;6;8,22
"270520 Messias";48;50;39843,11;29328,46;-;-;10514,65;-;-;796,86;830,06;183;3,8;3;6,25
"270530 Minador do Negrão";10;11;13745,21;10392,05;-;-;3353,16;-;-;1249,56;1374,52;73;7,3;1;10,00
"270540 Monteirópolis";19;19;10683,49;7031,12;-;-;3652,37;-;-;562,29;562,29;50;2,6;-;-
"270550 Murici";78;80;101523,60;76707,02;-;-;24816,58;-;-;1269,04;1301,58;328;4,2;3;3,85
"270560 Novo Lino";27;28;21038,92;16520,16;-;-;4518,76;-;-;751,39;779,22;131;4,9;1;3,70
"270570 Olho d'Água das Flores";61;61;146032,58;126405,62;-;-;19626,96;-;-;2393,98;2393,98;242;4,0;2;3,28
"270580 Olho d'Água do Casado";30;30;19102,60;14416,46;-;-;4686,14;-;-;636,75;636,75;123;4,1;2;6,67
"270590 Olho d'Água Grande";17;17;24566,14;19615,34;-;-;4950,80;-;-;1445,07;1445,07;44;2,6;1;5,88
"270600 Olivença";40;40;90680,27;70321,66;-;-;20358,61;-;-;2267,01;2267,01;195;4,9;2;5,00
"270610 Ouro Branco";18;18;12070,64;8867,42;-;-;3203,22;-;-;670,59;670,59;51;2,8;1;5,56
"270620 Palestina";16;16;12267,79;8092,30;-;-;4175,49;-;-;766,74;766,74;47;2,9;-;-
"270630 Palmeira dos Índios";221;230;444428,72;371703,98;-;-;72724,74;-;-;1932,30;2010,99;1547;7,0;9;4,07
"270640 Pão de Açúcar";67;70;92231,74;73747,11;-;-;18484,63;-;-;1317,60;1376,59;398;5,9;5;7,46
"270642 Pariconha";22;22;28073,86;20883,06;-;-;7190,80;-;-;1276,08;1276,08;84;3,8;1;4,55
"270644 Paripueira";38;43;47087,57;35088,46;-;-;11999,11;-;-;1095,06;1239,15;400;10,5;2;5,26
"270650 Passo de Camaragibe";38;38;52936,90;39052,34;-;-;13884,56;-;-;1393,08;1393,08;159;4,2;2;5,26
"270660 Paulo Jacinto";9;10;21025,53;15747,59;-;-;5277,94;-;-;2102,55;2336,17;59;6,6;-;-
"270670 Penedo";71;75;158926,36;129986,55;-;-;28939,81;-;-;2119,02;2238,40;606;8,5;7;9,86
"270680 Piaçabuçu";26;27;64597,59;50789,39;-;-;13808,20;-;-;2392,50;2484,52;201;7,7;3;11,54
"270690 Pilar";158;165;205419,51;165156,30;-;-;40263,21;-;-;1244,97;1300,12;819;5,2;11;6,96
"270700 Pindoba";9;10;8665,44;6980,75;-;-;1684,69;-;-;866,54;962,83;63;7,0;-;-
"270710 Piranhas";66;69;84001,01;63571,05;-;-;20429,96;-;-;1217,41;1272,74;405;6,1;2;3,03
"270720 Poço das Trincheiras";31;31;20957,73;14174,05;-;-;6783,68;-;-;676,06;676,06;98;3,2;1;3,23
"270730 Porto Calvo";83;83;71679,33;55280,18;-;-;16399,15;-;-;863,61;863,61;230;2,8;3;3,61
"270740 Porto de Pedras";26;27;39233,68;27441,58;-;-;11792,10;-;-;1453,10;1508,99;154;5,9;-;-
"270750 Porto Real do Colégio";32;32;36602,14;28383,33;-;-;8218,81;-;-;1143,82;1143,82;135;4,2;4;12,50
"270760 Quebrangulo";37;42;48172,65;38613,64;-;-;9559,01;-;-;1146,97;1301,96;314;8,5;1;2,70
"270770 Rio Largo";294;314;476347,41;376067,41;-;-;100280,00;-;-;1517,03;1620,23;1874;6,4;18;6,12
"270780 Roteiro";21;21;22809,78;17569,58;-;-;5240,20;-;-;1086,18;1086,18;69;3,3;1;4,76
"270790 Santa Luzia do Norte";27;28;31077,73;22285,35;-;-;8792,38;-;-;1109,92;1151,03;125;4,6;2;7,41
"270800 Santana do Ipanema";151;154;224434,20;176465,60;-;-;47968,60;-;-;1457,36;1486,32;966;6,4;6;3,97
"270810 Santana do Mundaú";33;33;38511,00;29076,34;-;-;9434,66;-;-;1167,00;1167,00;139;4,2;2;6,06
"270820 São Brás";18;18;23765,36;19322,27;-;-;4443,09;-;-;1320,30;1320,30;112;6,2;-;-
"270830 São José da Laje";56;56;52514,18;39715,70;-;-;12798,48;-;-;937,75;937,75;235;4,2;2;3,57
"270840 São José da Tapera";85;85;117075,57;92517,17;-;-;24558,40;-;-;1377,36;1377,36;396;4,7;3;3,53
"270850 São Luís do Quitunde";53;55;99268,35;82045,11;-;-;17223,24;-;-;1804,88;1872,99;249;4,7;7;13,21
"270860 São Miguel dos Campos";206;211;246864,52;190569,93;-;-;56294,59;-;-;1169,97;1198,37;1313;6,4;15;7,28
"270870 São Miguel dos Milagres";28;30;33457,79;24131,83;-;-;9325,96;-;-;1115,26;1194,92;145;5,2;1;3,57
"270880 São Sebastião";86;90;107016,62;81414,84;-;-;25601,78;-;-;1189,07;1244,38;538;6,3;3;3,49
"270890 Satuba";64;67;146963,24;121954,93;-;-;25008,31;-;-;2193,48;2296,30;267;4,2;4;6,25
"270895 Senador Rui Palmeira";25;29;46828,75;39165,87;-;-;7662,88;-;-;1614,78;1873,15;365;14,6;1;4,00
"270900 Tanque d'Arca";8;8;29215,93;25111,44;-;-;4104,49;-;-;3651,99;3651,99;69;8,6;2;25,00
"270910 Taquarana";63;66;203665,05;168125,51;-;-;35539,54;-;-;3085,83;3232,78;540;8,6;5;7,94
"270915 Teotônio Vilela";183;185;242899,85;195814,44;-;-;47085,41;-;-;1312,97;1327,32;944;5,2;10;5,46
"270920 Traipu";55;56;98298,52;77064,86;-;-;21233,66;-;-;1755,33;1787,25;310;5,6;4;7,27
"270930 União dos Palmares";215;219;192983,27;140029,06;-;-;52954,21;-;-;881,20;897,60;1015;4,7;5;2,33
"270940 Viçosa";73;73;67404,44;48179,24;-;-;19225,20;-;-;923,35;923,35;301;4,1;3;4,11
"280010 Amparo de São Francisco";6;6;3596,83;2312,04;-;-;1284,79;-;-;599,47;599,47;17;2,8;-;-
"280020 Aquidabã";154;156;91229,74;72096,90;-;-;19132,84;-;-;584,81;592,40;519;3,4;7;4,55
"280030 Aracaju";1501;1514;2234474,84;1758812,95;-;-;475661,89;-;-;1475,88;1488,66;9899;6,6;76;5,06
"280040 Arauá";17;18;24677,65;19594,81;-;-;5082,84;-;-;1370,98;1451,63;115;6,8;3;17,65
"280050 Areia Branca";54;54;63862,79;50452,03;-;-;13410,76;-;-;1182,64;1182,64;323;6,0;3;5,56
"280060 Barra dos Coqueiros";88;89;107681,49;83116,30;-;-;24565,19;-;-;1209,90;1223,65;537;6,1;3;3,41
"280067 Boquim";43;43;35970,82;26640,76;-;-;9330,06;-;-;836,53;836,53;211;4,9;4;9,30
"280070 Brejo Grande";31;31;18424,65;11824,86;-;-;6599,79;-;-;594,34;594,34;101;3,3;1;3,23
"280100 Campo do Brito";65;65;66757,45;52124,45;-;-;14633,00;-;-;1027,04;1027,04;364;5,6;4;6,15
"280110 Canhoba";17;17;11466,10;7998,17;-;-;3467,93;-;-;674,48;674,48;139;8,2;1;5,88
"280120 Canindé de São Francisco";61;62;56792,37;42102,38;-;-;14689,99;-;-;916,01;931,02;443;7,3;4;6,56
"280130 Capela";162;163;102489,10;76104,26;-;-;26384,84;-;-;628,77;632,65;672;4,1;3;1,85
"280140 Carira";64;64;78542,11;57690,23;-;-;20851,88;-;-;1227,22;1227,22;564;8,8;3;4,69
"280150 Carmópolis";47;49;92124,21;75096,40;-;-;17027,81;-;-;1880,09;1960,09;430;9,1;2;4,26
"280160 Cedro de São João";21;21;26200,40;19690,76;-;-;6509,64;-;-;1247,64;1247,64;65;3,1;-;-
"280170 Cristinápolis";55;55;40961,00;29205,05;-;-;11755,95;-;-;744,75;744,75;316;5,7;2;3,64
"280190 Cumbe";17;18;17131,62;10718,71;-;-;6412,91;-;-;951,76;1007,74;73;4,3;1;5,88
"280200 Divina Pastora";27;27;19263,65;14285,38;-;-;4978,27;-;-;713,47;713,47;150;5,6;-;-
"280210 Estância";206;207;198987,96;146158,52;-;-;52829,44;-;-;961,29;965,96;1047;5,1;9;4,37
"280220 Feira Nova";21;21;13975,80;10534,12;-;-;3441,68;-;-;665,51;665,51;128;6,1;2;9,52
"280230 Frei Paulo";41;41;52077,03;41612,91;-;-;10464,12;-;-;1270,17;1270,17;185;4,5;3;7,32
"280240 Gararu";8;8;6362,17;4478,32;-;-;1883,85;-;-;795,27;795,27;20;2,5;-;-
"280250 General Maynard";6;6;23156,91;19226,41;-;-;3930,50;-;-;3859,49;3859,49;59;9,8;1;16,67
"280260 Gracho Cardoso";19;20;25157,86;18767,48;-;-;6390,38;-;-;1257,89;1324,10;165;8,7;1;5,26
"280270 Ilha das Flores";33;33;84671,06;67164,73;-;-;17506,33;-;-;2565,79;2565,79;215;6,5;2;6,06
"280280 Indiaroba";51;51;56208,18;42814,21;-;-;13393,97;-;-;1102,12;1102,12;196;3,8;2;3,92
"280290 Itabaiana";297;301;329543,84;257360,54;-;-;72183,30;-;-;1094,83;1109,58;1794;6,0;26;8,75
"280300 Itabaianinha";106;107;105257,13;81719,80;-;-;23537,33;-;-;983,71;992,99;618;5,8;11;10,38
"280310 Itabi";16;16;18186,05;13337,81;-;-;4848,24;-;-;1136,63;1136,63;66;4,1;-;-
"280320 Itaporanga d'Ajuda";100;104;129174,79;99705,55;-;-;29469,24;-;-;1242,07;1291,75;709;7,1;5;5,00
"280330 Japaratuba";41;41;32636,35;23324,12;-;-;9312,23;-;-;796,01;796,01;242;5,9;4;9,76
"280340 Japoatã";58;58;46622,96;33676,23;-;-;12946,73;-;-;803,84;803,84;217;3,7;5;8,62
"280350 Lagarto";215;218;349772,58;271651,04;-;-;78121,54;-;-;1604,46;1626,85;1418;6,6;19;8,84
"280360 Laranjeiras";81;82;78534,92;60046,37;-;-;18488,55;-;-;957,74;969,57;420;5,2;5;6,17
"280370 Macambira";22;22;12544,44;9443,14;-;-;3101,30;-;-;570,20;570,20;103;4,7;3;13,64
"280380 Malhada dos Bois";20;20;13047,08;9739,87;-;-;3307,21;-;-;652,35;652,35;102;5,1;5;25,00
"280390 Malhador";38;38;31862,54;21953,33;-;-;9909,21;-;-;838,49;838,49;199;5,2;1;2,63
"280400 Maruim";53;54;94153,40;76160,94;-;-;17992,46;-;-;1743,58;1776,48;435;8,2;3;5,66
"280410 Moita Bonita";32;32;22278,33;16917,49;-;-;5360,84;-;-;696,20;696,20;176;5,5;5;15,63
"280420 Monte Alegre de Sergipe";34;34;20062,67;13063,26;-;-;6999,41;-;-;590,08;590,08;130;3,8;3;8,82
"280430 Muribeca";24;24;13235,97;8766,64;-;-;4469,33;-;-;551,50;551,50;90;3,8;-;-
"280440 Neópolis";40;40;34921,89;25328,11;-;-;9593,78;-;-;873,05;873,05;127;3,2;4;10,00
"280445 Nossa Senhora Aparecida";18;18;25525,07;17970,07;-;-;7555,00;-;-;1418,06;1418,06;115;6,4;1;5,56
"280450 Nossa Senhora da Glória";94;94;88433,23;65567,21;-;-;22866,02;-;-;940,78;940,78;344;3,7;6;6,38
"280460 Nossa Senhora das Dores";61;61;65063,93;49654,04;-;-;15409,89;-;-;1066,62;1066,62;371;6,1;3;4,92
"280470 Nossa Senhora de Lourdes";19;19;16954,98;12754,35;-;-;4200,63;-;-;892,37;892,37;111;5,8;3;15,79
"280480 Nossa Senhora do Socorro";645;649;890264,40;692905,34;-;-;197359,06;-;-;1371,75;1380,25;3962;6,1;54;8,37
"280490 Pacatuba";44;44;38260,39;26970,54;-;-;11289,85;-;-;869,55;869,55;132;3,0;2;4,55
"280500 Pedra Mole";4;4;3843,69;3328,51;-;-;515,18;-;-;960,92;960,92;35;8,8;1;25,00
"280510 Pedrinhas";15;15;26690,98;17507,56;-;-;9183,42;-;-;1779,40;1779,40;153;10,2;-;-
"280520 Pinhão";21;21;17607,24;13193,30;-;-;4413,94;-;-;838,44;838,44;109;5,2;1;4,76
"280530 Pirambu";30;31;27514,26;18376,48;-;-;9137,78;-;-;887,56;917,14;156;5,2;1;3,33
"280540 Poço Redondo";69;69;94394,69;73987,68;-;-;20407,01;-;-;1368,04;1368,04;447;6,5;7;10,14
"280550 Poço Verde";39;39;66038,09;52109,04;-;-;13929,05;-;-;1693,28;1693,28;260;6,7;2;5,13
"280560 Porto da Folha";62;63;57555,03;40712,95;-;-;16842,08;-;-;913,57;928,31;290;4,7;3;4,84
"280570 Propriá";114;116;150437,26;115809,01;-;-;34628,25;-;-;1296,87;1319,63;619;5,4;10;8,77
"280580 Riachão do Dantas";40;40;85640,67;68802,94;-;-;16837,73;-;-;2141,02;2141,02;265;6,6;4;10,00
"280590 Riachuelo";48;48;21664,15;15351,73;-;-;6312,42;-;-;451,34;451,34;138;2,9;1;2,08
"280600 Ribeirópolis";46;46;69240,20;53897,69;-;-;15342,51;-;-;1505,22;1505,22;194;4,2;3;6,52
"280610 Rosário do Catete";31;31;46883,86;36593,26;-;-;10290,60;-;-;1512,38;1512,38;230;7,4;4;12,90
"280620 Salgado";41;42;98448,80;81884,01;-;-;16564,79;-;-;2344,02;2401,19;350;8,5;2;4,88
"280630 Santa Luzia do Itanhy";30;30;31919,30;23838,09;-;-;8081,21;-;-;1063,98;1063,98;120;4,0;1;3,33
"280650 Santa Rosa de Lima";16;17;36151,40;30956,97;-;-;5194,43;-;-;2126,55;2259,46;159;9,9;1;6,25
"280640 Santana do São Francisco";24;24;23540,29;16618,07;-;-;6922,22;-;-;980,85;980,85;194;8,1;-;-
"280660 Santo Amaro das Brotas";37;37;72205,35;59285,10;-;-;12920,25;-;-;1951,50;1951,50;309;8,4;5;13,51
"280670 São Cristóvão";302;309;439484,36;344664,33;-;-;94820,03;-;-;1422,28;1455,25;2254;7,5;22;7,28
"280680 São Domingos";33;33;53199,67;41215,73;-;-;11983,94;-;-;1612,11;1612,11;287;8,7;3;9,09
"280690 São Francisco";17;17;16119,57;11886,59;-;-;4232,98;-;-;948,21;948,21;132;7,8;-;-
"280700 São Miguel do Aleixo";9;9;3996,95;2503,56;-;-;1493,39;-;-;444,11;444,11;32;3,6;1;11,11
"280710 Simão Dias";96;96;125058,00;101533,32;-;-;23524,68;-;-;1302,69;1302,69;678;7,1;7;7,29
"280720 Siriri";38;38;34410,98;26558,11;-;-;7852,87;-;-;905,55;905,55;190;5,0;2;5,26
"280730 Telha";9;9;3954,01;2597,54;-;-;1356,47;-;-;439,33;439,33;28;3,1;-;-
"280740 Tobias Barreto";97;97;97114,19;72175,94;-;-;24938,25;-;-;1001,18;1001,18;502;5,2;4;4,12
"280750 Tomar do Geru";37;37;59843,41;48383,01;-;-;11460,40;-;-;1617,39;1617,39;241;6,5;1;2,70
"280760 Umbaúba";64;65;76189,50;59410,83;-;-;16778,67;-;-;1172,15;1190,46;436;6,8;5;7,81
"290010 Abaíra";11;11;13297,93;10443,68;-;-;2854,25;-;-;1208,90;1208,90;61;5,5;1;9,09
"290020 Abaré";62;62;47204,24;36604,83;-;-;10599,41;-;-;761,36;761,36;211;3,4;2;3,23
"290030 Acajutiba";19;19;10377,03;7327,59;-;-;3049,44;-;-;546,16;546,16;52;2,7;-;-
"290035 Adustina";24;24;30348,70;22339,00;-;-;8009,70;-;-;1264,53;1264,53;70;2,9;-;-
"290040 Água Fria";29;29;25383,35;20192,41;-;-;5190,94;-;-;875,29;875,29;131;4,5;2;6,90
"290060 Aiquara";13;13;7786,16;6379,06;-;-;1407,10;-;-;598,94;598,94;75;5,8;1;7,69
"290070 Alagoinhas";533;534;674655,54;530155,45;-;-;144500,09;-;-;1263,40;1265,77;3270;6,1;38;7,13
"290080 Alcobaça";101;101;74488,91;55490,06;-;-;18998,85;-;-;737,51;737,51;345;3,4;6;5,94
"290090 Almadina";11;11;37698,39;31336,39;-;-;6362,00;-;-;3427,13;3427,13;137;12,5;2;18,18
"290100 Amargosa";142;143;150657,81;119038,41;-;-;31619,40;-;-;1053,55;1060,97;637;4,5;13;9,15
"290110 Amélia Rodrigues";46;46;103551,10;83987,90;-;-;19563,20;-;-;2251,11;2251,11;293;6,4;2;4,35
"290115 América Dourada";53;53;51474,88;40810,60;-;-;10664,28;-;-;971,22;971,22;192;3,6;1;1,89
"290120 Anagé";39;39;75381,51;58559,22;-;-;16822,29;-;-;1932,86;1932,86;195;5,0;1;2,56
"290130 Andaraí";48;48;29286,58;22498,97;-;-;6787,61;-;-;610,14;610,14;162;3,4;2;4,17
"290135 Andorinha";37;37;45236,81;35481,91;-;-;9754,90;-;-;1222,62;1222,62;205;5,5;2;5,41
"290140 Angical";29;29;45301,82;31061,15;-;-;14240,67;-;-;1562,13;1562,13;140;4,8;2;6,90
"290150 Anguera";21;21;16092,28;12632,09;-;-;3460,19;-;-;766,30;766,30;78;3,7;2;9,52
"290160 Antas";67;67;33537,82;27288,61;-;-;6249,21;-;-;500,56;500,56;206;3,1;6;8,96
"290170 Antônio Cardoso";25;25;35742,47;29024,25;-;-;6718,22;-;-;1429,70;1429,70;179;7,2;1;4,00
"290180 Antônio Gonçalves";21;21;16494,19;12414,11;-;-;4080,08;-;-;785,44;785,44;48;2,3;3;14,29
"290190 Aporá";34;34;29678,34;22757,85;-;-;6920,49;-;-;872,89;872,89;152;4,5;3;8,82
"290195 Apuarema";23;23;10397,40;8171,05;-;-;2226,35;-;-;452,06;452,06;128;5,6;-;-
"290205 Araças";35;35;46061,44;35297,60;-;-;10763,84;-;-;1316,04;1316,04;223;6,4;-;-
"290200 Aracatu";25;25;27267,07;22761,32;-;-;4505,75;-;-;1090,68;1090,68;94;3,8;3;12,00
"290210 Araci";134;134;226157,80;175801,82;-;-;50355,98;-;-;1687,74;1687,74;605;4,5;3;2,24
"290220 Aramari";28;28;33918,71;27601,25;-;-;6317,46;-;-;1211,38;1211,38;145;5,2;-;-
"290225 Arataca";37;37;29524,51;21996,82;-;-;7527,69;-;-;797,96;797,96;86;2,3;2;5,41
"290230 Aratuípe";39;39;33503,27;25355,03;-;-;8148,24;-;-;859,06;859,06;142;3,6;2;5,13
"290240 Aurelino Leal";87;87;59013,63;43896,26;-;-;15117,37;-;-;678,32;678,32;205;2,4;3;3,45
"290250 Baianópolis";53;53;27674,91;20266,54;-;-;7408,37;-;-;522,17;522,17;169;3,2;1;1,89
"290260 Baixa Grande";68;68;42116,59;33656,53;-;-;8460,06;-;-;619,36;619,36;314;4,6;6;8,82
"290265 Banzaê";38;38;54082,12;41586,20;-;-;12495,92;-;-;1423,21;1423,21;145;3,8;3;7,89
"290270 Barra";263;263;218030,34;169474,14;-;-;48556,20;-;-;829,01;829,01;950;3,6;13;4,94
"290280 Barra da Estiva";129;129;63474,51;50253,31;-;-;13221,20;-;-;492,05;492,05;484;3,8;3;2,33
"290290 Barra do Choça";108;108;117048,34;90947,89;-;-;26100,45;-;-;1083,78;1083,78;428;4,0;4;3,70
"290300 Barra do Mendes";41;41;31910,24;24922,33;-;-;6987,91;-;-;778,30;778,30;132;3,2;2;4,88
"290310 Barra do Rocha";12;12;11952,49;8444,64;-;-;3507,85;-;-;996,04;996,04;29;2,4;1;8,33
"290320 Barreiras";649;649;639994,85;482929,47;-;-;157065,38;-;-;986,12;986,12;3709;5,7;40;6,16
"290323 Barro Alto";73;73;45370,17;39684,29;-;-;5685,88;-;-;621,51;621,51;206;2,8;2;2,74
"290330 Barro Preto";17;17;37622,75;32660,55;-;-;4962,20;-;-;2213,10;2213,10;103;6,1;1;5,88
"290327 Barrocas";39;40;95931,78;67925,32;-;-;28006,46;-;-;2398,29;2459,79;230;5,9;1;2,56
"290340 Belmonte";93;93;66157,31;47362,13;-;-;18795,18;-;-;711,37;711,37;338;3,6;3;3,23
"290350 Belo Campo";73;73;101371,22;74509,55;-;-;26861,67;-;-;1388,65;1388,65;281;3,8;1;1,37
"290360 Biritinga";40;40;67896,32;55863,35;-;-;12032,97;-;-;1697,41;1697,41;207;5,2;3;7,50
"290370 Boa Nova";48;48;46898,08;37859,48;-;-;9038,60;-;-;977,04;977,04;200;4,2;-;-
"290380 Boa Vista do Tupim";37;37;21860,22;16773,66;-;-;5086,56;-;-;590,82;590,82;110;3,0;1;2,70
"290390 Bom Jesus da Lapa";260;260;198306,12;151866,05;-;-;46440,07;-;-;762,72;762,72;1103;4,2;15;5,77
"290395 Bom Jesus da Serra";37;37;29321,40;24172,63;-;-;5148,77;-;-;792,47;792,47;130;3,5;-;-
"290400 Boninal";32;32;33620,89;26736,57;-;-;6884,32;-;-;1050,65;1050,65;132;4,1;1;3,13
"290405 Bonito";65;65;81681,96;67414,43;-;-;14267,53;-;-;1256,65;1256,65;232;3,6;4;6,15
"290410 Boquira";77;77;43578,45;30284,27;-;-;13294,18;-;-;565,95;565,95;243;3,2;2;2,60
"290420 Botuporã";19;19;21582,72;16228,22;-;-;5354,50;-;-;1135,93;1135,93;94;4,9;-;-
"290430 Brejões";25;25;37731,79;30961,68;-;-;6770,11;-;-;1509,27;1509,27;99;4,0;1;4,00
"290440 Brejolândia";11;11;52868,34;49011,08;-;-;3857,26;-;-;4806,21;4806,21;31;2,8;1;9,09
"290450 Brotas de Macaúbas";22;22;16509,87;12766,55;-;-;3743,32;-;-;750,45;750,45;84;3,8;-;-
"290460 Brumado";351;351;240505,38;191160,08;-;-;49345,30;-;-;685,20;685,20;1351;3,8;17;4,84
"290470 Buerarema";53;53;98298,26;71656,39;-;-;26641,87;-;-;1854,68;1854,68;249;4,7;4;7,55
"290475 Buritirama";59;59;83747,55;65772,97;-;-;17974,58;-;-;1419,45;1419,45;237;4,0;3;5,08
"290480 Caatiba";10;10;12159,46;9450,62;-;-;2708,84;-;-;1215,95;1215,95;29;2,9;1;10,00
"290485 Cabaceiras do Paraguaçu";39;39;41462,50;30364,23;-;-;11098,27;-;-;1063,14;1063,14;197;5,1;-;-
"290490 Cachoeira";119;119;122801,75;98658,42;-;-;24143,33;-;-;1031,95;1031,95;432;3,6;5;4,20
"290500 Caculé";88;88;82115,98;63393,17;-;-;18722,81;-;-;933,14;933,14;307;3,5;2;2,27
"290510 Caém";52;52;24779,33;20291,76;-;-;4487,57;-;-;476,53;476,53;201;3,9;4;7,69
"290515 Caetanos";21;21;27877,57;20735,86;-;-;7141,71;-;-;1327,50;1327,50;65;3,1;-;-
"290520 Caetité";228;229;220449,28;183089,84;-;-;37359,44;-;-;962,66;966,88;874;3,8;9;3,95
"290530 Cafarnaum";66;66;61754,25;48257,72;-;-;13496,53;-;-;935,67;935,67;240;3,6;4;6,06
"290540 Cairu";45;45;54344,20;44287,72;-;-;10056,48;-;-;1207,65;1207,65;239;5,3;1;2,22
"290550 Caldeirão Grande";79;79;76632,12;62331,82;-;-;14300,30;-;-;970,03;970,03;271;3,4;2;2,53
"290560 Camacan";95;95;124316,62;92284,51;-;-;32032,11;-;-;1308,60;1308,60;347;3,7;9;9,47
"290570 Camaçari";783;786;1292612,72;1029291,58;-;-;263321,14;-;-;1644,55;1650,85;4833;6,2;46;5,87
"290580 Camamu";66;67;184678,09;147531,99;-;-;37146,10;-;-;2756,39;2798,15;390;5,9;4;6,06
"290590 Campo Alegre de Lourdes";128;128;77519,82;62094,77;-;-;15425,05;-;-;605,62;605,62;361;2,8;-;-
"290600 Campo Formoso";249;250;159747,77;113935,72;-;-;45812,05;-;-;638,99;641,56;857;3,4;7;2,81
"290610 Canápolis";64;64;29369,01;23412,72;-;-;5956,29;-;-;458,89;458,89;116;1,8;-;-
"290620 Canarana";100;100;80988,30;67371,01;-;-;13617,29;-;-;809,88;809,88;458;4,6;5;5,00
