 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Out/2019
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"220230 Canto do Buriti";175;175;135906,72;108854,79;1731,48;-;24387,27;-;-;776,61;776,61;642;3,7;2;1,14
"220240 Capitão de Campos";79;79;74510,85;54579,71;3321,07;-;14899,99;-;-;943,18;943,18;285;3,6;1;1,27
"220245 Capitão Gervásio Oliveira";10;10;31220,85;26174,08;298,55;-;4611,78;-;-;3122,08;3122,08;66;6,6;1;10,00
"220250 Caracol";60;60;35327,76;24346,55;1154,42;-;9236,06;-;-;588,80;588,80;200;3,3;-;-
"220253 Caraúbas do Piauí";23;23;12205,97;9088,11;-;-;3117,86;-;-;530,69;530,69;96;4,2;2;8,70
"220255 Caridade do Piauí";16;16;16030,39;11875,43;-;-;4154,96;-;-;1001,90;1001,90;88;5,5;2;12,50
"220260 Castelo do Piauí";138;140;104298,77;79945,63;656,55;-;23397,77;-;-;744,99;755,79;645;4,7;2;1,45
"220265 Caxingó";37;37;31488,65;23903,91;-;-;7584,74;-;-;851,04;851,04;177;4,8;1;2,70
"220270 Cocal";87;88;101277,74;77768,82;-;-;23508,92;-;-;1150,88;1164,11;431;5,0;3;3,45
"220271 Cocal de Telha";28;28;33907,20;27371,89;636,34;-;5478,06;-;-;1210,97;1210,97;89;3,2;2;7,14
"220272 Cocal dos Alves";20;20;9786,30;6755,48;-;-;3030,82;-;-;489,32;489,32;60;3,0;-;-
"220273 Coivaras";20;20;28309,82;23195,61;-;-;5114,21;-;-;1415,49;1415,49;96;4,8;2;10,00
"220275 Colônia do Gurguéia";31;31;56146,30;44626,62;1388,23;-;9403,95;-;-;1811,17;1811,17;158;5,1;2;6,45
"220277 Colônia do Piauí";30;30;21903,83;15639,76;597,10;-;5394,09;-;-;730,13;730,13;148;4,9;1;3,33
"220280 Conceição do Canindé";20;20;13743,83;10541,98;-;-;3201,85;-;-;687,19;687,19;82;4,1;-;-
"220285 Coronel José Dias";37;37;24121,47;16581,60;2617,16;-;3585,88;-;-;651,93;651,93;125;3,4;1;2,70
"220290 Corrente";131;131;101225,61;71655,50;6226,78;-;19969,62;-;-;772,71;772,71;369;2,8;3;2,29
"220300 Cristalândia do Piauí";17;17;16731,18;12866,32;191,10;-;3548,92;-;-;984,19;984,19;78;4,6;-;-
"220310 Cristino Castro";119;119;104872,93;85150,74;1948,47;-;16797,22;-;-;881,29;881,29;394;3,3;-;-
"220320 Curimatá";113;113;108189,62;95189,20;694,82;-;11890,28;-;-;957,43;957,43;372;3,3;2;1,77
"220323 Currais";23;23;20020,13;14472,36;755,62;-;4319,21;-;-;870,44;870,44;90;3,9;1;4,35
"220327 Curral Novo do Piauí";21;21;9939,07;8044,01;-;-;1895,06;-;-;473,29;473,29;47;2,2;1;4,76
"220325 Curralinhos";14;14;14271,80;10592,63;745,71;-;2537,89;-;-;1019,41;1019,41;52;3,7;1;7,14
"220330 Demerval Lobão";123;123;96620,52;80445,76;200,05;-;15835,74;-;-;785,53;785,53;477;3,9;3;2,44
"220335 Dirceu Arcoverde";53;53;32301,30;27138,14;298,55;-;4728,17;-;-;609,46;609,46;181;3,4;-;-
"220340 Dom Expedito Lopes";24;24;17727,25;12972,64;629,24;-;3936,37;-;-;738,64;738,64;104;4,3;3;12,50
"220345 Dom Inocêncio";25;25;14265,15;10891,86;-;-;3373,29;-;-;570,61;570,61;86;3,4;-;-
"220342 Domingos Mourão";17;17;10814,66;5345,59;1811,62;-;2796,15;-;-;636,16;636,16;36;2,1;-;-
"220350 Elesbão Veloso";151;151;132155,10;105025,38;-;-;27129,72;-;-;875,20;875,20;557;3,7;2;1,32
"220360 Eliseu Martins";20;20;26358,00;22440,91;-;-;3917,09;-;-;1317,90;1317,90;137;6,8;-;-
"220370 Esperantina";270;270;230309,26;161917,22;13129,65;-;48479,47;-;-;853,00;853,00;1028;3,8;4;1,48
"220375 Fartura do Piauí";19;19;19591,20;16180,44;409,79;-;2850,89;-;-;1031,12;1031,12;117;6,2;-;-
"220380 Flores do Piauí";21;21;12525,87;8026,59;502,56;-;3666,66;-;-;596,47;596,47;59;2,8;-;-
"220385 Floresta do Piauí";7;7;14584,63;11715,54;-;-;2869,09;-;-;2083,52;2083,52;17;2,4;-;-
"220390 Floriano";337;339;295635,24;224560,64;10438,42;-;55441,98;-;-;872,08;877,26;1459;4,3;13;3,86
"220400 Francinópolis";31;31;29450,34;23149,92;-;-;6300,42;-;-;950,01;950,01;140;4,5;3;9,68
"220410 Francisco Ayres";16;16;15717,97;13394,54;-;-;2323,43;-;-;982,37;982,37;91;5,7;1;6,25
"220415 Francisco Macedo";5;5;2194,15;1845,88;-;-;348,27;-;-;438,83;438,83;34;6,8;-;-
"220420 Francisco Santos";13;13;16897,09;10876,37;-;-;6020,72;-;-;1299,78;1299,78;60;4,6;-;-
"220430 Fronteiras";179;180;116564,76;101329,08;-;-;15235,68;-;-;647,58;651,20;697;3,9;1;0,56
"220435 Geminiano";27;28;24415,54;18811,33;-;-;5604,21;-;-;871,98;904,28;179;6,6;2;7,41
"220440 Gilbués";32;32;17108,89;12104,16;558,06;-;4152,69;-;-;534,65;534,65;115;3,6;2;6,25
"220450 Guadalupe";57;57;44610,76;34935,76;-;-;9675,00;-;-;782,64;782,64;288;5,1;2;3,51
"220455 Guaribas";29;29;23274,09;17489,71;1007,54;-;4229,69;-;-;802,55;802,55;79;2,7;-;-
"220460 Hugo Napoleão";17;18;36113,72;29048,52;-;-;7065,20;-;-;2006,32;2124,34;142;8,4;3;17,65
"220465 Ilha Grande";62;62;31148,62;23249,59;-;-;7899,03;-;-;502,40;502,40;332;5,4;2;3,23
"220470 Inhuma";69;69;58518,72;45704,49;-;-;12814,23;-;-;848,10;848,10;299;4,3;1;1,45
"220480 Ipiranga do Piauí";39;40;41085,97;28614,97;889,34;-;11065,15;-;-;1027,15;1053,49;163;4,2;3;7,69
"220490 Isaías Coelho";27;27;38759,78;21084,55;3872,79;-;11873,35;-;-;1435,55;1435,55;152;5,6;-;-
"220500 Itainópolis";33;34;45463,16;31290,19;597,10;-;13292,47;-;-;1337,15;1377,67;179;5,4;-;-
"220510 Itaueira";59;59;34681,51;25297,68;1103,71;-;7732,69;-;-;587,82;587,82;210;3,6;-;-
"220515 Jacobina do Piauí";23;23;14304,46;10393,12;-;-;3911,34;-;-;621,93;621,93;82;3,6;-;-
"220520 Jaicós";85;86;65354,33;54085,11;412,32;-;10635,19;-;-;759,93;768,87;357;4,2;2;2,35
"220525 Jardim do Mulato";34;34;68827,86;56944,12;298,55;-;11438,23;-;-;2024,35;2024,35;199;5,9;-;-
"220527 Jatobá do Piauí";30;30;25688,21;18559,69;1730,23;-;4505,64;-;-;856,27;856,27;71;2,4;-;-
"220530 Jerumenha";24;24;32289,24;26923,05;575,24;-;4364,48;-;-;1345,38;1345,38;86;3,6;1;4,17
"220535 João Costa";12;12;31577,36;25517,74;-;-;6059,62;-;-;2631,45;2631,45;70;5,8;2;16,67
"220540 Joaquim Pires";59;59;53430,44;37271,25;1962,34;-;13039,27;-;-;905,60;905,60;290;4,9;-;-
"220545 Joca Marques";45;45;25711,61;16706,19;2496,82;-;5262,75;-;-;571,37;571,37;130;2,9;1;2,22
"220550 José de Freitas";218;219;173300,75;131462,51;675,92;-;40749,57;-;-;791,33;794,96;1067;4,9;3;1,38
"220551 Juazeiro do Piauí";28;28;16005,01;12782,04;409,79;-;2663,10;-;-;571,61;571,61;111;4,0;-;-
"220552 Júlio Borges";31;31;15910,24;11455,87;298,55;-;4008,86;-;-;513,23;513,23;83;2,7;1;3,23
"220553 Jurema";30;30;28435,40;20028,79;1339,88;-;6374,33;-;-;947,85;947,85;75;2,5;-;-
"220555 Lagoa Alegre";28;28;29683,31;23577,98;-;-;6105,33;-;-;1060,12;1060,12;173;6,2;1;3,57
"220557 Lagoa de São Francisco";45;45;60765,95;44360,83;1823,17;-;13796,98;-;-;1350,35;1350,35;332;7,4;-;-
"220556 Lagoa do Barro do Piauí";24;24;16765,33;13468,25;-;-;3297,08;-;-;698,56;698,56;105;4,4;-;-
"220558 Lagoa do Piauí";30;31;43875,17;34475,29;298,55;-;8954,37;-;-;1415,33;1462,51;227;7,6;1;3,33
"220559 Lagoa do Sítio";32;33;61645,27;49151,21;298,55;-;12059,07;-;-;1868,04;1926,41;141;4,4;1;3,13
"220554 Lagoinha do Piauí";19;19;12277,11;8578,05;1035,88;-;2083,17;-;-;646,16;646,16;78;4,1;-;-
"220560 Landri Sales";17;17;15633,89;10969,47;933,59;-;3337,34;-;-;919,64;919,64;76;4,5;1;5,88
"220570 Luís Correia";206;207;149638,93;114754,85;-;-;34884,08;-;-;722,89;726,40;962;4,7;3;1,46
"220580 Luzilândia";175;175;140828,48;102433,42;6829,25;-;28332,68;-;-;804,73;804,73;628;3,6;5;2,86
"220585 Madeiro";55;55;49555,10;35050,00;1533,84;-;12110,55;-;-;901,00;901,00;208;3,8;1;1,82
"220590 Manoel Emídio";19;19;20872,31;16105,75;-;-;4766,56;-;-;1098,54;1098,54;84;4,4;1;5,26
"220595 Marcolândia";28;28;49802,41;41132,61;-;-;8669,80;-;-;1778,66;1778,66;147;5,3;-;-
"220600 Marcos Parente";16;16;10105,43;6751,88;819,82;-;2214,99;-;-;631,59;631,59;55;3,4;2;12,50
"220605 Massapê do Piauí";19;19;23727,41;19040,74;-;-;4686,67;-;-;1248,81;1248,81;64;3,4;-;-
"220610 Matias Olímpio";47;48;31429,30;20791,45;2370,69;-;7162,90;-;-;654,78;668,71;154;3,3;-;-
"220620 Miguel Alves";221;222;163285,50;124993,13;3035,96;-;34009,21;-;-;735,52;738,85;790;3,6;3;1,36
"220630 Miguel Leão";11;11;8933,80;5409,71;938,16;-;2127,32;-;-;812,16;812,16;30;2,7;-;-
"220635 Milton Brandão";29;29;19742,44;15721,80;169,35;-;3755,35;-;-;680,77;680,77;158;5,4;-;-
"220640 Monsenhor Gil";50;50;55327,08;43993,50;97,72;-;11114,46;-;-;1106,54;1106,54;279;5,6;1;2,00
"220650 Monsenhor Hipólito";62;62;47445,61;38504,75;-;-;8940,86;-;-;765,25;765,25;256;4,1;-;-
"220660 Monte Alegre do Piauí";33;33;34596,49;26211,45;837,09;-;7106,98;-;-;1048,38;1048,38;96;2,9;2;6,06
"220665 Morro Cabeça no Tempo";13;13;6805,17;5306,74;-;-;1498,43;-;-;523,47;523,47;33;2,5;1;7,69
"220667 Morro do Chapéu do Piauí";33;33;25073,84;18121,80;1006,89;-;5511,67;-;-;759,81;759,81;101;3,1;-;-
"220669 Murici dos Portelas";28;28;26895,32;20193,78;521,27;-;6008,49;-;-;960,55;960,55;107;3,8;2;7,14
"220670 Nazaré do Piauí";32;32;23013,79;17003,17;489,15;-;5134,06;-;-;719,18;719,18;130;4,1;-;-
"220672 Nazária";46;47;71884,82;59113,12;447,16;-;12075,93;-;-;1529,46;1562,71;164;3,6;1;2,17
"220675 Nossa Senhora de Nazaré";58;58;64548,04;47183,34;3326,37;-;12717,83;-;-;1112,90;1112,90;199;3,4;-;-
"220680 Nossa Senhora dos Remédios";23;23;21425,32;16190,64;725,04;-;4135,06;-;-;931,54;931,54;124;5,4;1;4,35
"220795 Nova Santa Rita";25;25;46863,80;33163,42;298,55;-;13254,87;-;-;1874,55;1874,55;117;4,7;2;8,00
"220690 Novo Oriente do Piauí";35;35;24863,01;19563,51;-;-;5299,50;-;-;710,37;710,37;171;4,9;1;2,86
"220695 Novo Santo Antônio";12;12;15789,85;10789,76;722,51;-;3974,63;-;-;1315,82;1315,82;40;3,3;-;-
"220700 Oeiras";360;361;300264,41;230628,13;8996,04;-;55484,84;-;-;831,76;834,07;1464;4,1;8;2,22
"220710 Olho D'Água do Piauí";2;2;721,92;460,81;-;-;261,11;-;-;360,96;360,96;2;1,0;-;-
"220720 Padre Marcos";17;17;15709,12;12153,65;-;-;3555,47;-;-;924,07;924,07;51;3,0;-;-
"220730 Paes Landim";10;10;39208,41;33199,26;279,03;-;5583,13;-;-;3920,84;3920,84;81;8,1;-;-
"220735 Pajeú do Piauí";25;25;13413,04;9691,31;298,55;-;3276,22;-;-;536,52;536,52;95;3,8;-;-
"220740 Palmeira do Piauí";22;22;10515,75;7791,81;298,55;-;2278,43;-;-;477,99;477,99;72;3,3;-;-
"220750 Palmeirais";59;60;59393,39;44030,20;1271,80;-;13399,36;-;-;989,89;1006,67;279;4,7;4;6,78
"220755 Paquetá";25;25;15742,04;9497,08;1481,16;-;3936,24;-;-;629,68;629,68;103;4,1;1;4,00
"220760 Parnaguá";154;154;85862,38;68764,56;2188,01;-;13641,34;-;-;557,55;557,55;440;2,9;-;-
"220770 Parnaíba";1004;1004;846159,55;660446,55;-;-;185713,00;-;-;842,79;842,79;5824;5,8;39;3,88
"220775 Passagem Franca do Piauí";15;15;15800,98;12203,29;511,90;-;2826,99;-;-;1053,40;1053,40;88;5,9;2;13,33
"220777 Patos do Piauí";15;16;10779,34;7637,02;511,90;-;2371,62;-;-;673,71;718,62;82;5,5;1;6,67
"220779 Pau D'Arco do Piauí";17;17;11323,83;7510,83;611,27;-;2901,90;-;-;666,11;666,11;59;3,5;1;5,88
"220780 Paulistana";137;137;78408,81;59237,33;-;-;19171,48;-;-;572,33;572,33;461;3,4;3;2,19
"220785 Pavussu";13;13;28142,55;21246,68;843,82;-;5753,62;-;-;2164,81;2164,81;78;6,0;-;-
"220790 Pedro II";281;282;201806,88;157979,48;2462,14;-;40111,20;-;-;715,63;718,17;1310;4,7;5;1,78
"220793 Pedro Laurentino";11;11;4840,39;2792,23;573,30;-;1100,34;-;-;440,04;440,04;29;2,6;-;-
"220800 Picos";285;290;286145,59;227841,60;989,90;-;56808,95;-;-;986,71;1004,02;1758;6,2;11;3,86
"220810 Pimenteiras";48;48;45764,12;33929,53;-;-;11834,59;-;-;953,42;953,42;211;4,4;1;2,08
"220820 Pio IX";46;46;54651,13;41329,57;876,13;-;12025,56;-;-;1188,07;1188,07;218;4,7;1;2,17
"220830 Piracuruca";139;143;112924,87;82312,19;895,54;-;29225,60;-;-;789,68;812,41;662;4,8;3;2,16
"220840 Piripiri";287;287;362301,96;259007,41;19786,84;-;73160,77;-;-;1262,38;1262,38;1580;5,5;9;3,14
"220850 Porto";67;67;51434,72;36265,61;1888,58;-;12318,91;-;-;767,68;767,68;237;3,5;-;-
"220855 Porto Alegre do Piauí";13;13;8261,88;5834,86;298,55;-;1981,51;-;-;635,53;635,53;44;3,4;1;7,69
"220860 Prata do Piauí";10;10;7207,68;5669,71;-;-;1537,97;-;-;720,77;720,77;49;4,9;-;-
"220865 Queimada Nova";30;30;13490,72;9965,24;-;-;3525,48;-;-;449,69;449,69;69;2,3;-;-
"220870 Redenção do Gurguéia";46;46;35736,89;26691,26;511,90;-;8274,93;-;-;776,89;776,89;189;4,1;-;-
"220880 Regeneração";163;165;114733,91;93612,79;298,55;-;20675,61;-;-;695,36;703,89;544;3,3;2;1,23
"220885 Riacho Frio";15;15;16672,91;12955,96;479,92;-;2865,95;-;-;1111,53;1111,53;77;5,1;-;-
"220887 Ribeira do Piauí";17;17;21986,35;16686,01;-;-;5300,34;-;-;1293,31;1293,31;74;4,4;-;-
"220890 Ribeiro Gonçalves";38;38;39599,32;28893,09;412,32;-;10072,20;-;-;1042,09;1042,09;168;4,4;-;-
"220900 Rio Grande do Piauí";20;20;27084,97;19891,02;859,48;-;5864,15;-;-;1354,25;1354,25;91;4,5;1;5,00
"220910 Santa Cruz do Piauí";22;22;27678,43;20827,29;-;-;6851,14;-;-;1258,11;1258,11;186;8,5;-;-
"220915 Santa Cruz dos Milagres";14;14;9989,18;8116,72;-;-;1872,46;-;-;713,51;713,51;45;3,2;1;7,14
"220920 Santa Filomena";11;11;14947,65;12191,95;-;-;2755,70;-;-;1358,88;1358,88;128;11,6;-;-
"220930 Santa Luz";31;31;25997,49;20666,94;597,10;-;4460,57;-;-;838,63;838,63;143;4,6;-;-
"220937 Santa Rosa do Piauí";30;30;24520,66;19038,58;298,12;-;5009,65;-;-;817,36;817,36;204;6,8;2;6,67
"220935 Santana do Piauí";10;10;6018,85;4801,14;97,72;-;998,59;-;-;601,88;601,88;37;3,7;-;-
"220940 Santo Antônio de Lisboa";21;21;16452,21;12603,93;-;-;3848,28;-;-;783,44;783,44;67;3,2;-;-
"220945 Santo Antônio dos Milagres";2;2;884,82;673,09;-;-;211,73;-;-;442,41;442,41;2;1,0;-;-
"220950 Santo Inácio do Piauí";21;21;14740,81;8814,28;1684,12;-;3328,67;-;-;701,94;701,94;60;2,9;1;4,76
"220955 São Braz do Piauí";33;33;34303,16;23668,81;2440,75;-;6795,77;-;-;1039,49;1039,49;111;3,4;1;3,03
"220960 São Félix do Piauí";8;9;11545,90;9188,12;-;-;2357,78;-;-;1282,88;1443,24;45;5,6;-;-
"220965 São Francisco de Assis do Piauí";23;23;22681,53;15045,02;447,16;-;6940,74;-;-;986,15;986,15;78;3,4;2;8,70
"220970 São Francisco do Piauí";34;35;27716,02;18545,23;2341,57;-;5592,43;-;-;791,89;815,18;219;6,4;3;8,82
"220975 São Gonçalo do Gurguéia";10;10;9172,90;5964,05;710,87;-;2139,83;-;-;917,29;917,29;44;4,4;-;-
"220980 São Gonçalo do Piauí";23;23;68689,10;58831,31;-;-;9857,79;-;-;2986,48;2986,48;265;11,5;1;4,35
"220985 São João da Canabrava";12;12;12998,46;11266,50;-;-;1731,96;-;-;1083,21;1083,21;72;6,0;-;-
"220987 São João da Fronteira";13;13;12100,54;8333,19;298,55;-;3321,84;-;-;930,81;930,81;29;2,2;-;-
"220990 São João da Serra";48;48;58027,90;45471,67;447,16;-;11860,46;-;-;1208,91;1208,91;203;4,2;-;-
"220995 São João da Varjota";27;27;22966,23;17616,80;1118,23;-;3597,82;-;-;850,60;850,60;242;9,0;1;3,70
"220997 São João do Arraial";45;45;92516,94;75895,47;3751,11;-;10925,38;-;-;2055,93;2055,93;157;3,5;1;2,22
"221000 São João do Piauí";94;95;84205,78;65658,72;688,21;-;17551,83;-;-;886,38;895,81;385;4,1;4;4,26
"221005 São José do Divino";17;17;7855,60;4710,80;467,90;-;2434,00;-;-;462,09;462,09;61;3,6;-;-
"221010 São José do Peixe";8;8;5215,34;3317,20;181,85;-;1641,17;-;-;651,92;651,92;33;4,1;-;-
"221020 São José do Piauí";22;22;34317,16;29074,30;-;-;5242,86;-;-;1559,87;1559,87;127;5,8;-;-
"221030 São Julião";29;29;24724,14;19951,18;-;-;4772,96;-;-;852,56;852,56;109;3,8;-;-
"221035 São Lourenço do Piauí";39;39;30663,79;21681,94;3096,61;-;4228,21;-;-;786,25;786,25;160;4,1;1;2,56
"221037 São Luis do Piauí";5;5;3362,91;2363,29;-;-;999,62;-;-;672,58;672,58;15;3,0;-;-
"221038 São Miguel da Baixa Grande";2;2;2140,07;1717,14;-;-;422,93;-;-;1070,04;1070,04;2;1,0;-;-
"221039 São Miguel do Fidalgo";19;19;15847,29;12347,20;511,90;-;2729,39;-;-;834,07;834,07;128;6,7;2;10,53
"221040 São Miguel do Tapuio";68;69;62077,44;50944,23;298,55;-;10698,22;-;-;899,67;912,90;305;4,5;-;-
"221050 São Pedro do Piauí";70;72;57956,12;46312,83;-;-;11643,29;-;-;804,95;827,94;260;3,7;2;2,86
"221060 São Raimundo Nonato";555;556;413137,44;343411,26;6007,34;-;60594,33;-;-;743,05;744,39;2033;3,7;8;1,44
"221062 Sebastião Barros";9;9;9312,87;6556,20;710,44;-;1650,21;-;-;1034,76;1034,76;20;2,2;-;-
"221063 Sebastião Leal";21;21;10903,14;7666,39;770,32;-;2092,86;-;-;519,20;519,20;63;3,0;2;9,52
"221065 Sigefredo Pacheco";77;78;62358,34;46782,73;1863,84;-;12869,08;-;-;799,47;809,85;282;3,7;-;-
"221070 Simões";66;67;61474,71;51866,10;-;-;9608,61;-;-;917,53;931,43;272;4,1;1;1,52
"221080 Simplício Mendes";67;68;107212,29;88688,72;1843,17;-;15720,00;-;-;1576,65;1600,18;508;7,6;2;2,99
"221090 Socorro do Piauí";11;11;8426,29;5536,66;447,16;-;2193,86;-;-;766,03;766,03;60;5,5;-;-
"221093 Sussuapara";33;33;40726,17;33751,48;-;-;6974,69;-;-;1234,13;1234,13;159;4,8;1;3,03
"221095 Tamboril do Piauí";22;22;33624,49;30576,84;-;-;3047,65;-;-;1528,39;1528,39;129;5,9;2;9,09
"221097 Tanque do Piauí";14;14;22987,98;15179,77;447,16;-;7112,44;-;-;1642,00;1642,00;92;6,6;-;-
"221100 Teresina";4942;5015;5859924,13;4646367,52;9738,69;-;1197949,83;-;-;1168,48;1185,74;27484;5,6;170;3,44
"221110 União";258;259;197969,07;149411,66;545,54;-;47618,15;-;-;764,36;767,32;1043;4,0;4;1,55
"221120 Uruçuí";190;191;100861,25;74794,53;1456,58;-;23845,90;-;-;528,07;530,85;661;3,5;6;3,16
"221130 Valença do Piauí";153;153;132311,52;106411,30;-;-;25900,22;-;-;864,78;864,78;669;4,4;2;1,31
"221135 Várzea Branca";27;27;16178,90;12634,82;298,55;-;3098,57;-;-;599,22;599,22;69;2,6;-;-
"221140 Várzea Grande";17;17;16150,68;12506,44;126,17;-;3435,31;-;-;950,04;950,04;85;5,0;1;5,88
"221150 Vera Mendes";4;4;8475,02;6803,88;-;-;1671,14;-;-;2118,76;2118,76;18;4,5;-;-
"221160 Vila Nova do Piauí";7;7;14296,12;11531,03;-;-;2765,09;-;-;2042,30;2042,30;53;7,6;2;28,57
"221170 Wall Ferraz";42;43;31188,00;26650,49;-;-;4537,51;-;-;725,30;742,57;155;3,7;-;-
"230010 Abaiara";45;45;50200,79;40883,54;955,10;-;7937,41;-;-;1115,57;1115,57;147;3,3;4;8,89
"230015 Acarape";62;62;61703,96;45504,18;-;-;16199,78;-;-;995,23;995,23;350;5,6;1;1,61
"230020 Acaraú";248;250;354995,63;277908,38;-;-;77087,25;-;-;1419,98;1431,43;1214;4,9;10;4,03
"230030 Acopiara";213;213;240548,93;188096,24;-;-;52452,69;-;-;1129,34;1129,34;1063;5,0;3;1,41
"230040 Aiuaba";77;77;58977,44;42137,30;-;-;16840,14;-;-;765,94;765,94;211;2,7;3;3,90
"230050 Alcântaras";46;46;59499,44;45777,52;-;-;13721,92;-;-;1293,47;1293,47;251;5,5;2;4,35
"230060 Altaneira";45;45;51380,64;40244,14;-;-;11136,50;-;-;1141,79;1141,79;223;5,0;1;2,22
"230070 Alto Santo";69;69;65282,59;53143,97;-;-;12138,62;-;-;946,12;946,12;271;3,9;2;2,90
"230075 Amontada";178;178;164722,58;123747,37;-;-;40975,21;-;-;925,41;925,41;1003;5,6;7;3,93
"230080 Antonina do Norte";29;29;62373,19;49983,39;-;-;12389,80;-;-;2150,80;2150,80;144;5,0;-;-
"230090 Apuiarés";48;48;90212,52;74147,74;-;-;16064,78;-;-;1879,43;1879,43;481;10,0;1;2,08
"230100 Aquiraz";325;330;330479,23;267414,69;-;-;63064,54;-;-;1001,45;1016,86;1938;6,0;15;4,62
"230110 Aracati";350;352;359168,87;269990,69;3808,13;-;83715,24;-;-;1020,37;1026,20;1606;4,6;11;3,14
"230120 Aracoiaba";160;161;166135,07;130198,57;-;-;35936,50;-;-;1031,89;1038,34;1006;6,3;9;5,63
"230125 Ararendá";57;57;55019,45;42238,22;-;-;12781,23;-;-;965,25;965,25;238;4,2;3;5,26
"230130 Araripe";106;106;79683,09;59603,91;-;-;20079,18;-;-;751,73;751,73;409;3,9;3;2,83
"230140 Aratuba";52;52;38820,52;29779,07;-;-;9041,45;-;-;746,55;746,55;311;6,0;1;1,92
"230150 Arneiroz";68;68;36657,16;26759,49;-;-;9897,67;-;-;539,08;539,08;214;3,1;-;-
"230160 Assaré";102;102;107811,91;84558,84;-;-;23253,07;-;-;1056,98;1056,98;396;3,9;3;2,94
"230170 Aurora";206;206;287790,48;237070,29;1491,42;-;48437,63;-;-;1397,04;1397,04;891;4,3;1;0,49
"230180 Baixio";25;25;11647,28;8481,49;-;-;3165,79;-;-;465,89;465,89;76;3,0;2;8,00
"230185 Banabuiú";90;90;105088,15;82148,89;-;-;22939,26;-;-;1167,65;1167,65;440;4,9;2;2,22
"230190 Barbalha";540;540;726524,19;591701,38;-;-;134822,81;-;-;1345,42;1345,42;2533;4,7;31;5,74
"230195 Barreira";96;98;103672,57;79775,55;-;-;23897,02;-;-;1057,88;1079,92;564;5,9;1;1,04
"230200 Barro";115;115;104164,35;82602,25;1524,66;-;19272,83;-;-;905,78;905,78;353;3,1;4;3,48
"230205 Barroquinha";58;58;69609,88;52986,00;-;-;16623,88;-;-;1200,17;1200,17;271;4,7;1;1,72
"230210 Baturité";187;189;198350,10;159130,49;-;-;39219,61;-;-;1049,47;1060,70;947;5,1;5;2,67
"230220 Beberibe";187;190;231169,78;173392,08;-;-;57777,70;-;-;1216,68;1236,20;1114;6,0;9;4,81
"230230 Bela Cruz";109;109;124832,98;102941,79;-;-;21891,19;-;-;1145,26;1145,26;529;4,9;7;6,42
"230240 Boa Viagem";293;295;235576,32;181470,43;-;-;54105,89;-;-;798,56;804,01;1406;4,8;11;3,75
"230250 Brejo Santo";538;542;413096,61;312399,46;10509,32;-;84138,01;-;-;762,17;767,84;1811;3,4;13;2,42
"230260 Camocim";389;392;398437,35;323521,46;-;-;74915,89;-;-;1016,42;1024,26;1653;4,2;11;2,83
"230270 Campos Sales";186;187;146376,00;117234,65;-;-;29141,35;-;-;782,76;786,97;754;4,1;5;2,69
"230280 Canindé";457;460;391065,69;301373,71;-;-;89691,98;-;-;850,14;855,72;2612;5,7;19;4,16
"230290 Capistrano";88;88;97946,21;72845,13;-;-;25101,08;-;-;1113,03;1113,03;506;5,8;1;1,14
"230300 Caridade";75;75;52092,70;36612,52;-;-;15480,18;-;-;694,57;694,57;279;3,7;4;5,33
"230310 Cariré";85;85;64945,94;49438,64;-;-;15507,30;-;-;764,07;764,07;448;5,3;5;5,88
"230320 Caririaçu";135;136;118195,38;94689,06;-;-;23506,32;-;-;869,08;875,52;775;5,7;4;2,96
"230330 Cariús";103;104;77338,82;59873,97;-;-;17464,85;-;-;743,64;750,86;489;4,7;4;3,88
"230340 Carnaubal";90;90;78448,19;62039,99;-;-;16408,20;-;-;871,65;871,65;315;3,5;2;2,22
"230350 Cascavel";370;373;416522,93;315791,37;-;-;100731,56;-;-;1116,68;1125,74;2010;5,4;20;5,41
"230360 Catarina";56;56;34811,45;26598,13;-;-;8213,32;-;-;621,63;621,63;206;3,7;1;1,79
"230365 Catunda";28;28;63678,99;47981,58;392,23;-;15157,49;-;-;2274,25;2274,25;145;5,2;2;7,14
"230370 Caucaia";1428;1444;1667646,27;1276483,09;-;-;391163,18;-;-;1154,88;1167,82;9316;6,5;47;3,29
"230380 Cedro";203;203;137751,69;108961,00;-;-;28790,69;-;-;678,58;678,58;625;3,1;7;3,45
"230390 Chaval";50;50;56452,88;41857,24;-;-;14595,64;-;-;1129,06;1129,06;186;3,7;1;2,00
"230393 Choró";73;73;79935,14;61619,53;-;-;18315,61;-;-;1095,00;1095,00;331;4,5;2;2,74
