 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Dez/2019
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260900 Macaparana";116;117;125740,73;98403,08;-;-;27337,65;-;-;1074,71;1083,97;716;6,2;2;1,72
"260910 Machados";48;51;58203,81;48163,17;-;-;10040,64;-;-;1141,25;1212,58;296;6,2;1;2,08
"260915 Manari";43;43;59889,70;47388,36;-;-;12501,34;-;-;1392,78;1392,78;197;4,6;5;11,63
"260920 Maraial";37;37;55208,52;46348,99;-;-;8859,53;-;-;1492,12;1492,12;233;6,3;3;8,11
"260930 Mirandiba";76;77;102661,76;80739,26;-;-;21922,50;-;-;1333,27;1350,81;557;7,3;1;1,32
"261430 Moreilândia";19;20;20926,51;16802,99;-;-;4123,52;-;-;1046,33;1101,40;98;5,2;-;-
"260940 Moreno";327;329;504816,99;397914,18;-;-;106902,81;-;-;1534,40;1543,78;1858;5,7;15;4,59
"260950 Nazaré da Mata";182;185;177654,15;135726,58;-;-;41927,57;-;-;960,29;976,12;935;5,1;6;3,30
"260960 Olinda";2137;2161;3286665,77;2669032,01;-;-;617633,76;-;-;1520,90;1537,98;13929;6,5;96;4,49
"260970 Orobó";88;88;130489,75;99480,17;-;-;31009,58;-;-;1482,84;1482,84;391;4,4;2;2,27
"260980 Orocó";55;56;41865,49;27889,30;-;-;13976,19;-;-;747,60;761,19;181;3,3;-;-
"260990 Ouricuri";321;321;257435,01;194702,44;-;-;62732,57;-;-;801,98;801,98;1396;4,3;15;4,67
"261000 Palmares";346;348;613789,36;485678,41;-;-;128110,95;-;-;1763,76;1773,96;1835;5,3;14;4,05
"261010 Palmeirina";27;27;62392,92;52176,33;-;-;10216,59;-;-;2310,85;2310,85;200;7,4;1;3,70
"261020 Panelas";91;91;108512,26;86514,21;-;-;21998,05;-;-;1192,44;1192,44;652;7,2;4;4,40
"261030 Paranatama";49;49;54893,84;44018,13;-;-;10875,71;-;-;1120,28;1120,28;259;5,3;3;6,12
"261040 Parnamirim";93;94;63106,55;49319,40;-;-;13787,15;-;-;671,35;678,57;460;4,9;4;4,30
"261050 Passira";122;124;217348,87;170497,69;-;-;46851,18;-;-;1752,81;1781,55;587;4,8;7;5,74
"261060 Paudalho";335;335;508532,91;403955,43;-;-;104577,48;-;-;1518,01;1518,01;1766;5,3;12;3,58
"261070 Paulista";1448;1482;2314809,15;1881036,33;-;-;433772,82;-;-;1561,95;1598,63;8652;6,0;73;5,04
"261080 Pedra";82;82;106221,29;86344,66;-;-;19876,63;-;-;1295,38;1295,38;520;6,3;8;9,76
"261090 Pesqueira";349;349;481333,07;384033,91;-;-;97299,16;-;-;1379,18;1379,18;1748;5,0;15;4,30
"261100 Petrolândia";273;274;252134,52;192305,29;-;-;59829,23;-;-;920,20;923,57;1084;4,0;4;1,47
"261110 Petrolina";1703;1705;1716730,03;1296530,81;-;-;420199,22;-;-;1006,88;1008,06;7897;4,6;53;3,11
"261120 Poção";41;41;59889,15;49474,10;-;-;10415,05;-;-;1460,71;1460,71;153;3,7;5;12,20
"261130 Pombos";167;170;197664,91;149862,12;-;-;47802,79;-;-;1162,73;1183,62;917;5,5;1;0,60
"261140 Primavera";58;60;60508,17;46839,79;-;-;13668,38;-;-;1008,47;1043,24;322;5,6;2;3,45
"261150 Quipapá";73;73;123097,37;95253,82;-;-;27843,55;-;-;1686,27;1686,27;426;5,8;4;5,48
"261153 Quixaba";28;29;15950,44;12671,26;-;-;3279,18;-;-;550,02;569,66;115;4,1;1;3,57
"261160 Recife";8814;8883;13513100,50;10928733,95;-;-;2584366,55;-;-;1521,23;1533,14;51150;5,8;422;4,79
"261170 Riacho das Almas";100;100;283744,23;234195,78;-;-;49548,45;-;-;2837,44;2837,44;606;6,1;6;6,00
"261180 Ribeirão";181;181;251101,39;203151,26;-;-;47950,13;-;-;1387,30;1387,30;1019;5,6;9;4,97
"261190 Rio Formoso";118;118;168845,93;134932,55;-;-;33913,38;-;-;1430,90;1430,90;673;5,7;6;5,08
"261200 Sairé";34;34;40512,68;32745,69;-;-;7766,99;-;-;1191,55;1191,55;201;5,9;2;5,88
"261210 Salgadinho";16;16;16420,60;11747,58;-;-;4673,02;-;-;1026,29;1026,29;126;7,9;-;-
"261220 Salgueiro";366;367;361273,78;280495,44;-;-;80778,34;-;-;984,40;987,09;1625;4,4;13;3,55
"261230 Saloá";57;58;55229,62;42754,15;-;-;12475,47;-;-;952,23;968,94;296;5,2;2;3,51
"261240 Sanharó";76;76;117056,74;94397,24;-;-;22659,50;-;-;1540,22;1540,22;426;5,6;6;7,89
"261245 Santa Cruz";80;80;107017,81;87375,00;-;-;19642,81;-;-;1337,72;1337,72;582;7,3;3;3,75
"261247 Santa Cruz da Baixa Verde";52;54;119538,69;93566,33;-;-;25972,36;-;-;2213,68;2298,82;290;5,6;5;9,62
"261250 Santa Cruz do Capibaribe";223;224;421841,73;323171,63;-;-;98670,10;-;-;1883,22;1891,67;1327;6,0;6;2,69
"261255 Santa Filomena";54;54;40087,28;29653,10;-;-;10434,18;-;-;742,36;742,36;227;4,2;3;5,56
"261260 Santa Maria da Boa Vista";136;137;125776,71;94950,38;-;-;30826,33;-;-;918,08;924,83;606;4,5;3;2,21
"261270 Santa Maria do Cambucá";60;61;91865,08;73993,75;-;-;17871,33;-;-;1505,98;1531,08;374;6,2;4;6,67
"261280 Santa Terezinha";41;41;31222,20;25286,46;-;-;5935,74;-;-;761,52;761,52;209;5,1;1;2,44
"261290 São Benedito do Sul";36;36;57880,19;46020,26;-;-;11859,93;-;-;1607,78;1607,78;199;5,5;-;-
"261300 São Bento do Una";228;228;280888,03;211763,19;-;-;69124,84;-;-;1231,97;1231,97;1135;5,0;15;6,58
"261310 São Caitano";151;152;179814,14;140709,15;-;-;39104,99;-;-;1182,99;1190,82;791;5,2;7;4,64
"261320 São João";85;85;62104,65;45990,71;-;-;16113,94;-;-;730,64;730,64;296;3,5;3;3,53
"261330 São Joaquim do Monte";93;94;165112,65;136780,46;745,71;-;27201,43;-;-;1756,52;1775,40;737;7,9;6;6,45
"261340 São José da Coroa Grande";86;87;162893,13;134114,79;-;-;28778,34;-;-;1872,33;1894,11;400;4,7;5;5,81
"261350 São José do Belmonte";138;142;173307,91;135125,68;-;-;38182,23;-;-;1220,48;1255,85;760;5,5;7;5,07
"261360 São José do Egito";139;142;223753,55;180471,87;-;-;43281,68;-;-;1575,73;1609,74;674;4,8;5;3,60
"261370 São Lourenço da Mata";590;597;987478,75;798977,27;-;-;188501,48;-;-;1654,07;1673,69;3908;6,6;25;4,24
"261380 São Vicente Ferrer";87;87;129055,60;102285,54;-;-;26770,06;-;-;1483,40;1483,40;526;6,0;4;4,60
"261390 Serra Talhada";598;619;734541,12;595975,49;-;-;138565,63;-;-;1186,66;1228,33;3461;5,8;25;4,18
"261400 Serrita";101;102;79675,16;62689,00;-;-;16986,16;-;-;781,13;788,86;451;4,5;2;1,98
"261410 Sertânia";208;209;219902,59;169451,59;-;-;50451,00;-;-;1052,17;1057,22;912;4,4;7;3,37
"261420 Sirinhaém";210;212;383820,15;316114,57;-;-;67705,58;-;-;1810,47;1827,71;1290;6,1;12;5,71
"261440 Solidão";42;42;70093,60;58845,61;-;-;11247,99;-;-;1668,90;1668,90;319;7,6;3;7,14
"261450 Surubim";321;335;417337,77;330244,23;-;-;87093,54;-;-;1245,78;1300,12;2243;7,0;16;4,98
"261460 Tabira";165;165;149388,02;117988,27;-;-;31399,75;-;-;905,38;905,38;512;3,1;6;3,64
"261470 Tacaimbó";43;43;58197,87;46281,61;-;-;11916,26;-;-;1353,44;1353,44;296;6,9;5;11,63
"261480 Tacaratu";70;71;55487,11;43089,20;-;-;12397,91;-;-;781,51;792,67;299;4,3;1;1,43
"261485 Tamandaré";114;116;155018,47;124885,12;-;-;30133,35;-;-;1336,37;1359,81;571;5,0;3;2,63
"261500 Taquaritinga do Norte";121;121;132990,14;108505,42;-;-;24484,72;-;-;1099,09;1099,09;595;4,9;7;5,79
"261510 Terezinha";38;38;38577,16;28320,61;-;-;10256,55;-;-;1015,19;1015,19;183;4,8;-;-
"261520 Terra Nova";44;45;32545,79;26008,35;-;-;6537,44;-;-;723,24;739,68;249;5,7;1;2,27
"261530 Timbaúba";251;252;398913,96;316613,64;-;-;82300,32;-;-;1582,99;1589,30;1575;6,3;15;5,98
"261540 Toritama";119;119;173683,19;133870,44;-;-;39812,75;-;-;1459,52;1459,52;668;5,6;6;5,04
"261550 Tracunhaém";60;60;62270,53;45723,45;-;-;16547,08;-;-;1037,84;1037,84;284;4,7;4;6,67
"261560 Trindade";153;155;118383,66;92083,89;-;-;26299,77;-;-;763,77;773,75;722;4,7;2;1,31
"261570 Triunfo";70;73;79371,62;66458,78;-;-;12912,84;-;-;1087,28;1133,88;466;6,7;2;2,86
"261580 Tupanatinga";53;53;70403,08;55512,19;-;-;14890,89;-;-;1328,36;1328,36;212;4,0;-;-
"261590 Tuparetama";32;32;20891,50;16422,21;-;-;4469,29;-;-;652,86;652,86;70;2,2;3;9,38
"261600 Venturosa";81;82;75564,22;58986,42;-;-;16577,80;-;-;921,51;932,89;400;4,9;3;3,70
"261610 Verdejante";52;52;38442,64;30803,49;-;-;7639,15;-;-;739,28;739,28;275;5,3;-;-
"261618 Vertente do Lério";45;46;46663,06;36199,52;-;-;10463,54;-;-;1014,41;1036,96;224;5,0;3;6,67
"261620 Vertentes";134;134;116121,34;90690,15;-;-;25431,19;-;-;866,58;866,58;919;6,9;4;2,99
"261630 Vicência";135;136;288477,68;247326,05;-;-;41151,63;-;-;2121,16;2136,87;796;5,9;9;6,67
"261640 Vitória de Santo Antão";845;870;1280942,66;1033694,61;-;-;247248,05;-;-;1472,35;1515,91;4755;5,6;41;4,85
"261650 Xexéu";66;67;106629,27;88262,10;-;-;18367,17;-;-;1591,48;1615,60;547;8,3;2;3,03
"270010 Água Branca";51;51;48950,44;36066,06;-;-;12884,38;-;-;959,81;959,81;225;4,4;1;1,96
"270020 Anadia";58;58;83307,10;67274,49;-;-;16032,61;-;-;1436,33;1436,33;328;5,7;2;3,45
"270030 Arapiraca";1091;1128;1970031,81;1606109,44;7213,96;-;352266,16;-;-;1746,48;1805,71;7230;6,6;56;5,13
"270040 Atalaia";138;140;129572,56;100782,80;-;-;28789,76;-;-;925,52;938,93;578;4,2;13;9,42
"270050 Barra de Santo Antônio";84;90;76409,79;58808,59;-;-;17601,20;-;-;849,00;909,64;479;5,7;3;3,57
"270060 Barra de São Miguel";29;29;91767,02;82950,60;-;-;8816,42;-;-;3164,38;3164,38;185;6,4;2;6,90
"270070 Batalha";75;76;82929,74;65546,06;-;-;17383,68;-;-;1091,18;1105,73;301;4,0;3;4,00
"270080 Belém";34;34;40621,25;33200,76;-;-;7420,49;-;-;1194,74;1194,74;153;4,5;2;5,88
"270090 Belo Monte";25;25;39125,88;30045,99;888,07;-;7423,24;-;-;1565,04;1565,04;71;2,8;-;-
"270100 Boca da Mata";103;106;91383,89;71020,02;366,95;-;19468,39;-;-;862,11;887,22;546;5,3;3;2,91
"270110 Branquinha";58;59;40992,01;30835,51;-;-;10156,50;-;-;694,78;706,76;238;4,1;2;3,45
"270120 Cacimbinhas";51;54;46403,75;35572,59;-;-;10831,16;-;-;859,33;909,88;269;5,3;2;3,92
"270130 Cajueiro";61;63;57670,80;44211,52;-;-;13459,28;-;-;915,41;945,42;386;6,3;2;3,28
"270135 Campestre";32;33;22895,22;16445,54;-;-;6449,68;-;-;693,79;715,48;131;4,1;1;3,13
"270140 Campo Alegre";168;173;147092,70;114428,54;-;-;32664,16;-;-;850,25;875,55;758;4,5;6;3,57
"270150 Campo Grande";33;33;39256,03;28657,02;959,06;-;9132,54;-;-;1189,58;1189,58;135;4,1;-;-
"270160 Canapi";46;47;54654,11;36697,53;894,32;-;16565,04;-;-;1162,85;1188,13;197;4,3;-;-
"270170 Capela";75;75;64785,32;49430,50;-;-;15354,82;-;-;863,80;863,80;572;7,6;1;1,33
"270180 Carneiros";27;29;26476,63;20115,93;-;-;6360,70;-;-;912,99;980,62;153;5,7;1;3,70
"270190 Chã Preta";38;40;118371,76;103923,71;-;-;14448,05;-;-;2959,29;3115,05;201;5,3;2;5,26
"270200 Coité do Nóia";43;45;53843,67;41834,06;1163,16;-;10294,12;-;-;1196,53;1252,18;254;5,9;5;11,63
"270210 Colônia Leopoldina";73;73;64998,73;49125,47;-;-;15873,26;-;-;890,39;890,39;301;4,1;7;9,59
"270220 Coqueiro Seco";34;34;30117,21;23538,02;-;-;6579,19;-;-;885,80;885,80;190;5,6;2;5,88
"270230 Coruripe";350;354;469788,11;370174,09;-;-;99614,02;-;-;1327,09;1342,25;1809;5,2;12;3,43
"270235 Craíbas";99;103;200778,28;166206,76;-;-;34571,52;-;-;1949,30;2028,06;819;8,3;2;2,02
"270240 Delmiro Gouveia";175;175;202985,28;162115,83;-;-;40869,45;-;-;1159,92;1159,92;832;4,8;12;6,86
"270250 Dois Riachos";27;27;15348,05;11399,02;-;-;3949,03;-;-;568,45;568,45;62;2,3;-;-
"270255 Estrela de Alagoas";85;85;93089,45;73343,75;181,64;-;19163,66;-;-;1095,17;1095,17;418;4,9;6;7,06
"270260 Feira Grande";110;114;154697,95;121507,89;1044,26;-;31624,31;-;-;1357,00;1406,35;717;6,5;10;9,09
"270270 Feliz Deserto";23;23;31536,61;26085,23;-;-;5451,38;-;-;1371,16;1371,16;150;6,5;1;4,35
"270280 Flexeiras";65;66;65027,14;49928,74;-;-;15098,40;-;-;985,26;1000,42;323;5,0;1;1,54
"270290 Girau do Ponciano";154;154;246462,11;188313,40;5522,67;-;49778,06;-;-;1600,40;1600,40;688;4,5;3;1,95
"270300 Ibateguara";80;82;82697,21;64313,02;-;-;18384,19;-;-;1008,50;1033,72;354;4,4;1;1,25
"270310 Igaci";98;103;97759,84;76068,79;181,64;-;21109,01;-;-;949,12;997,55;608;6,2;5;5,10
"270320 Igreja Nova";100;101;73320,44;56643,86;-;-;16676,58;-;-;725,94;733,20;452;4,5;1;1,00
"270330 Inhapi";33;34;35780,65;27464,49;-;-;8316,16;-;-;1052,37;1084,26;123;3,7;2;6,06
"270340 Jacaré dos Homens";19;19;33167,08;25505,69;-;-;7661,39;-;-;1745,64;1745,64;126;6,6;2;10,53
"270350 Jacuípe";25;27;20217,99;15913,39;-;-;4304,60;-;-;748,81;808,72;164;6,6;1;4,00
"270360 Japaratinga";32;33;32393,12;23559,35;-;-;8833,77;-;-;981,61;1012,28;145;4,5;1;3,13
"270370 Jaramataia";21;21;14551,03;9951,78;1368,85;-;2572,91;-;-;692,91;692,91;55;2,6;1;4,76
"270375 Jequiá da Praia";78;78;82655,12;62445,28;-;-;20209,84;-;-;1059,68;1059,68;449;5,8;1;1,28
"270380 Joaquim Gomes";83;89;91228,65;71293,52;-;-;19935,13;-;-;1025,04;1099,14;495;6,0;5;6,02
"270390 Jundiá";19;19;18208,94;14187,81;-;-;4021,13;-;-;958,37;958,37;86;4,5;1;5,26
"270400 Junqueiro";127;129;165865,75;127504,49;185,31;-;38047,82;-;-;1285,78;1306,03;964;7,6;6;4,72
"270410 Lagoa da Canoa";88;89;101317,12;76978,41;2981,51;-;19718,58;-;-;1138,39;1151,33;474;5,4;10;11,36
"270420 Limoeiro de Anadia";92;95;122039,16;97917,08;-;-;24122,08;-;-;1284,62;1326,51;529;5,8;4;4,35
"270430 Maceió";3939;4202;5796321,02;4700220,74;-;-;1096100,28;-;-;1379,42;1471,52;26071;6,6;174;4,42
"270440 Major Isidoro";66;68;90188,11;68078,11;3972,93;-;16158,21;-;-;1326,30;1366,49;478;7,2;6;9,09
"270490 Mar Vermelho";9;9;8077,99;5770,08;-;-;2307,91;-;-;897,55;897,55;42;4,7;-;-
"270450 Maragogi";98;98;132296,24;100568,42;-;-;31727,82;-;-;1349,96;1349,96;426;4,3;4;4,08
"270460 Maravilha";49;49;54935,67;39173,62;-;-;15762,05;-;-;1121,14;1121,14;194;4,0;1;2,04
"270470 Marechal Deodoro";200;209;210996,10;162621,06;-;-;48375,04;-;-;1009,55;1054,98;1141;5,7;6;3,00
"270480 Maribondo";47;48;113039,38;99548,86;-;-;13490,52;-;-;2354,99;2405,09;151;3,2;5;10,64
"270500 Mata Grande";83;84;105446,75;85743,06;-;-;19703,69;-;-;1255,32;1270,44;533;6,4;3;3,61
"270510 Matriz de Camaragibe";86;90;110288,16;84579,32;-;-;25708,84;-;-;1225,42;1282,42;416;4,8;6;6,98
"270520 Messias";72;74;63173,04;47029,06;-;-;16143,98;-;-;853,69;877,40;409;5,7;4;5,56
"270530 Minador do Negrão";19;19;20292,13;16070,28;-;-;4221,85;-;-;1068,01;1068,01;125;6,6;-;-
"270540 Monteirópolis";19;20;37409,86;31943,40;-;-;5466,46;-;-;1870,49;1968,94;142;7,5;-;-
"270550 Murici";107;109;90205,83;66939,29;-;-;23266,54;-;-;827,58;843,05;501;4,7;3;2,80
"270560 Novo Lino";36;37;53875,19;45448,07;-;-;8427,12;-;-;1456,09;1496,53;299;8,3;2;5,56
"270570 Olho d'Água das Flores";60;61;74566,37;54062,54;-;-;20503,83;-;-;1222,40;1242,77;245;4,1;3;5,00
"270580 Olho d'Água do Casado";19;19;21061,01;16657,85;-;-;4403,16;-;-;1108,47;1108,47;44;2,3;-;-
"270590 Olho d'Água Grande";16;16;8335,05;5946,15;-;-;2388,90;-;-;520,94;520,94;67;4,2;-;-
"270600 Olivença";45;45;77277,08;60586,67;298,55;-;16244,90;-;-;1717,27;1717,27;235;5,2;1;2,22
"270610 Ouro Branco";37;37;65448,91;47274,78;-;-;18174,13;-;-;1768,89;1768,89;147;4,0;2;5,41
"270620 Palestina";12;12;6720,55;4785,64;-;-;1934,91;-;-;560,05;560,05;33;2,8;1;8,33
"270630 Palmeira dos Índios";456;469;518426,23;400006,26;544,92;-;116673,85;-;-;1105,39;1136,90;2221;4,9;19;4,17
"270640 Pão de Açúcar";98;104;140831,67;115245,46;577,58;-;24725,20;-;-;1354,15;1437,06;641;6,5;7;7,14
"270642 Pariconha";32;32;36452,22;28016,31;-;-;8435,91;-;-;1139,13;1139,13;134;4,2;2;6,25
"270644 Paripueira";51;54;60361,61;47300,65;-;-;13060,96;-;-;1117,81;1183,56;335;6,6;3;5,88
"270650 Passo de Camaragibe";48;49;47532,65;34005,52;-;-;13527,13;-;-;970,05;990,26;225;4,7;1;2,08
"270660 Paulo Jacinto";18;19;14552,58;10367,21;-;-;4185,37;-;-;765,93;808,48;75;4,2;-;-
"270670 Penedo";213;221;285327,71;229088,93;-;-;56238,78;-;-;1291,08;1339,57;1235;5,8;10;4,69
"270680 Piaçabuçu";86;91;109841,37;84683,23;-;-;25158,14;-;-;1207,05;1277,23;463;5,4;5;5,81
"270690 Pilar";255;260;226774,46;150006,60;15252,18;-;51543,75;-;-;872,21;889,31;1058;4,1;6;2,35
"270700 Pindoba";17;19;31151,49;26082,96;-;-;5068,53;-;-;1639,55;1832,44;175;10,3;-;-
"270710 Piranhas";90;90;76422,02;55875,15;298,55;-;20111,88;-;-;849,13;849,13;312;3,5;-;-
"270720 Poço das Trincheiras";51;51;38837,84;28797,75;-;-;10040,09;-;-;761,53;761,53;195;3,8;4;7,84
"270730 Porto Calvo";109;111;103519,67;77737,34;-;-;25782,33;-;-;932,61;949,72;488;4,5;1;0,92
"270740 Porto de Pedras";44;44;63498,79;49717,73;-;-;13781,06;-;-;1443,15;1443,15;233;5,3;3;6,82
"270750 Porto Real do Colégio";79;85;71919,44;52696,11;412,32;-;18589,30;-;-;846,11;910,37;498;6,3;2;2,53
"270760 Quebrangulo";76;80;71077,98;56128,53;-;-;14949,45;-;-;888,47;935,24;435;5,7;3;3,95
"270770 Rio Largo";535;570;476276,67;363122,30;784,46;-;112074,53;-;-;835,57;890,24;3602;6,7;20;3,74
"270780 Roteiro";36;36;43043,72;31386,85;-;-;11656,87;-;-;1195,66;1195,66;180;5,0;2;5,56
"270790 Santa Luzia do Norte";29;29;42647,83;29827,63;-;-;12820,20;-;-;1470,61;1470,61;167;5,8;2;6,90
"270800 Santana do Ipanema";200;203;309475,30;245627,23;1715,23;-;61402,32;-;-;1524,51;1547,38;756;3,8;6;3,00
"270810 Santana do Mundaú";43;43;97148,79;86599,18;-;-;10549,61;-;-;2259,27;2259,27;158;3,7;2;4,65
"270820 São Brás";22;22;26081,68;20188,42;-;-;5893,26;-;-;1185,53;1185,53;157;7,1;1;4,55
"270830 São José da Laje";96;98;67101,82;45372,39;-;-;21729,43;-;-;684,71;698,98;353;3,7;1;1,04
"270840 São José da Tapera";130;134;130954,64;97541,71;-;-;33412,93;-;-;977,27;1007,34;656;5,0;4;3,08
"270850 São Luís do Quitunde";111;114;170201,95;137688,15;-;-;32513,80;-;-;1493,00;1533,35;506;4,6;4;3,60
"270860 São Miguel dos Campos";382;388;394410,53;305885,12;1151,05;-;86236,64;-;-;1016,52;1032,49;2088;5,5;17;4,45
"270870 São Miguel dos Milagres";28;29;48819,41;39810,42;-;-;9008,99;-;-;1683,43;1743,55;212;7,6;2;7,14
"270880 São Sebastião";114;117;173267,87;137633,32;2583,33;-;31593,69;-;-;1480,92;1519,89;678;5,9;5;4,39
"270890 Satuba";65;69;88963,97;70821,29;-;-;18142,68;-;-;1289,33;1368,68;435;6,7;2;3,08
"270895 Senador Rui Palmeira";35;39;52017,11;40418,75;-;-;11598,36;-;-;1333,77;1486,20;236;6,7;1;2,86
"270900 Tanque d'Arca";21;21;20541,06;16786,07;-;-;3754,99;-;-;978,15;978,15;118;5,6;2;9,52
"270910 Taquarana";70;70;115887,54;90131,39;824,64;-;24488,09;-;-;1655,54;1655,54;322;4,6;4;5,71
"270915 Teotônio Vilela";264;268;251583,79;195621,22;810,02;-;54719,44;-;-;938,75;952,97;1250;4,7;10;3,79
"270920 Traipu";76;78;80666,21;62955,64;-;-;17710,57;-;-;1034,18;1061,40;393;5,2;2;2,63
"270930 União dos Palmares";291;298;337814,27;267792,07;-;-;70022,20;-;-;1133,60;1160,87;1427;4,9;21;7,22
"270940 Viçosa";99;100;109243,71;86363,76;-;-;22879,95;-;-;1092,44;1103,47;525;5,3;7;7,07
"280010 Amparo de São Francisco";6;6;12900,37;9732,23;-;-;3168,14;-;-;2150,06;2150,06;47;7,8;-;-
"280020 Aquidabã";152;153;84378,02;66694,17;-;-;17683,85;-;-;551,49;555,12;690;4,5;2;1,32
"280030 Aracaju";1785;1795;2498968,79;1971633,22;-;-;527335,57;-;-;1392,18;1399,98;11156;6,2;81;4,54
"280040 Arauá";37;40;48710,50;39389,15;-;-;9321,35;-;-;1217,76;1316,50;361;9,8;2;5,41
"280050 Areia Branca";59;59;49133,16;36348,13;-;-;12785,03;-;-;832,77;832,77;377;6,4;1;1,69
"280060 Barra dos Coqueiros";93;95;110673,61;83835,14;-;-;26838,47;-;-;1164,99;1190,04;610;6,6;4;4,30
"280067 Boquim";59;60;49464,75;35620,35;-;-;13844,40;-;-;824,41;838,39;323;5,5;1;1,69
"280070 Brejo Grande";21;21;14018,16;9413,70;-;-;4604,46;-;-;667,53;667,53;83;4,0;-;-
"280100 Campo do Brito";60;60;53995,95;42025,60;-;-;11970,35;-;-;899,93;899,93;343;5,7;6;10,00
"280110 Canhoba";17;17;7806,25;5470,72;-;-;2335,53;-;-;459,19;459,19;26;1,5;-;-
"280120 Canindé de São Francisco";52;52;62399,78;43473,36;-;-;18926,42;-;-;1200,00;1200,00;298;5,7;6;11,54
"280130 Capela";225;225;142983,82;111897,79;-;-;31086,03;-;-;635,48;635,48;752;3,3;8;3,56
"280140 Carira";71;72;87261,30;66891,08;-;-;20370,22;-;-;1211,96;1229,03;316;4,5;3;4,23
"280150 Carmópolis";45;45;54119,49;43755,95;-;-;10363,54;-;-;1202,66;1202,66;353;7,8;3;6,67
"280160 Cedro de São João";20;20;24481,73;18356,92;-;-;6124,81;-;-;1224,09;1224,09;141;7,0;1;5,00
"280170 Cristinápolis";53;53;48842,77;36312,69;-;-;12530,08;-;-;921,56;921,56;345;6,5;3;5,66
"280190 Cumbe";9;9;52385,70;37961,41;-;-;14424,29;-;-;5820,63;5820,63;68;7,6;1;11,11
"280200 Divina Pastora";34;34;17661,73;14795,42;-;-;2866,31;-;-;519,46;519,46;108;3,2;1;2,94
"280210 Estância";244;248;359850,00;287388,08;-;-;72461,92;-;-;1451,01;1474,80;1566;6,4;14;5,74
"280220 Feira Nova";18;18;10374,91;7482,10;-;-;2892,81;-;-;576,38;576,38;105;5,8;2;11,11
"280230 Frei Paulo";34;35;39093,05;29840,52;-;-;9252,53;-;-;1116,94;1149,80;155;4,6;1;2,94
"280240 Gararu";20;20;25096,77;20418,89;-;-;4677,88;-;-;1254,84;1254,84;216;10,8;2;10,00
"280250 General Maynard";6;6;2565,35;1801,22;-;-;764,13;-;-;427,56;427,56;14;2,3;-;-
"280260 Gracho Cardoso";11;11;25024,38;17695,69;-;-;7328,69;-;-;2274,94;2274,94;65;5,9;1;9,09
"280270 Ilha das Flores";20;21;11797,46;8658,82;-;-;3138,64;-;-;561,78;589,87;109;5,5;1;5,00
"280280 Indiaroba";46;46;33172,62;24525,82;-;-;8646,80;-;-;721,14;721,14;246;5,3;2;4,35
"280290 Itabaiana";305;306;353767,77;268700,21;-;-;85067,56;-;-;1156,10;1159,89;1551;5,1;17;5,57
"280300 Itabaianinha";101;104;127445,82;98365,98;-;-;29079,84;-;-;1225,44;1261,84;629;6,2;5;4,95
"280310 Itabi";13;13;14938,54;11551,74;-;-;3386,80;-;-;1149,12;1149,12;60;4,6;1;7,69
"280320 Itaporanga d'Ajuda";84;84;73387,99;56248,65;-;-;17139,34;-;-;873,67;873,67;337;4,0;3;3,57
"280330 Japaratuba";43;44;69254,40;55239,28;-;-;14015,12;-;-;1573,96;1610,57;370;8,6;2;4,65
"280340 Japoatã";40;40;34888,66;27370,68;-;-;7517,98;-;-;872,22;872,22;176;4,4;4;10,00
"280350 Lagarto";379;380;410617,66;314460,54;447,16;-;95461,35;-;-;1080,57;1083,42;2269;6,0;21;5,54
"280360 Laranjeiras";87;87;122112,82;95936,19;-;-;26176,63;-;-;1403,60;1403,60;682;7,8;11;12,64
"280370 Macambira";30;31;43957,25;33215,30;-;-;10741,95;-;-;1417,98;1465,24;138;4,6;-;-
"280380 Malhada dos Bois";8;8;14005,40;12271,38;-;-;1734,02;-;-;1750,68;1750,68;29;3,6;1;12,50
"280390 Malhador";38;39;27787,09;20131,12;-;-;7655,97;-;-;712,49;731,24;179;4,7;2;5,26
"280400 Maruim";47;48;63503,35;48009,29;-;-;15494,06;-;-;1322,99;1351,14;260;5,5;2;4,26
"280410 Moita Bonita";35;36;53270,37;44221,09;-;-;9049,28;-;-;1479,73;1522,01;271;7,7;3;8,57
"280420 Monte Alegre de Sergipe";49;49;158154,83;126741,49;-;-;31413,34;-;-;3227,65;3227,65;307;6,3;4;8,16
"280430 Muribeca";25;26;74081,53;58957,98;-;-;15123,55;-;-;2849,29;2963,26;236;9,4;1;4,00
"280440 Neópolis";40;40;34389,26;26286,81;-;-;8102,45;-;-;859,73;859,73;115;2,9;1;2,50
