 Morbidade Hospitalar do SUS - por local de residência - Brasil
InternaçõesAIH aprovadasValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Período:Nov/2019
"Município";"Internações";"AIH_aprovadas";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"240030 Afonso Bezerra";31;31;40953,19;31095,57;-;-;9857,62;-;-;1321,07;1321,07;124;4,0;1;3,23
"240040 Água Nova";18;18;20035,68;15506,73;-;-;4528,95;-;-;1113,09;1113,09;58;3,2;-;-
"240050 Alexandria";198;198;111580,70;85028,77;-;-;26551,93;-;-;563,54;563,54;446;2,3;-;-
"240060 Almino Afonso";49;49;28423,50;21396,96;-;-;7026,54;-;-;580,07;580,07;117;2,4;1;2,04
"240070 Alto do Rodrigues";59;60;73490,52;52712,93;-;-;20777,59;-;-;1224,84;1245,60;287;4,9;1;1,69
"240080 Angicos";49;49;71033,42;54057,64;-;-;16975,78;-;-;1449,66;1449,66;194;4,0;-;-
"240090 Antônio Martins";37;37;26935,72;21608,19;-;-;5327,53;-;-;727,99;727,99;114;3,1;2;5,41
"240100 Apodi";162;162;263056,49;199783,08;-;-;63273,41;-;-;1623,81;1623,81;684;4,2;9;5,56
"240110 Areia Branca";117;117;185003,14;147901,41;-;-;37101,73;-;-;1581,22;1581,22;659;5,6;11;9,40
"240120 Arês";56;56;148768,56;119177,37;-;-;29591,19;-;-;2656,58;2656,58;429;7,7;-;-
"240130 Augusto Severo";28;28;39634,47;27888,24;-;-;11746,23;-;-;1415,52;1415,52;109;3,9;-;-
"240140 Baía Formosa";40;40;44506,28;34762,69;-;-;9743,59;-;-;1112,66;1112,66;231;5,8;3;7,50
"240145 Baraúna";110;110;132595,67;102299,34;-;-;30296,33;-;-;1205,42;1205,42;419;3,8;3;2,73
"240150 Barcelona";11;12;13090,29;10115,24;-;-;2975,05;-;-;1090,86;1190,03;67;6,1;-;-
"240160 Bento Fernandes";24;25;31378,68;23600,91;-;-;7777,77;-;-;1255,15;1307,44;193;8,0;1;4,17
"240165 Bodó";17;19;25592,02;20631,04;-;-;4960,98;-;-;1346,95;1505,41;110;6,5;-;-
"240170 Bom Jesus";35;38;37133,31;28187,48;-;-;8945,83;-;-;977,19;1060,95;213;6,1;-;-
"240180 Brejinho";50;50;79828,53;61953,86;-;-;17874,67;-;-;1596,57;1596,57;232;4,6;-;-
"240185 Caiçara do Norte";22;22;38623,55;30460,82;-;-;8162,73;-;-;1755,62;1755,62;138;6,3;1;4,55
"240190 Caiçara do Rio do Vento";22;24;47117,93;38237,23;-;-;8880,70;-;-;1963,25;2141,72;189;8,6;3;13,64
"240200 Caicó";323;323;430627,82;334100,02;-;-;96527,80;-;-;1333,21;1333,21;1135;3,5;25;7,74
"240210 Campo Redondo";49;49;83994,44;68313,35;-;-;15681,09;-;-;1714,17;1714,17;263;5,4;5;10,20
"240220 Canguaretama";126;126;165305,38;128611,46;-;-;36693,92;-;-;1311,95;1311,95;630;5,0;5;3,97
"240230 Caraúbas";105;105;99153,22;77339,73;-;-;21813,49;-;-;944,32;944,32;436;4,2;2;1,90
"240240 Carnaúba dos Dantas";29;29;50598,56;41555,72;-;-;9042,84;-;-;1744,78;1744,78;195;6,7;-;-
"240250 Carnaubais";40;40;53505,99;40189,99;-;-;13316,00;-;-;1337,65;1337,65;207;5,2;1;2,50
"240260 Ceará-Mirim";290;298;447272,94;356273,15;-;-;90999,79;-;-;1500,92;1542,32;2029;7,0;12;4,14
"240270 Cerro Corá";66;66;128321,61;100841,47;-;-;27480,14;-;-;1944,27;1944,27;354;5,4;2;3,03
"240280 Coronel Ezequiel";24;24;37489,89;27500,77;-;-;9989,12;-;-;1562,08;1562,08;93;3,9;1;4,17
"240290 Coronel João Pessoa";22;22;25611,91;17415,78;-;-;8196,13;-;-;1164,18;1164,18;86;3,9;2;9,09
"240300 Cruzeta";72;72;86069,99;62583,40;-;-;23486,59;-;-;1195,42;1195,42;173;2,4;4;5,56
"240310 Currais Novos";236;237;374321,92;278192,59;-;-;96129,33;-;-;1579,42;1586,11;1123;4,8;17;7,20
"240320 Doutor Severiano";26;26;21696,93;16819,89;-;-;4877,04;-;-;834,50;834,50;106;4,1;1;3,85
"240330 Encanto";33;33;25118,57;19889,04;-;-;5229,53;-;-;761,17;761,17;177;5,4;-;-
"240340 Equador";18;18;56710,85;43663,22;-;-;13047,63;-;-;3150,60;3150,60;131;7,3;-;-
"240350 Espírito Santo";34;34;31279,49;24124,30;-;-;7155,19;-;-;919,98;919,98;150;4,4;-;-
"240360 Extremoz";155;160;240474,49;188635,21;-;824,64;50571,22;824,64;443,42;1502,97;1551,45;1180;7,6;7;4,52
"240370 Felipe Guerra";34;34;65853,36;50649,90;-;-;15203,46;-;-;1936,86;1936,86;163;4,8;-;-
"240375 Fernando Pedroza";5;5;4857,49;3364,50;-;-;1492,99;-;-;971,50;971,50;37;7,4;1;20,00
"240380 Florânia";30;30;19567,73;14651,86;-;-;4915,87;-;-;652,26;652,26;101;3,4;6;20,00
"240390 Francisco Dantas";14;14;22619,95;16831,66;-;-;5788,29;-;-;1615,71;1615,71;67;4,8;1;7,14
"240400 Frutuoso Gomes";24;24;18429,85;14230,19;-;-;4199,66;-;-;767,91;767,91;150;6,3;-;-
"240410 Galinhos";8;8;9849,10;8243,22;-;-;1605,88;-;-;1231,14;1231,14;34;4,3;-;-
"240420 Goianinha";142;143;176098,36;138397,67;-;-;37700,69;-;-;1231,46;1240,13;719;5,1;7;4,93
"240430 Governador Dix-Sept Rosado";54;54;104122,40;82311,22;-;-;21811,18;-;-;1928,19;1928,19;202;3,7;5;9,26
"240440 Grossos";39;39;56553,65;40506,36;-;-;16047,29;-;-;1450,09;1450,09;176;4,5;-;-
"240450 Guamaré";121;124;187696,22;151253,28;-;-;36442,94;-;-;1513,68;1551,21;616;5,1;4;3,31
"240460 Ielmo Marinho";49;51;50597,87;38713,60;-;-;11884,27;-;-;992,12;1032,61;265;5,4;-;-
"240470 Ipanguaçu";68;68;86797,10;65700,09;-;-;21097,01;-;-;1276,43;1276,43;314;4,6;2;2,94
"240480 Ipueira";2;2;4781,43;4166,67;-;-;614,76;-;-;2390,72;2390,72;7;3,5;-;-
"240485 Itajá";21;22;15694,58;12125,40;-;-;3569,18;-;-;713,39;747,36;94;4,5;3;14,29
"240490 Itaú";23;23;46927,36;35705,25;-;-;11222,11;-;-;2040,32;2040,32;98;4,3;-;-
"240500 Jaçanã";33;33;32536,46;24257,56;-;-;8278,90;-;-;985,95;985,95;123;3,7;1;3,03
"240510 Jandaíra";24;24;24225,11;17822,27;-;-;6402,84;-;-;1009,38;1009,38;139;5,8;1;4,17
"240520 Janduís";24;24;37258,95;28246,39;-;-;9012,56;-;-;1552,46;1552,46;85;3,5;-;-
"240530 Januário Cicco";32;32;26906,73;20656,26;-;-;6250,47;-;-;840,84;840,84;113;3,5;2;6,25
"240540 Japi";38;38;44882,78;34916,36;-;-;9966,42;-;-;1181,13;1181,13;153;4,0;1;2,63
"240550 Jardim de Angicos";4;4;1858,44;1505,00;-;-;353,44;-;-;464,61;464,61;10;2,5;-;-
"240560 Jardim de Piranhas";67;67;105726,88;82640,72;-;-;23086,16;-;-;1578,01;1578,01;355;5,3;4;5,97
"240570 Jardim do Seridó";65;65;46595,67;38054,29;-;-;8541,38;-;-;716,86;716,86;201;3,1;4;6,15
"240580 João Câmara";113;113;178797,11;136775,30;-;-;42021,81;-;-;1582,28;1582,28;610;5,4;5;4,42
"240590 João Dias";14;14;10309,11;7921,93;-;-;2387,18;-;-;736,37;736,37;65;4,6;1;7,14
"240600 José da Penha";25;26;35606,14;27256,06;-;-;8350,08;-;-;1369,47;1424,25;115;4,6;2;8,00
"240610 Jucurutu";67;67;59076,83;46245,64;-;-;12831,19;-;-;881,74;881,74;597;8,9;1;1,49
"240615 Jundiá";20;21;21655,47;17181,80;-;-;4473,67;-;-;1031,21;1082,77;180;9,0;2;10,00
"240620 Lagoa d'Anta";23;23;51398,42;38374,43;-;-;13023,99;-;-;2234,71;2234,71;153;6,7;-;-
"240630 Lagoa de Pedras";49;49;100891,62;76480,17;-;-;24411,45;-;-;2059,01;2059,01;367;7,5;3;6,12
"240640 Lagoa de Velhos";15;16;17018,99;12542,01;-;-;4476,98;-;-;1063,69;1134,60;130;8,7;-;-
"240650 Lagoa Nova";64;65;71008,94;52163,16;-;-;18845,78;-;-;1092,45;1109,51;246;3,8;1;1,56
"240660 Lagoa Salgada";40;41;93253,58;76679,87;-;-;16573,71;-;-;2274,48;2331,34;263;6,6;3;7,50
"240670 Lajes";46;46;66250,60;51981,05;-;-;14269,55;-;-;1440,23;1440,23;213;4,6;4;8,70
"240680 Lajes Pintadas";23;23;33504,44;24926,08;-;-;8578,36;-;-;1456,71;1456,71;108;4,7;1;4,35
"240690 Lucrécia";11;11;10127,65;7153,36;-;-;2974,29;-;-;920,70;920,70;23;2,1;-;-
"240700 Luís Gomes";37;37;64953,30;50190,70;-;-;14762,60;-;-;1755,49;1755,49;136;3,7;3;8,11
"240710 Macaíba";309;315;489647,09;383659,90;-;-;105987,19;-;-;1554,44;1584,62;1545;5,0;8;2,59
"240720 Macau";87;89;129981,25;106497,12;-;-;23484,13;-;-;1460,46;1494,04;608;7,0;5;5,75
"240725 Major Sales";15;15;32450,83;27088,27;-;-;5362,56;-;-;2163,39;2163,39;58;3,9;1;6,67
"240730 Marcelino Vieira";33;33;37235,30;26461,11;-;-;10774,19;-;-;1128,34;1128,34;116;3,5;1;3,03
"240740 Martins";20;20;23579,28;19138,85;-;-;4440,43;-;-;1178,96;1178,96;52;2,6;1;5,00
"240750 Maxaranguape";48;48;50508,32;38583,53;-;-;11924,79;-;-;1052,26;1052,26;230;4,8;3;6,25
"240760 Messias Targino";9;9;4001,18;2889,31;-;-;1111,87;-;-;444,58;444,58;32;3,6;1;11,11
"240770 Montanhas";57;57;80681,05;63996,71;-;-;16684,34;-;-;1415,46;1415,46;303;5,3;3;5,26
"240780 Monte Alegre";106;106;115495,50;87967,70;-;-;27527,80;-;-;1089,58;1089,58;502;4,7;3;2,83
"240790 Monte das Gameleiras";10;10;22095,61;20009,30;-;-;2086,31;-;-;2209,56;2209,56;41;4,1;-;-
"240800 Mossoró";1141;1141;2119654,89;1596600,16;-;-;523054,73;-;-;1857,72;1857,72;5136;4,5;59;5,17
"240810 Natal";3769;3871;6730423,52;5393067,82;-;-;1337355,70;-;-;1738,68;1785,73;30921;8,2;193;5,12
"240820 Nísia Floresta";100;100;180712,94;145477,51;-;-;35235,43;-;-;1807,13;1807,13;658;6,6;3;3,00
"240830 Nova Cruz";146;149;151861,56;114924,99;-;-;36936,57;-;-;1019,21;1040,15;640;4,4;6;4,11
"240840 Olho-d'Água do Borges";15;16;19984,24;15092,48;-;-;4891,76;-;-;1249,02;1332,28;73;4,9;2;13,33
"240850 Ouro Branco";22;22;34365,17;27701,27;-;-;6663,90;-;-;1562,05;1562,05;67;3,0;1;4,55
"240860 Paraná";16;16;22386,62;18783,64;-;-;3602,98;-;-;1399,16;1399,16;51;3,2;2;12,50
"240870 Paraú";25;25;35644,42;26607,91;-;-;9036,51;-;-;1425,78;1425,78;153;6,1;1;4,00
"240880 Parazinho";22;22;19381,96;14877,03;-;-;4504,93;-;-;881,00;881,00;96;4,4;-;-
"240890 Parelhas";102;102;111858,77;86551,04;-;-;25307,73;-;-;1096,65;1096,65;363;3,6;4;3,92
"240325 Parnamirim";812;822;1320751,79;1030281,61;-;-;290470,18;-;-;1606,75;1626,54;4207;5,2;30;3,69
"240910 Passa e Fica";42;43;65598,35;52854,83;-;-;12743,52;-;-;1525,54;1561,87;238;5,7;1;2,38
"240920 Passagem";12;12;11832,04;7987,19;-;-;3844,85;-;-;986,00;986,00;44;3,7;-;-
"240930 Patu";27;28;52223,93;41691,43;-;-;10532,50;-;-;1865,14;1934,22;102;3,8;2;7,41
"240940 Pau dos Ferros";129;130;215954,63;175627,84;-;-;40326,79;-;-;1661,19;1674,07;785;6,1;8;6,20
"240950 Pedra Grande";18;18;12371,53;9285,72;-;-;3085,81;-;-;687,31;687,31;97;5,4;1;5,56
"240960 Pedra Preta";11;11;39344,35;32069,27;-;-;7275,08;-;-;3576,76;3576,76;72;6,5;1;9,09
"240970 Pedro Avelino";30;31;34916,17;29482,58;-;-;5433,59;-;-;1126,33;1163,87;320;10,7;-;-
"240980 Pedro Velho";49;50;79735,26;61781,04;-;-;17954,22;-;-;1594,71;1627,25;223;4,6;3;6,12
"240990 Pendências";46;46;78318,08;56475,61;-;-;21842,47;-;-;1702,57;1702,57;205;4,5;3;6,52
"241000 Pilões";22;22;38174,16;30263,82;-;-;7910,34;-;-;1735,19;1735,19;101;4,6;-;-
"241010 Poço Branco";62;63;125216,78;104080,04;-;-;21136,74;-;-;1987,57;2019,63;333;5,4;4;6,45
"241020 Portalegre";59;59;41866,61;31843,97;-;-;10022,64;-;-;709,60;709,60;162;2,7;2;3,39
"241025 Porto do Mangue";18;18;51245,82;37561,48;-;-;13684,34;-;-;2846,99;2846,99;48;2,7;-;-
"241040 Pureza";44;44;79226,99;62654,68;-;-;16572,31;-;-;1800,61;1800,61;270;6,1;1;2,27
"241050 Rafael Fernandes";24;24;32167,20;26563,47;-;-;5603,73;-;-;1340,30;1340,30;119;5,0;1;4,17
"241060 Rafael Godeiro";29;29;12951,23;9722,30;-;-;3228,93;-;-;446,59;446,59;80;2,8;-;-
"241070 Riacho da Cruz";12;12;23869,36;18403,48;-;-;5465,88;-;-;1989,11;1989,11;68;5,7;1;8,33
"241080 Riacho de Santana";12;13;10964,75;8458,47;-;-;2506,28;-;-;843,44;913,73;74;6,2;1;8,33
"241090 Riachuelo";36;36;49429,66;39082,07;-;-;10347,59;-;-;1373,05;1373,05;217;6,0;-;-
"240895 Rio do Fogo";42;44;41109,94;30671,56;-;-;10438,38;-;-;934,32;978,81;308;7,3;2;4,76
"241100 Rodolfo Fernandes";13;13;23539,54;16825,28;-;-;6714,26;-;-;1810,73;1810,73;51;3,9;1;7,69
"241110 Ruy Barbosa";9;9;7337,96;5743,90;-;-;1594,06;-;-;815,33;815,33;64;7,1;-;-
"241120 Santa Cruz";201;202;229024,47;174853,91;-;-;54170,56;-;-;1133,78;1139,43;1004;5,0;10;4,98
"240933 Santa Maria";38;38;52105,67;41233,26;-;-;10872,41;-;-;1371,20;1371,20;208;5,5;2;5,26
"241140 Santana do Matos";49;49;122361,64;99873,35;-;-;22488,29;-;-;2497,18;2497,18;283;5,8;2;4,08
"241142 Santana do Seridó";14;14;8796,50;7239,99;-;-;1556,51;-;-;628,32;628,32;55;3,9;-;-
"241150 Santo Antônio";124;124;112022,96;80587,48;-;-;31435,48;-;-;903,41;903,41;401;3,2;4;3,23
"241160 São Bento do Norte";15;15;45082,79;35511,81;-;-;9570,98;-;-;3005,52;3005,52;77;5,1;-;-
"241170 São Bento do Trairí";16;16;18933,34;13342,05;-;-;5591,29;-;-;1183,33;1183,33;49;3,1;-;-
"241180 São Fernando";13;13;6341,53;4755,88;-;-;1585,65;-;-;487,81;487,81;43;3,3;3;23,08
"241190 São Francisco do Oeste";18;18;29547,43;20167,28;-;-;9380,15;-;-;1641,52;1641,52;53;2,9;-;-
"241200 São Gonçalo do Amarante";561;565;759247,83;586542,35;-;20808,18;137869,16;20808,18;14028,14;1343,80;1353,38;3455;6,2;25;4,46
"241210 São João do Sabugi";23;23;39235,38;33649,59;-;-;5585,79;-;-;1705,89;1705,89;86;3,7;5;21,74
"241220 São José de Mipibu";179;184;406810,74;337591,43;-;-;69219,31;-;-;2210,93;2272,69;1119;6,3;7;3,91
"241230 São José do Campestre";42;42;54014,96;44553,53;-;-;9461,43;-;-;1286,07;1286,07;247;5,9;2;4,76
"241240 São José do Seridó";16;16;24225,83;18908,15;-;-;5317,68;-;-;1514,11;1514,11;48;3,0;-;-
"241250 São Miguel";113;114;232725,82;183455,02;-;-;49270,80;-;-;2041,45;2059,52;584;5,2;7;6,19
"241255 São Miguel do Gostoso";43;43;37476,70;28361,55;-;-;9115,15;-;-;871,55;871,55;207;4,8;2;4,65
"241260 São Paulo do Potengi";103;104;147322,10;110615,26;-;-;36706,84;-;-;1416,56;1430,31;464;4,5;4;3,88
"241270 São Pedro";29;29;36179,36;28187,83;-;-;7991,53;-;-;1247,56;1247,56;176;6,1;2;6,90
"241280 São Rafael";31;31;41483,74;34038,31;-;-;7445,43;-;-;1338,19;1338,19;108;3,5;1;3,23
"241290 São Tomé";35;35;76179,63;60159,08;-;-;16020,55;-;-;2176,56;2176,56;151;4,3;3;8,57
"241300 São Vicente";21;21;26317,87;19756,15;-;-;6561,72;-;-;1253,23;1253,23;88;4,2;2;9,52
"241310 Senador Elói de Souza";32;32;53787,27;43059,27;-;-;10728,00;-;-;1680,85;1680,85;175;5,5;-;-
"241320 Senador Georgino Avelino";26;27;49279,31;39536,46;-;-;9742,85;-;-;1825,16;1895,36;156;6,0;-;-
"241030 Serra Caiada";41;43;96344,90;79568,87;-;-;16776,03;-;-;2240,58;2349,88;266;6,5;1;2,44
"241330 Serra de São Bento";18;18;17681,26;13707,24;-;-;3974,02;-;-;982,29;982,29;118;6,6;-;-
"241335 Serra do Mel";51;51;119369,20;83701,33;-;-;35667,87;-;-;2340,57;2340,57;253;5,0;1;1,96
"241340 Serra Negra do Norte";39;40;27906,16;21345,31;-;-;6560,85;-;-;697,65;715,54;133;3,4;1;2,56
"241350 Serrinha";32;33;36628,88;28293,95;-;-;8334,93;-;-;1109,97;1144,65;190;5,9;2;6,25
"241355 Serrinha dos Pintos";18;18;60883,90;41137,54;-;-;19746,36;-;-;3382,44;3382,44;69;3,8;-;-
"241360 Severiano Melo";20;20;23398,75;17702,34;-;-;5696,41;-;-;1169,94;1169,94;76;3,8;1;5,00
"241370 Sítio Novo";19;19;13499,11;10067,68;-;-;3431,43;-;-;710,48;710,48;62;3,3;2;10,53
"241380 Taboleiro Grande";12;12;13059,94;10050,45;-;-;3009,49;-;-;1088,33;1088,33;36;3,0;1;8,33
"241390 Taipu";33;34;32750,23;23515,22;-;-;9235,01;-;-;963,24;992,43;159;4,8;1;3,03
"241400 Tangará";77;77;122002,96;87303,98;-;-;34698,98;-;-;1584,45;1584,45;412;5,4;3;3,90
"241410 Tenente Ananias";46;46;39108,11;29875,88;-;-;9232,23;-;-;850,18;850,18;176;3,8;-;-
"241415 Tenente Laurentino Cruz";22;22;40685,75;31967,17;-;-;8718,58;-;-;1849,35;1849,35;99;4,5;2;9,09
"241105 Tibau";26;26;26401,37;19529,90;-;-;6871,47;-;-;1015,44;1015,44;105;4,0;-;-
"241420 Tibau do Sul";78;82;103455,96;80140,55;-;-;23315,41;-;-;1261,66;1326,36;540;6,9;1;1,28
"241430 Timbaúba dos Batistas";15;15;14425,88;9977,56;-;-;4448,32;-;-;961,73;961,73;55;3,7;-;-
"241440 Touros";137;138;121003,23;92259,80;-;-;28743,43;-;-;876,84;883,24;694;5,1;7;5,11
"241445 Triunfo Potiguar";16;16;28236,23;21856,97;-;-;6379,26;-;-;1764,76;1764,76;41;2,6;1;6,25
"241450 Umarizal";33;33;47384,80;36281,83;-;-;11102,97;-;-;1435,90;1435,90;122;3,7;2;6,06
"241460 Upanema";47;49;72411,38;53219,98;-;-;19191,40;-;-;1477,78;1540,67;264;5,6;2;4,26
"241470 Várzea";27;27;23952,54;16224,36;-;-;7728,18;-;-;887,13;887,13;150;5,6;-;-
"241475 Venha-Ver";15;15;22106,13;17827,94;-;-;4278,19;-;-;1473,74;1473,74;74;4,9;2;13,33
"241480 Vera Cruz";57;57;78198,44;61920,30;-;-;16278,14;-;-;1371,90;1371,90;377;6,6;-;-
"241490 Viçosa";6;6;10220,61;7863,77;-;-;2356,84;-;-;1703,44;1703,44;18;3,0;-;-
"241500 Vila Flor";18;18;13632,82;9846,69;-;-;3786,13;-;-;757,38;757,38;118;6,6;-;-
"250010 Água Branca";28;28;40684,03;30745,14;-;-;9938,89;-;-;1453,00;1453,00;110;3,9;1;3,57
"250020 Aguiar";12;12;15753,49;11113,83;-;-;4639,66;-;-;1312,79;1312,79;55;4,6;-;-
"250030 Alagoa Grande";87;91;75983,38;60528,04;-;-;15455,34;-;-;834,98;873,37;626;7,2;1;1,15
"250040 Alagoa Nova";81;86;83781,32;65754,20;-;-;18027,12;-;-;974,20;1034,34;553;6,8;5;6,17
"250050 Alagoinha";64;65;87632,14;71289,25;-;-;16342,89;-;-;1348,19;1369,25;304;4,8;2;3,13
"250053 Alcantil";36;38;25755,76;19800,20;-;-;5955,56;-;-;677,78;715,44;190;5,3;-;-
"250057 Algodão de Jandaíra";9;9;55291,85;53491,59;-;-;1800,26;-;-;6143,54;6143,54;25;2,8;-;-
"250060 Alhandra";113;116;199607,93;162830,86;-;-;36777,07;-;-;1720,76;1766,44;720;6,4;7;6,19
"250073 Amparo";9;9;9762,77;7242,19;-;-;2520,58;-;-;1084,75;1084,75;51;5,7;-;-
"250077 Aparecida";23;23;14541,60;10586,53;-;-;3955,07;-;-;632,24;632,24;105;4,6;1;4,35
"250080 Araçagi";36;36;90448,15;73343,89;-;-;17104,26;-;-;2512,45;2512,45;281;7,8;-;-
"250090 Arara";24;24;31336,15;23605,64;-;-;7730,51;-;-;1305,67;1305,67;130;5,4;3;12,50
"250100 Araruna";53;53;55279,06;42605,42;-;-;12673,64;-;-;1043,00;1043,00;288;5,4;2;3,77
"250110 Areia";84;85;117985,85;90745,09;-;-;27240,76;-;-;1388,07;1404,59;512;6,1;9;10,71
"250115 Areia de Baraúnas";2;2;1056,96;835,42;-;-;221,54;-;-;528,48;528,48;6;3,0;-;-
"250120 Areial";25;26;59823,14;50385,57;-;-;9437,57;-;-;2300,89;2392,93;242;9,7;2;8,00
"250130 Aroeiras";67;67;67329,59;53824,15;-;-;13505,44;-;-;1004,92;1004,92;338;5,0;2;2,99
"250135 Assunção";15;16;15679,89;11298,86;-;-;4381,03;-;-;979,99;1045,33;148;9,9;1;6,67
"250140 Baía da Traição";34;34;61664,97;49568,01;-;-;12096,96;-;-;1813,68;1813,68;209;6,1;1;2,94
"250150 Bananeiras";108;109;102673,87;80079,17;-;-;22594,70;-;-;941,96;950,68;502;4,6;7;6,48
"250153 Baraúna";8;9;4513,47;3119,68;-;-;1393,79;-;-;501,50;564,18;20;2,5;-;-
"250160 Barra de Santa Rosa";36;37;60993,44;48502,54;-;-;12490,90;-;-;1648,47;1694,26;177;4,9;4;11,11
"250157 Barra de Santana";25;26;22511,24;17060,38;-;-;5450,86;-;-;865,82;900,45;164;6,6;-;-
"250170 Barra de São Miguel";28;28;52918,20;43981,94;-;-;8936,26;-;-;1889,94;1889,94;101;3,6;3;10,71
"250180 Bayeux";430;433;696066,27;551505,04;-;-;144561,23;-;-;1607,54;1618,76;2914;6,8;28;6,51
"250190 Belém";55;55;63071,87;52664,94;-;-;10406,93;-;-;1146,76;1146,76;368;6,7;3;5,45
"250200 Belém do Brejo do Cruz";29;29;18882,02;14898,77;-;-;3983,25;-;-;651,10;651,10;88;3,0;-;-
"250205 Bernardino Batista";17;17;10950,11;8059,34;-;-;2890,77;-;-;644,12;644,12;55;3,2;-;-
"250210 Boa Ventura";23;23;25259,85;20060,46;-;-;5199,39;-;-;1098,25;1098,25;136;5,9;1;4,35
"250215 Boa Vista";20;21;88124,15;66013,65;-;-;22110,50;-;-;4196,39;4406,21;194;9,7;1;5,00
"250220 Bom Jesus";20;20;34607,30;26343,34;-;-;8263,96;-;-;1730,37;1730,37;76;3,8;1;5,00
"250230 Bom Sucesso";15;15;13545,43;10116,29;-;-;3429,14;-;-;903,03;903,03;32;2,1;-;-
"250240 Bonito de Santa Fé";25;25;23584,47;17991,03;-;-;5593,44;-;-;943,38;943,38;96;3,8;-;-
"250250 Boqueirão";73;77;87411,03;71010,33;-;-;16400,70;-;-;1135,21;1197,41;433;5,9;3;4,11
"250270 Borborema";23;24;32292,46;24413,55;-;-;7878,91;-;-;1345,52;1404,02;147;6,4;1;4,35
"250280 Brejo do Cruz";72;73;100221,78;72224,05;-;-;27997,73;-;-;1372,90;1391,97;313;4,3;3;4,17
"250290 Brejo dos Santos";83;83;33384,75;27271,38;-;-;6113,37;-;-;402,23;402,23;272;3,3;-;-
"250300 Caaporã";75;76;108306,37;78920,88;-;-;29385,49;-;-;1425,08;1444,08;393;5,2;6;8,00
"250310 Cabaceiras";21;21;20868,55;14098,59;-;-;6769,96;-;-;993,74;993,74;48;2,3;-;-
"250320 Cabedelo";291;294;276106,93;212982,47;-;-;63124,46;-;-;939,14;948,82;1732;6,0;15;5,15
"250330 Cachoeira dos Índios";28;28;15544,80;10892,15;-;-;4652,65;-;-;555,17;555,17;83;3,0;1;3,57
"250340 Cacimba de Areia";7;7;4879,65;3664,61;-;-;1215,04;-;-;697,09;697,09;51;7,3;1;14,29
"250350 Cacimba de Dentro";37;38;37317,42;28479,34;-;-;8838,08;-;-;982,04;1008,58;173;4,7;2;5,41
"250355 Cacimbas";13;13;35094,57;28516,31;-;-;6578,26;-;-;2699,58;2699,58;163;12,5;1;7,69
"250360 Caiçara";30;30;34579,06;26918,72;-;-;7660,34;-;-;1152,64;1152,64;123;4,1;2;6,67
"250370 Cajazeiras";265;267;280509,71;217285,49;-;-;63224,22;-;-;1050,60;1058,53;1193;4,5;13;4,91
"250375 Cajazeirinhas";7;7;28950,29;21738,19;-;-;7212,10;-;-;4135,76;4135,76;51;7,3;-;-
"250380 Caldas Brandão";13;13;84878,63;64144,97;-;-;20733,66;-;-;6529,13;6529,13;123;9,5;1;7,69
"250390 Camalaú";17;17;35558,92;24935,86;-;-;10623,06;-;-;2091,70;2091,70;77;4,5;1;5,88
"250400 Campina Grande";1650;1731;2201987,73;1751422,12;-;-;450565,61;-;-;1272,09;1334,54;10518;6,4;72;4,36
"250403 Capim";15;15;10015,21;7091,13;-;-;2924,08;-;-;667,68;667,68;88;5,9;-;-
"250407 Caraúbas";10;13;16457,37;13228,32;-;-;3229,05;-;-;1265,95;1645,74;91;9,1;-;-
"250410 Carrapateira";5;5;6968,58;5785,93;-;-;1182,65;-;-;1393,72;1393,72;41;8,2;-;-
"250415 Casserengue";25;26;13757,52;10758,61;-;-;2998,91;-;-;529,14;550,30;114;4,6;-;-
"250420 Catingueira";14;14;5959,87;4128,01;-;-;1831,86;-;-;425,70;425,70;75;5,4;-;-
"250430 Catolé do Rocha";130;131;93476,02;68066,85;-;-;25409,17;-;-;713,56;719,05;594;4,6;8;6,15
"250435 Caturité";17;17;23189,60;15332,70;-;-;7856,90;-;-;1364,09;1364,09;47;2,8;3;17,65
"250440 Conceição";52;53;47830,68;39119,14;-;-;8711,54;-;-;902,47;919,82;184;3,5;1;1,92
"250450 Condado";35;35;45306,50;37790,72;-;-;7515,78;-;-;1294,47;1294,47;213;6,1;-;-
"250460 Conde";133;138;180225,38;142620,68;-;-;37604,70;-;-;1305,98;1355,08;928;7,0;12;9,02
"250470 Congo";24;24;40999,86;34117,33;-;-;6882,53;-;-;1708,33;1708,33;90;3,8;1;4,17
"250480 Coremas";64;65;60336,26;46510,12;-;-;13826,14;-;-;928,25;942,75;233;3,6;4;6,25
"250485 Coxixola";5;5;2097,64;1724,07;-;-;373,57;-;-;419,53;419,53;18;3,6;-;-
